ablation_variant,trial,algorithm,implementation,runtime_sec,correlation_time_sec,selection_time_sec,solve_time_sec,residual_update_time_sec,support_refinement_time_sec
full_suite,23,gOMP+Adaptive+Incremental,optimized,0.0011892199981957674,2.7938003768213093e-05,0.0006009719945723191,0.00023032100580167025,5.112598591949791e-05,0.00013853197742719203
full_suite,24,gOMP+Adaptive+Incremental,optimized,0.0011420600058045238,2.5349989300593734e-05,0.0005955170199740678,0.00023332798446062952,3.652999293990433e-05,0.00011144699237775058
full_suite,25,gOMP+Adaptive+Incremental,optimized,0.0011784750095102936,2.6018984499387443e-05,0.0006163070356706157,0.00023118701938074082,3.8196027162484825e-05,0.00012530801177490503
full_suite,26,gOMP+Adaptive+Incremental,optimized,0.0018165670044254512,3.576900053303689e-05,0.0008169619832187891,0.0003110149991698563,5.496897210832685e-05,0.00041145001887343824
full_suite,27,gOMP+Adaptive+Incremental,optimized,0.0012536220019683242,2.6155001251026988e-05,0.0006537509761983529,0.00022873001580592245,3.963697236031294e-05,0.0001527159911347553
full_suite,28,gOMP+Adaptive+Incremental,optimized,0.001481232000514865,2.3527987650595605e-05,0.0005921340052736923,0.0002219949965365231,3.483402542769909e-05,0.0004521300143096596
full_suite,29,gOMP+Adaptive+Incremental,optimized,0.0017297029990004376,3.714098420459777e-05,0.0009337329975096509,0.0003544899955159053,6.2959996284917e-05,0.00014010397717356682
full_suite,30,gOMP+Adaptive+Incremental,optimized,0.001102576992707327,2.1525993361137807e-05,0.000561997017939575,0.00021951501548755914,3.497900615911931e-05,0.00011970799823757261
full_suite,31,gOMP+Adaptive+Incremental,optimized,0.0014184519968694076,2.7874979423359036e-05,0.0008006109856069088,0.0002794439933495596,4.2975007090717554e-05,0.00011874802294187248
full_suite,32,gOMP+Adaptive+Incremental,optimized,0.001219773999764584,2.544101153034717e-05,0.000650528003461659,0.00022897102462593466,3.623600059654564e-05,0.000136700997245498
full_suite,33,gOMP+Adaptive+Incremental,optimized,0.0011295160074951127,2.2162988898344338e-05,0.0006007500051055104,0.0002253820130135864,3.442101296968758e-05,0.00011291602277196944
full_suite,34,gOMP+Adaptive+Incremental,optimized,0.0012747099972330034,2.8763999580405653e-05,0.0006414780073100701,0.00025763598387129605,4.0753991925157607e-05,0.0001376739819534123
full_suite,35,gOMP+Adaptive+Incremental,optimized,0.0011484220012789592,2.238999877590686e-05,0.0005721789930248633,0.0002516029926482588,3.700600063893944e-05,0.00012452699593268335
full_suite,36,gOMP+Adaptive+Incremental,optimized,0.0012220159987919033,2.5601984816603363e-05,0.0005942209827480838,0.00023469197913073003,4.330198862589896e-05,0.00016532099107280374
full_suite,37,gOMP+Adaptive+Incremental,optimized,0.0015516429994022474,2.958501863759011e-05,0.000857642968185246,0.0003243089886382222,4.8812973545864224e-05,0.00011860599624924362
full_suite,38,gOMP+Adaptive+Incremental,optimized,0.0011202599998796359,2.5428991648368537e-05,0.0005691030091838911,0.00022047199308872223,3.687199205160141e-05,0.00013150500308256596
full_suite,39,gOMP+Adaptive+Incremental,optimized,0.001118457003030926,2.1437983377836645e-05,0.0005604380276054144,0.0002225349744549021,4.849900142289698e-05,0.00011149900092277676
full_suite,40,gOMP+Adaptive+Incremental,optimized,0.0011370790016371757,2.490101906005293e-05,0.000567379014682956,0.00021859901607967913,3.942499461118132e-05,0.00014410896983463317
full_suite,41,gOMP+Adaptive+Incremental,optimized,0.0014496119983959943,2.75939964922145e-05,0.0006744970014551654,0.00033746298868209124,8.780400094110519e-05,0.00014226700295694172
full_suite,42,gOMP+Adaptive+Incremental,optimized,0.0013945770042482764,2.6911002350971103e-05,0.0005970329657429829,0.00022653200721833855,3.68220207747072e-05,0.0003567630046745762
full_suite,43,gOMP+Adaptive+Incremental,optimized,0.0015056370029924437,2.3738000891171396e-05,0.0006113230192568153,0.00023205002071335912,4.535901825875044e-05,0.00044155701471026987
full_suite,44,gOMP+Adaptive+Incremental,optimized,0.001426371993147768,2.7801012038253248e-05,0.0006108920060796663,0.00023761100601404905,4.659200203604996e-05,0.0003537209995556623
full_suite,45,gOMP+Adaptive+Incremental,optimized,0.0011046429863199592,2.3845976102165878e-05,0.0005690169928129762,0.00023309398966375738,3.653901512734592e-05,0.0001085130061255768
full_suite,46,gOMP+Adaptive+Incremental,optimized,0.001503281993791461,2.3851011064834893e-05,0.0006168450054246932,0.00023042102111503482,3.621396899688989e-05,0.0004489319690037519
full_suite,47,gOMP+Adaptive+Incremental,optimized,0.001624957993044518,3.034400288015604e-05,0.0007547480199718848,0.000261879016761668,4.749800427816808e-05,0.00035728400689549744
full_suite,48,gOMP+Adaptive+Incremental,optimized,0.0016712579963495955,2.979701093863696e-05,0.0007913810113677755,0.00027592299738898873,4.287097544874996e-05,0.0003702750109368935
full_suite,49,gOMP+Adaptive+Incremental,optimized,0.0018327279976801947,3.201300569344312e-05,0.0007969389844220132,0.0004217799723846838,0.00011801898654084653,0.00027447800675872713
full_suite,50,gOMP+Adaptive+Incremental,optimized,0.0013413150009000674,2.2558990167453885e-05,0.0006968140078242868,0.00024428399046882987,3.7735007936134934e-05,0.00016569400031585246
full_suite,51,gOMP+Adaptive+Incremental,optimized,0.0011955859954468906,2.728801337070763e-05,0.0006344079884001985,0.00023314102145377547,3.9296006434597075e-05,0.00012083598994649947
full_suite,52,gOMP+Adaptive+Incremental,optimized,0.0011614520044531673,2.3178974515758455e-05,0.000581111031351611,0.00024841699632816017,3.458499850239605e-05,0.00012639196938835084
