matrix_kind,trial,algorithm,implementation,peak_working_set_bytes,residual_bytes,x_hat_bytes,support_mask_bytes,solver_gram_bytes,solver_rhs_bytes,support_history_bytes,residual_history_bytes,support_size_history_bytes,candidate_size_history_bytes,group_size_history_bytes,support_condition_history_bytes,extra_array_bytes
gaussian,97,OMP,optimized,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
gaussian,98,OMP,baseline,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0
gaussian,98,OMP,optimized,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
gaussian,99,OMP,baseline,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0
gaussian,99,OMP,optimized,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
gaussian,100,OMP,baseline,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0
gaussian,100,OMP,optimized,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
gaussian,101,OMP,baseline,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0
gaussian,101,OMP,optimized,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
gaussian,102,OMP,baseline,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0
gaussian,102,OMP,optimized,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
gaussian,103,OMP,baseline,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0
gaussian,103,OMP,optimized,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
gaussian,104,OMP,baseline,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0
gaussian,104,OMP,optimized,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
gaussian,105,OMP,baseline,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0
gaussian,105,OMP,optimized,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
gaussian,106,OMP,baseline,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0
gaussian,106,OMP,optimized,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
gaussian,107,OMP,baseline,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0
gaussian,107,OMP,optimized,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
gaussian,108,OMP,baseline,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0
gaussian,108,OMP,optimized,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
gaussian,109,OMP,baseline,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0
gaussian,109,OMP,optimized,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
gaussian,110,OMP,baseline,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0
gaussian,110,OMP,optimized,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
gaussian,111,OMP,baseline,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0
gaussian,111,OMP,optimized,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
gaussian,112,OMP,baseline,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0
gaussian,112,OMP,optimized,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
gaussian,113,OMP,baseline,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0
gaussian,113,OMP,optimized,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
gaussian,114,OMP,baseline,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0
gaussian,114,OMP,optimized,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
gaussian,115,OMP,baseline,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0
gaussian,115,OMP,optimized,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
gaussian,116,OMP,baseline,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0
gaussian,116,OMP,optimized,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
gaussian,117,OMP,baseline,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0
gaussian,117,OMP,optimized,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
gaussian,118,OMP,baseline,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0
gaussian,118,OMP,optimized,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
gaussian,119,OMP,baseline,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0
gaussian,119,OMP,optimized,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
gaussian,120,OMP,baseline,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0
gaussian,120,OMP,optimized,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
gaussian,121,OMP,baseline,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0
gaussian,121,OMP,optimized,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
gaussian,122,OMP,baseline,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0
gaussian,122,OMP,optimized,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
gaussian,123,OMP,baseline,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0
gaussian,123,OMP,optimized,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
gaussian,124,OMP,baseline,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0
gaussian,124,OMP,optimized,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
gaussian,125,OMP,baseline,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0
gaussian,125,OMP,optimized,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
gaussian,126,OMP,baseline,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0
gaussian,126,OMP,optimized,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
gaussian,127,OMP,baseline,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0
gaussian,127,OMP,optimized,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
gaussian,128,OMP,baseline,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0
gaussian,128,OMP,optimized,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
gaussian,129,OMP,baseline,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0
gaussian,129,OMP,optimized,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
gaussian,130,OMP,baseline,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0
gaussian,130,OMP,optimized,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
gaussian,131,OMP,baseline,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0
gaussian,131,OMP,optimized,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
gaussian,132,OMP,baseline,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0
gaussian,132,OMP,optimized,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
gaussian,133,OMP,baseline,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0
gaussian,133,OMP,optimized,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
gaussian,134,OMP,baseline,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0
gaussian,134,OMP,optimized,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
gaussian,135,OMP,baseline,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0
gaussian,135,OMP,optimized,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
gaussian,136,OMP,baseline,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0
gaussian,136,OMP,optimized,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
gaussian,137,OMP,baseline,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0
gaussian,137,OMP,optimized,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
gaussian,138,OMP,baseline,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0
gaussian,138,OMP,optimized,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
gaussian,139,OMP,baseline,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0
gaussian,139,OMP,optimized,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
gaussian,140,OMP,baseline,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0
gaussian,140,OMP,optimized,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
gaussian,141,OMP,baseline,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0
gaussian,141,OMP,optimized,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
gaussian,142,OMP,baseline,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0
gaussian,142,OMP,optimized,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
gaussian,143,OMP,baseline,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0
gaussian,143,OMP,optimized,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
gaussian,144,OMP,baseline,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0
gaussian,144,OMP,optimized,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
gaussian,145,OMP,baseline,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0
gaussian,145,OMP,optimized,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
gaussian,146,OMP,baseline,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0
gaussian,146,OMP,optimized,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
gaussian,147,OMP,baseline,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0
gaussian,147,OMP,optimized,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
gaussian,148,OMP,baseline,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0
gaussian,148,OMP,optimized,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
gaussian,149,OMP,baseline,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0
gaussian,149,OMP,optimized,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
gaussian,150,OMP,baseline,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0
gaussian,150,OMP,optimized,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
gaussian,151,OMP,baseline,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0
gaussian,151,OMP,optimized,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
gaussian,152,OMP,baseline,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0
gaussian,152,OMP,optimized,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
gaussian,153,OMP,baseline,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0
gaussian,153,OMP,optimized,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
gaussian,154,OMP,baseline,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0
gaussian,154,OMP,optimized,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
gaussian,155,OMP,baseline,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0
gaussian,155,OMP,optimized,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
gaussian,156,OMP,baseline,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0
gaussian,156,OMP,optimized,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
gaussian,157,OMP,baseline,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0
gaussian,157,OMP,optimized,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
gaussian,158,OMP,baseline,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0
gaussian,158,OMP,optimized,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
gaussian,159,OMP,baseline,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0
gaussian,159,OMP,optimized,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
gaussian,160,OMP,baseline,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0
gaussian,160,OMP,optimized,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
gaussian,161,OMP,baseline,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0
gaussian,161,OMP,optimized,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
gaussian,162,OMP,baseline,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0
gaussian,162,OMP,optimized,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
gaussian,163,OMP,baseline,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0
gaussian,163,OMP,optimized,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
gaussian,164,OMP,baseline,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0
gaussian,164,OMP,optimized,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
gaussian,165,OMP,baseline,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0
gaussian,165,OMP,optimized,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
gaussian,166,OMP,baseline,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0
gaussian,166,OMP,optimized,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
gaussian,167,OMP,baseline,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0
gaussian,167,OMP,optimized,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
gaussian,168,OMP,baseline,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0
gaussian,168,OMP,optimized,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
gaussian,169,OMP,baseline,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0
gaussian,169,OMP,optimized,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
gaussian,170,OMP,baseline,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0
gaussian,170,OMP,optimized,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
gaussian,171,OMP,baseline,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0
gaussian,171,OMP,optimized,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
gaussian,172,OMP,baseline,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0
gaussian,172,OMP,optimized,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
gaussian,173,OMP,baseline,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0
gaussian,173,OMP,optimized,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
gaussian,174,OMP,baseline,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0
gaussian,174,OMP,optimized,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
gaussian,175,OMP,baseline,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0
gaussian,175,OMP,optimized,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
gaussian,176,OMP,baseline,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0
gaussian,176,OMP,optimized,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
gaussian,177,OMP,baseline,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0
gaussian,177,OMP,optimized,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
gaussian,178,OMP,baseline,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0
gaussian,178,OMP,optimized,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
gaussian,179,OMP,baseline,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0
gaussian,179,OMP,optimized,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
gaussian,180,OMP,baseline,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0
gaussian,180,OMP,optimized,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
gaussian,181,OMP,baseline,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0
gaussian,181,OMP,optimized,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
gaussian,182,OMP,baseline,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0
gaussian,182,OMP,optimized,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
gaussian,183,OMP,baseline,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0
gaussian,183,OMP,optimized,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
gaussian,184,OMP,baseline,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0
gaussian,184,OMP,optimized,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
gaussian,185,OMP,baseline,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0
gaussian,185,OMP,optimized,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
gaussian,186,OMP,baseline,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0
gaussian,186,OMP,optimized,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
gaussian,187,OMP,baseline,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0
gaussian,187,OMP,optimized,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
gaussian,188,OMP,baseline,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0
gaussian,188,OMP,optimized,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
gaussian,189,OMP,baseline,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0
gaussian,189,OMP,optimized,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
gaussian,190,OMP,baseline,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0
gaussian,190,OMP,optimized,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
gaussian,191,OMP,baseline,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0
gaussian,191,OMP,optimized,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
gaussian,192,OMP,baseline,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0
gaussian,192,OMP,optimized,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
gaussian,193,OMP,baseline,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0
gaussian,193,OMP,optimized,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
gaussian,194,OMP,baseline,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0
gaussian,194,OMP,optimized,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
gaussian,195,OMP,baseline,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0
gaussian,195,OMP,optimized,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
gaussian,196,OMP,baseline,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0
gaussian,196,OMP,optimized,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
