k,trial,algorithm,implementation,peak_working_set_bytes,residual_bytes,x_hat_bytes,support_mask_bytes,solver_gram_bytes,solver_rhs_bytes,support_history_bytes,residual_history_bytes,support_size_history_bytes,candidate_size_history_bytes,group_size_history_bytes,support_condition_history_bytes,extra_array_bytes
4,0,Improved-gOMP,baseline,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0
4,0,Improved-gOMP,optimized,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0
4,1,Improved-gOMP,baseline,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0
4,1,Improved-gOMP,optimized,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0
4,2,Improved-gOMP,baseline,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0
4,2,Improved-gOMP,optimized,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0
4,3,Improved-gOMP,baseline,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0
4,3,Improved-gOMP,optimized,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0
4,4,Improved-gOMP,baseline,2944.0,768.0,2048.0,0.0,0.0,0.0,40.0,24.0,16.0,16.0,16.0,16.0,0.0
4,4,Improved-gOMP,optimized,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0
4,5,Improved-gOMP,baseline,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0
4,5,Improved-gOMP,optimized,2968.0,768.0,2048.0,0.0,72.0,24.0,24.0,16.0,8.0,0.0,0.0,8.0,0.0
4,6,Improved-gOMP,baseline,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0
4,6,Improved-gOMP,optimized,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0
4,7,Improved-gOMP,baseline,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0
4,7,Improved-gOMP,optimized,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0
4,8,Improved-gOMP,baseline,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0
4,8,Improved-gOMP,optimized,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0
4,9,Improved-gOMP,baseline,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0
4,9,Improved-gOMP,optimized,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0
4,10,Improved-gOMP,baseline,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0
4,10,Improved-gOMP,optimized,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0
4,11,Improved-gOMP,baseline,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0
4,11,Improved-gOMP,optimized,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0
4,12,Improved-gOMP,baseline,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0
4,12,Improved-gOMP,optimized,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0
4,13,Improved-gOMP,baseline,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0
4,13,Improved-gOMP,optimized,2968.0,768.0,2048.0,0.0,72.0,24.0,24.0,16.0,8.0,0.0,0.0,8.0,0.0
4,14,Improved-gOMP,baseline,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0
4,14,Improved-gOMP,optimized,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0
4,15,Improved-gOMP,baseline,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0
4,15,Improved-gOMP,optimized,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0
4,16,Improved-gOMP,baseline,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0
4,16,Improved-gOMP,optimized,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0
4,17,Improved-gOMP,baseline,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0
4,17,Improved-gOMP,optimized,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0
4,18,Improved-gOMP,baseline,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0
4,18,Improved-gOMP,optimized,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0
4,19,Improved-gOMP,baseline,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0
4,19,Improved-gOMP,optimized,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0
4,20,Improved-gOMP,baseline,2944.0,768.0,2048.0,0.0,0.0,0.0,40.0,24.0,16.0,16.0,16.0,16.0,0.0
4,20,Improved-gOMP,optimized,2968.0,768.0,2048.0,0.0,72.0,24.0,24.0,16.0,8.0,0.0,0.0,8.0,0.0
4,21,Improved-gOMP,baseline,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0
4,21,Improved-gOMP,optimized,2968.0,768.0,2048.0,0.0,72.0,24.0,24.0,16.0,8.0,0.0,0.0,8.0,0.0
4,22,Improved-gOMP,baseline,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0
4,22,Improved-gOMP,optimized,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0
4,23,Improved-gOMP,baseline,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0
4,23,Improved-gOMP,optimized,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0
4,24,Improved-gOMP,baseline,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0
4,24,Improved-gOMP,optimized,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0
4,25,Improved-gOMP,baseline,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0
4,25,Improved-gOMP,optimized,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0
4,26,Improved-gOMP,baseline,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0
4,26,Improved-gOMP,optimized,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0
4,27,Improved-gOMP,baseline,2944.0,768.0,2048.0,0.0,0.0,0.0,40.0,24.0,16.0,16.0,16.0,16.0,0.0
4,27,Improved-gOMP,optimized,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0
4,28,Improved-gOMP,baseline,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0
4,28,Improved-gOMP,optimized,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0
4,29,Improved-gOMP,baseline,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0
4,29,Improved-gOMP,optimized,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0
4,30,Improved-gOMP,baseline,2944.0,768.0,2048.0,0.0,0.0,0.0,40.0,24.0,16.0,16.0,16.0,16.0,0.0
4,30,Improved-gOMP,optimized,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0
4,31,Improved-gOMP,baseline,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0
4,31,Improved-gOMP,optimized,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0
4,32,Improved-gOMP,baseline,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0
4,32,Improved-gOMP,optimized,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0
4,33,Improved-gOMP,baseline,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0
4,33,Improved-gOMP,optimized,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0
4,34,Improved-gOMP,baseline,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0
4,34,Improved-gOMP,optimized,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0
4,35,Improved-gOMP,baseline,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0
4,35,Improved-gOMP,optimized,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0
4,36,Improved-gOMP,baseline,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0
4,36,Improved-gOMP,optimized,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0
4,37,Improved-gOMP,baseline,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0
4,37,Improved-gOMP,optimized,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0
4,38,Improved-gOMP,baseline,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0
4,38,Improved-gOMP,optimized,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0
4,39,Improved-gOMP,baseline,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0
4,39,Improved-gOMP,optimized,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0
4,40,Improved-gOMP,baseline,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0
4,40,Improved-gOMP,optimized,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0
4,41,Improved-gOMP,baseline,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0
4,41,Improved-gOMP,optimized,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0
4,42,Improved-gOMP,baseline,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0
4,42,Improved-gOMP,optimized,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0
4,43,Improved-gOMP,baseline,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0
4,43,Improved-gOMP,optimized,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0
4,44,Improved-gOMP,baseline,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0
4,44,Improved-gOMP,optimized,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0
4,45,Improved-gOMP,baseline,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0
4,45,Improved-gOMP,optimized,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0
4,46,Improved-gOMP,baseline,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0
4,46,Improved-gOMP,optimized,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0
4,47,Improved-gOMP,baseline,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0
4,47,Improved-gOMP,optimized,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0
4,48,Improved-gOMP,baseline,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0
4,48,Improved-gOMP,optimized,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0
4,49,Improved-gOMP,baseline,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0
4,49,Improved-gOMP,optimized,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0
4,50,Improved-gOMP,baseline,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0
4,50,Improved-gOMP,optimized,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0
4,51,Improved-gOMP,baseline,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0
4,51,Improved-gOMP,optimized,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0
4,52,Improved-gOMP,baseline,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0
4,52,Improved-gOMP,optimized,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0
4,53,Improved-gOMP,baseline,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0
4,53,Improved-gOMP,optimized,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0
4,54,Improved-gOMP,baseline,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0
4,54,Improved-gOMP,optimized,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0
4,55,Improved-gOMP,baseline,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0
4,55,Improved-gOMP,optimized,2968.0,768.0,2048.0,0.0,72.0,24.0,24.0,16.0,8.0,0.0,0.0,8.0,0.0
4,56,Improved-gOMP,baseline,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0
4,56,Improved-gOMP,optimized,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0
4,57,Improved-gOMP,baseline,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0
4,57,Improved-gOMP,optimized,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0
4,58,Improved-gOMP,baseline,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0
4,58,Improved-gOMP,optimized,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0
4,59,Improved-gOMP,baseline,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0
4,59,Improved-gOMP,optimized,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0
4,60,Improved-gOMP,baseline,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0
4,60,Improved-gOMP,optimized,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0
4,61,Improved-gOMP,baseline,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0
4,61,Improved-gOMP,optimized,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0
4,62,Improved-gOMP,baseline,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0
4,62,Improved-gOMP,optimized,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0
4,63,Improved-gOMP,baseline,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0
4,63,Improved-gOMP,optimized,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0
4,64,Improved-gOMP,baseline,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0
4,64,Improved-gOMP,optimized,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0
4,65,Improved-gOMP,baseline,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0
4,65,Improved-gOMP,optimized,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0
4,66,Improved-gOMP,baseline,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0
4,66,Improved-gOMP,optimized,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0
4,67,Improved-gOMP,baseline,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0
4,67,Improved-gOMP,optimized,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0
4,68,Improved-gOMP,baseline,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0
4,68,Improved-gOMP,optimized,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0
4,69,Improved-gOMP,baseline,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0
4,69,Improved-gOMP,optimized,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0
4,70,Improved-gOMP,baseline,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0
4,70,Improved-gOMP,optimized,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0
4,71,Improved-gOMP,baseline,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0
4,71,Improved-gOMP,optimized,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0
4,72,Improved-gOMP,baseline,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0
4,72,Improved-gOMP,optimized,2968.0,768.0,2048.0,0.0,72.0,24.0,24.0,16.0,8.0,0.0,0.0,8.0,0.0
4,73,Improved-gOMP,baseline,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0
4,73,Improved-gOMP,optimized,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0
4,74,Improved-gOMP,baseline,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0
4,74,Improved-gOMP,optimized,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0
4,75,Improved-gOMP,baseline,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0
4,75,Improved-gOMP,optimized,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0
4,76,Improved-gOMP,baseline,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0
4,76,Improved-gOMP,optimized,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0
4,77,Improved-gOMP,baseline,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0
4,77,Improved-gOMP,optimized,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0
4,78,Improved-gOMP,baseline,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0
4,78,Improved-gOMP,optimized,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0
4,79,Improved-gOMP,baseline,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0
4,79,Improved-gOMP,optimized,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0
4,80,Improved-gOMP,baseline,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0
4,80,Improved-gOMP,optimized,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0
4,81,Improved-gOMP,baseline,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0
4,81,Improved-gOMP,optimized,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0
4,82,Improved-gOMP,baseline,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0
4,82,Improved-gOMP,optimized,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0
4,83,Improved-gOMP,baseline,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0
4,83,Improved-gOMP,optimized,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0
4,84,Improved-gOMP,baseline,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0
4,84,Improved-gOMP,optimized,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0
4,85,Improved-gOMP,baseline,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0
4,85,Improved-gOMP,optimized,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0
4,86,Improved-gOMP,baseline,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0
4,86,Improved-gOMP,optimized,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0
4,87,Improved-gOMP,baseline,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0
4,87,Improved-gOMP,optimized,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0
4,88,Improved-gOMP,baseline,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0
4,88,Improved-gOMP,optimized,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0
4,89,Improved-gOMP,baseline,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0
4,89,Improved-gOMP,optimized,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0
4,90,Improved-gOMP,baseline,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0
4,90,Improved-gOMP,optimized,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0
4,91,Improved-gOMP,baseline,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0
4,91,Improved-gOMP,optimized,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0
4,92,Improved-gOMP,baseline,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0
4,92,Improved-gOMP,optimized,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0
4,93,Improved-gOMP,baseline,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0
4,93,Improved-gOMP,optimized,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0
4,94,Improved-gOMP,baseline,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0
4,94,Improved-gOMP,optimized,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0
4,95,Improved-gOMP,baseline,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0
4,95,Improved-gOMP,optimized,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0
4,96,Improved-gOMP,baseline,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0
4,96,Improved-gOMP,optimized,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0
4,97,Improved-gOMP,baseline,2944.0,768.0,2048.0,0.0,0.0,0.0,40.0,24.0,16.0,16.0,16.0,16.0,0.0
