trial,ablation_variant,algorithm,implementation,label,m,n,measurement_ratio,matrix_kind,coeff_mode,snr_db,noise_sigma,nmse,relative_l2_error,support_recall,support_precision,exact_support_recovery,runtime_sec,iterations,support_size,final_residual_norm,stop_reason,false_positive_count,false_negative_count,solver_time_sec,screening_pool_size_avg,used_incremental_solver,fallback_reason,solver_fallback_count,duplicate_candidate_hits,max_support_condition,rescue_attempted,rescue_accepted,used_tail_refinement,used_gain_reranking,used_forward_backward,used_two_phase_tail,used_cholesky_solver,peak_working_set_bytes,residual_bytes,x_hat_bytes,support_mask_bytes,solver_gram_bytes,solver_rhs_bytes,support_history_bytes,residual_history_bytes,support_size_history_bytes,candidate_size_history_bytes,group_size_history_bytes,support_condition_history_bytes,extra_array_bytes,correlation_time_sec,selection_time_sec,solve_time_sec,residual_update_time_sec,support_refinement_time_sec
2,full_suite,gOMP+Adaptive+Incremental,optimized,gOMP+Adaptive+Incremental (optimized),96,256,0.375,gaussian,gaussian,clean,0.0,1.1331243510237854e-20,1.0644831379706235e-10,1.0,1.0,1,0.001621293995412998,7,16.0,3.9510702937098136e-10,residual_tol,0,0,0.00016871497791726142,0.0,True,,0,0,2.1880186269650417,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5248.0,768.0,2048.0,0.0,2048.0,128.0,128.0,64.0,56.0,0.0,0.0,8.0,0.0,2.6865003746934235e-05,0.0007625200232723728,0.00027503799356054515,4.463698132894933e-05,0.00035516802745405585
2,full_suite,gOMP+Adaptive+NoiseAware,optimized,gOMP+Adaptive+NoiseAware (optimized),96,256,0.375,gaussian,gaussian,clean,0.0,1.5968865688629666e-30,1.2636797730687022e-15,1.0,1.0,1,0.0014532000059261918,7,16.0,4.169166713185297e-15,residual_tol,0,0,0.0002660600148374215,0.0,False,,0,0,2.1880186269650417,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3072.0,768.0,2048.0,0.0,0.0,0.0,128.0,64.0,56.0,0.0,0.0,8.0,0.0,2.8125999961048365e-05,0.0006777719972888008,0.00023283700284082443,4.6631976147182286e-05,0.0003167009854223579
2,full_suite,gOMP+Incremental+NoiseAware,optimized,gOMP+Incremental+NoiseAware (optimized),96,256,0.375,gaussian,gaussian,clean,0.0,1.1331243510237854e-20,1.0644831379706235e-10,1.0,1.0,1,0.0016137969942064956,7,16.0,3.9510702937098136e-10,residual_tol,0,0,0.00017640199803281575,0.0,True,,0,0,2.1880186269650417,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5248.0,768.0,2048.0,0.0,2048.0,128.0,128.0,64.0,56.0,0.0,0.0,8.0,0.0,2.6579975383356214e-05,0.0007545439730165526,0.00026960301329381764,4.5797976781614125e-05,0.00035296299029141665
2,full_suite,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,clean,0.0,1.1331243510237854e-20,1.0644831379706235e-10,1.0,1.0,1,0.00237150200700853,7,16.0,3.9510702937098136e-10,residual_tol,0,0,0.00026220698782708496,0.0,True,,0,0,2.1880186269650417,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5248.0,768.0,2048.0,0.0,2048.0,128.0,128.0,64.0,56.0,0.0,0.0,8.0,0.0,0.00015284999972209334,0.000898653976037167,0.0003335209912620485,6.761698750779033e-05,0.0006089649978093803
3,full_suite,gOMP,optimized,gOMP (optimized),96,256,0.375,gaussian,gaussian,clean,0.0,0.0028077916898082726,0.052988599621128625,0.875,0.875,0,0.00040547800017520785,6,16.0,0.16622190548167248,target_sparsity_reached,2,2,0.00015351100591942668,3.0,True,,0,0,2.065516096634034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1216.0,768.0,0.0,256.0,0.0,0.0,128.0,56.0,0.0,0.0,0.0,8.0,0.0,3.450398799031973e-05,8.985601016320288e-05,0.00015351100591942668,3.590298001654446e-05,0.0
3,full_suite,gOMP+AdaptiveScreen,optimized,gOMP+AdaptiveScreen (optimized),96,256,0.375,gaussian,gaussian,clean,0.0,0.0005360099295119709,0.02315188824938413,0.9375,0.9375,0,0.0015918939898256212,6,16.0,0.06933929911630375,target_sparsity_reached,1,1,0.0003316109941806644,0.0,False,,0,0,1.9299470843932631,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3056.0,768.0,2048.0,0.0,0.0,0.0,128.0,56.0,48.0,0.0,0.0,8.0,0.0,2.6472029276192188e-05,0.0006816830136813223,0.00029719599115196615,4.827600787393749e-05,0.0003650239814305678
3,full_suite,gOMP+IncrementalSolver,optimized,gOMP+IncrementalSolver (optimized),96,256,0.375,gaussian,gaussian,clean,0.0,0.0005360099295119709,0.02315188824938413,0.9375,0.9375,0,0.0019511350110406056,6,16.0,0.06933929911630375,target_sparsity_reached,1,1,0.00024456098617520183,0.0,True,,0,0,1.9299470843932631,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5232.0,768.0,2048.0,0.0,2048.0,128.0,128.0,56.0,48.0,0.0,0.0,8.0,0.0,2.929400943685323e-05,0.0007174130150815472,0.00035937398206442595,5.099497502669692e-05,0.0005356180045055225
3,full_suite,gOMP+NoiseAwareStop,optimized,gOMP+NoiseAwareStop (optimized),96,256,0.375,gaussian,gaussian,clean,0.0,0.0005360099295119709,0.02315188824938413,0.9375,0.9375,0,0.0016595109918853268,6,16.0,0.06933929911630375,target_sparsity_reached,1,1,0.0003024389880010858,0.0,False,,0,0,1.9299470843932631,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3056.0,768.0,2048.0,0.0,0.0,0.0,128.0,56.0,48.0,0.0,0.0,8.0,0.0,3.434000245761126e-05,0.0007489800191251561,0.0002617279824335128,5.420797970145941e-05,0.00037492800038307905
3,full_suite,gOMP+Adaptive+Incremental,optimized,gOMP+Adaptive+Incremental (optimized),96,256,0.375,gaussian,gaussian,clean,0.0,0.0005360099295119709,0.02315188824938413,0.9375,0.9375,0,0.0015781139954924583,6,16.0,0.06933929911630375,target_sparsity_reached,1,1,0.00014367800031322986,0.0,True,,0,0,1.9299470843932631,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5232.0,768.0,2048.0,0.0,2048.0,128.0,128.0,56.0,48.0,0.0,0.0,8.0,0.0,2.6887995772995055e-05,0.0005949420155957341,0.0002511869970476255,4.1477003833279014e-05,0.0005190429947106168
3,full_suite,gOMP+Adaptive+NoiseAware,optimized,gOMP+Adaptive+NoiseAware (optimized),96,256,0.375,gaussian,gaussian,clean,0.0,0.0005360099295119709,0.02315188824938413,0.9375,0.9375,0,0.0013575850025517866,6,16.0,0.06933929911630375,target_sparsity_reached,1,1,0.0002528769982745871,0.0,False,,0,0,1.9299470843932631,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3056.0,768.0,2048.0,0.0,0.0,0.0,128.0,56.0,48.0,0.0,0.0,8.0,0.0,2.8662994736805558e-05,0.0006134730065241456,0.00021841599664185196,4.135201743338257e-05,0.0003187389811500907
