k,trial,algorithm,implementation,runtime_sec,correlation_time_sec,selection_time_sec,solve_time_sec,residual_update_time_sec,support_refinement_time_sec
12,24,Improved-gOMP,baseline,0.0013615249990834855,1.6729994968045503e-05,0.0008283840070362203,7.675500091863796e-05,4.902100045001134e-05,0.00017565999951330014
12,24,Improved-gOMP,optimized,0.0008201769996958319,1.7072998161893338e-05,0.0004108039975108113,0.00014909099991200492,2.7288995624985546e-05,0.00011083400022471324
12,25,Improved-gOMP,baseline,0.001253327998711029,1.583300399943255e-05,0.0008391390001634136,8.793100278126076e-05,2.2052001440897584e-05,0.0001140850035881158
12,25,Improved-gOMP,optimized,0.0008331219978572335,1.4412999007618055e-05,0.00038868100091349334,0.000149203999171732,2.3309003154281527e-05,0.00010264199590892531
12,26,Improved-gOMP,baseline,0.0011571879986149725,1.7193000530824065e-05,0.0007804860033502337,7.408199962810613e-05,2.0730996766360477e-05,0.0001056139990396332
12,26,Improved-gOMP,optimized,0.0007827570007066242,1.660499401623383e-05,0.0004020709966425784,0.00014262600234360434,2.4656997993588448e-05,0.00010127700807061046
12,27,Improved-gOMP,baseline,0.001632987998164026,1.8139005987904966e-05,0.0011544740009412635,0.00010370999370934442,2.4717002816032618e-05,0.00012357199739199132
12,27,Improved-gOMP,optimized,0.0007287510015885346,1.533100294182077e-05,0.00035282899989397265,0.00014239499796531163,2.2657997760688886e-05,9.798499377211556e-05
12,28,Improved-gOMP,baseline,0.0012305229975027032,1.7888003640109673e-05,0.0008037229999899864,7.549299698439427e-05,2.1106996427988634e-05,0.0001383199996780604
12,28,Improved-gOMP,optimized,0.0006850550016679335,1.6334004612872377e-05,0.00032519000524189323,0.00013301499711815268,2.3411001166095957e-05,9.635600144974887e-05
12,29,Improved-gOMP,baseline,0.001382395999826258,1.7700003809295595e-05,0.00094538500343333,8.047500159591436e-05,2.1504001779248938e-05,0.00012776100629707798
12,29,Improved-gOMP,optimized,0.0008464139973511919,1.757599602569826e-05,0.0004127060019527562,0.00016488100300193764,2.914099968620576e-05,0.00010891100100707263
16,0,Improved-gOMP,baseline,0.002622258001792943,3.8056001358199865e-05,0.0017245479975827038,0.00021634700169670396,5.9419999161036685e-05,0.00013885199587093666
16,0,Improved-gOMP,optimized,0.0010331690027669538,2.3664997570449486e-05,0.0005324019984982442,0.000208227000257466,3.331600237288512e-05,0.00010348300565965474
16,1,Improved-gOMP,baseline,0.0020871689994237386,2.8603997634490952e-05,0.0014674010053568054,0.00014612900122301653,3.259199729654938e-05,0.0001281649929296691
16,1,Improved-gOMP,optimized,0.0008311239980685059,2.0919997041346505e-05,0.0004924680033582263,0.0001823759921535384,3.021099473698996e-05,2.2470048861578107e-06
16,2,Improved-gOMP,baseline,0.0016675029983161949,2.4478998966515064e-05,0.0013041829988651443,0.00011249900126131251,2.4549008230678737e-05,2.5219997041858733e-06
16,2,Improved-gOMP,optimized,0.0016007029989850707,2.3997003154363483e-05,0.001016763002553489,0.00037416199847939424,4.231200000504032e-05,3.017001290572807e-06
16,3,Improved-gOMP,baseline,0.0018997290026163682,2.324200249859132e-05,0.0013345439911063295,0.00013420200048130937,3.1572006264468655e-05,0.000129107000248041
16,3,Improved-gOMP,optimized,0.0012033279999741353,2.6009001885540783e-05,0.0005980890055070631,0.00026782700297189876,3.9490008930442855e-05,0.0001270460052182898
16,4,Improved-gOMP,baseline,0.002064877000520937,2.5052999262697995e-05,0.0014631549965997692,0.0001476139950682409,2.965299427160062e-05,0.00012528499792097136
16,4,Improved-gOMP,optimized,0.0012132789997849613,2.2699994588037953e-05,0.0006106669970904477,0.0002660289937921334,4.720100332633592e-05,0.00012143899584771134
16,5,Improved-gOMP,baseline,0.0018920869988505729,2.601499727461487e-05,0.001320752995525254,0.00013046399544691667,3.163400469929911e-05,0.0001278689996979665
16,5,Improved-gOMP,optimized,0.001517225999123184,2.728199979173951e-05,0.0008425279993389267,0.00031446400316781364,4.3720003304770216e-05,0.00013520900029106997
16,6,Improved-gOMP,baseline,0.003203775002475595,3.291400207672268e-05,0.002167914000892779,0.0001651820020924788,8.100399645627476e-05,0.00036189599268254824
16,6,Improved-gOMP,optimized,0.0011405790028220508,2.2590000298805535e-05,0.0005770819989265874,0.0002420049931970425,3.69809968105983e-05,0.00012373800200293772
16,7,Improved-gOMP,baseline,0.0016086589967017062,4.569199518300593e-05,0.0011732680031855125,0.00010951899821520783,2.7303998649585992e-05,2.4659966584295034e-06
16,7,Improved-gOMP,optimized,0.000778383000579197,2.04539937840309e-05,0.0004512069972406607,0.0001721760017971974,3.0285002139862627e-05,2.234999556094408e-06
16,8,Improved-gOMP,baseline,0.0025926030029950198,3.205999746569432e-05,0.0018579510033305269,0.00017130600099335425,3.7101999623700976e-05,0.00014037500295671634
16,8,Improved-gOMP,optimized,0.001057839999702992,2.2051997802918777e-05,0.0005546379979932681,0.00021364400163292885,3.382300565135665e-05,0.0001051929903042037
16,9,Improved-gOMP,baseline,0.0018977090003318153,2.684900027816184e-05,0.0013274610028020106,0.00013297600162331946,3.2679003197699785e-05,0.00012646800314541906
16,9,Improved-gOMP,optimized,0.0009951619977073278,2.431499888189137e-05,0.0005060609946667682,0.0001962710048246663,3.58159959432669e-05,0.00010259999908157624
16,10,Improved-gOMP,baseline,0.002055038999969838,2.3484997655032203e-05,0.001363486997433938,0.00013977299386169761,3.0063998565310612e-05,0.00014620600268244743
16,10,Improved-gOMP,optimized,0.001242197999090422,3.0983006581664085e-05,0.0006480940064648166,0.00024301700614159927,4.090100264875218e-05,0.0001223519975610543
16,11,Improved-gOMP,baseline,0.002059885999187827,2.8004000341752544e-05,0.0014534490001096856,0.00014515400471282192,3.286400533397682e-05,0.00012711999443126842
16,11,Improved-gOMP,optimized,0.0008223940021707676,2.1649004338542e-05,0.0004781339957844466,0.00018160899708163925,3.239200668758713e-05,2.357006451347843e-06
16,12,Improved-gOMP,baseline,0.001927313998749014,2.3248998331837356e-05,0.0013527640076063108,0.00013606499851448461,2.9259994335006922e-05,0.00013182900511310436
16,12,Improved-gOMP,optimized,0.0008100249979179353,1.9427996448939666e-05,0.0004684449922933709,0.0001777379948180169,2.9569000616902485e-05,2.4229993869084865e-06
16,13,Improved-gOMP,baseline,0.002150398002413567,2.8259997634449974e-05,0.0015310240050894208,0.0001494980024290271,3.3758995414245874e-05,0.00013247600145405158
16,13,Improved-gOMP,optimized,0.001128447001974564,2.6180001441389322e-05,0.0005766079993918538,0.00022598900613957085,3.9134003600338474e-05,0.00012232399967615493
16,14,Improved-gOMP,baseline,0.002614598997752182,2.422300531179644e-05,0.001612940995983081,0.00014634200124419294,2.9607002943521366e-05,0.0004552100072032772
16,14,Improved-gOMP,optimized,0.0012552420012070797,2.4048997147474438e-05,0.0007031650020508096,0.0002272870005981531,3.881600423483178e-05,0.00010193899652222171
16,15,Improved-gOMP,baseline,0.0021267000010993797,2.968400440295227e-05,0.0015115759961190633,0.00014891200044075958,3.4448003134457394e-05,0.00013193400081945583
16,15,Improved-gOMP,optimized,0.0010683529981179163,2.5607998395571485e-05,0.0005571009969571605,0.00021203699725447223,3.7604000681312755e-05,0.0001048660051310435
16,16,Improved-gOMP,baseline,0.0027960740007983986,2.5115998141700402e-05,0.0019726079954125453,0.00015219300621538423,3.254500188631937e-05,0.00026185200476902537
16,16,Improved-gOMP,optimized,0.0012538490009319503,2.36590021813754e-05,0.0007070659994496964,0.00023645000328542665,3.7623001844622195e-05,0.00010301199654350057
16,17,Improved-gOMP,baseline,0.002055264001683099,2.841400055331178e-05,0.0014569640006811824,0.00014072200065129437,3.324699719087221e-05,0.00012879600399173796
16,17,Improved-gOMP,optimized,0.000755813998694066,2.0564995793392882e-05,0.00043376900066505186,0.0001716049955575727,2.9136004741303623e-05,2.1599989850074053e-06
16,18,Improved-gOMP,baseline,0.001454614000977017,1.950699879671447e-05,0.0011090920015703887,0.00010912801008089446,2.4628003302495927e-05,2.5129993446171284e-06
16,18,Improved-gOMP,optimized,0.0011741279995476361,2.095999661833048e-05,0.0007277719960256945,0.0002382400016358588,3.55099982698448e-05,2.7759997465182096e-06
16,19,Improved-gOMP,baseline,0.00219021100201644,3.298500450910069e-05,0.0015157350062509067,0.00016926200260058977,3.6073997762287036e-05,0.0001362570037599653
16,19,Improved-gOMP,optimized,0.0007580720011901576,2.1021998691139743e-05,0.0004334339973866008,0.00017238199870917015,2.9489005100913346e-05,2.1500018192455173e-06
16,20,Improved-gOMP,baseline,0.0023649360009585507,2.422800025669858e-05,0.001554249000037089,0.00014466799984802492,2.9681992600671947e-05,0.00033964900285354815
16,20,Improved-gOMP,optimized,0.00110988000233192,2.2191998141352087e-05,0.0005673790001310408,0.00022984700262895785,3.423600355745293e-05,0.00012643399531953037
16,21,Improved-gOMP,baseline,0.0021623120010190178,2.814599429257214e-05,0.001541592999274144,0.00014786199608352035,3.573600770323537e-05,0.00013063200458418578
16,21,Improved-gOMP,optimized,0.0007910389977041632,2.056499943137169e-05,0.0004449619991646614,0.00018802800332196057,3.2652995287207887e-05,2.3079992388375103e-06
16,22,Improved-gOMP,baseline,0.0032415479981864337,2.95650061161723e-05,0.002249821995064849,0.00018137399820261635,3.612899672589265e-05,0.0004066049987159204
16,22,Improved-gOMP,optimized,0.00112433200047235,1.8939997971756384e-05,0.0004905169989797287,0.00029342099514906295,3.697200008900836e-05,0.0001556189999973867
16,23,Improved-gOMP,baseline,0.0021500809998542536,2.709199907258153e-05,0.0015410710002470296,0.0001466469984734431,3.287800427642651e-05,0.00013211899931775406
16,23,Improved-gOMP,optimized,0.0011220980013604276,2.5581000954844058e-05,0.0005750189993705135,0.000217348995647626,3.701299283420667e-05,0.0001175659999717027
16,24,Improved-gOMP,baseline,0.0023784389995853417,2.5426004867767915e-05,0.0014364800008479506,0.00015283000539056957,3.1024999771034345e-05,0.00030613500348408706
16,24,Improved-gOMP,optimized,0.001851545002864441,5.24989991390612e-05,0.0010661409978638403,0.000375731000531232,5.086499368189834e-05,0.0001234199953614734
16,25,Improved-gOMP,baseline,0.0023516709989053197,2.9560003895312548e-05,0.0016456349949294236,0.00018147899754694663,3.9391001337207854e-05,0.00015735600754851475
16,25,Improved-gOMP,optimized,0.0011520299995027017,2.9931998142274097e-05,0.000602117994276341,0.00023174899615696631,4.0043996705207974e-05,0.00010847199882846326
16,26,Improved-gOMP,baseline,0.0016918910005188081,2.306800161022693e-05,0.001275248003366869,0.00012774299830198288,3.073699917877093e-05,2.5569970603100955e-06
16,26,Improved-gOMP,optimized,0.0009065020021807868,1.8899001588579267e-05,0.0004616759943019133,0.000184319000254618,2.7647995011648163e-05,0.00010263100193697028
16,27,Improved-gOMP,baseline,0.002148503001080826,3.0233004508772865e-05,0.0015337870026996825,0.00014847000420559198,3.774300421355292e-05,0.00012133599375374615
16,27,Improved-gOMP,optimized,0.001030231000186177,2.4372999178012833e-05,0.0005371070001274347,0.00020276999566704035,3.6054996598977596e-05,0.00010430800102767535
16,28,Improved-gOMP,baseline,0.002115095001499867,3.066698991460726e-05,0.0014974190016801003,0.00014460599777521566,3.0708997655892745e-05,0.00012550799874588847
16,28,Improved-gOMP,optimized,0.0010410819995740894,2.0907002181047574e-05,0.0005445239985419903,0.00020743200366268866,3.394699888303876e-05,0.00010673699944163673
16,29,Improved-gOMP,baseline,0.0024221749990829267,2.6955996872857213e-05,0.001599161001649918,0.00014444399130297825,3.1370000215247273e-05,0.00034193600367871113
16,29,Improved-gOMP,optimized,0.0011022670005331747,2.4855995434336364e-05,0.0005644770062644966,0.00023493200205848552,3.673699757200666e-05,0.00011292500130366534
20,0,Improved-gOMP,baseline,0.003129079999780515,3.266800194978714e-05,0.002282457997353049,0.00021884100351599045,4.382000406621955e-05,0.00015574300050502643
20,0,Improved-gOMP,optimized,0.0015246919974742923,2.6848993002204224e-05,0.00087675000395393,0.00028293599461903796,4.366899884189479e-05,0.00013433700223686174
20,1,Improved-gOMP,baseline,0.0034539750013209414,3.9221991755766794e-05,0.002423881000140682,0.0003070390011998825,6.133899660198949e-05,0.0001574280067870859
20,1,Improved-gOMP,optimized,0.0011916450021089986,3.248999564675614e-05,0.0006686559972877149,0.0002491390041541308,4.264300150680356e-05,5.5686999985482544e-05
20,2,Improved-gOMP,baseline,0.0036527690026559867,3.219799691578373e-05,0.002478511003573658,0.0002449730091029778,4.2147996282437816e-05,0.00045675499495700933
20,2,Improved-gOMP,optimized,0.0017115139999077655,2.970200512208976e-05,0.0007237009958771523,0.00028746000680257566,4.4932003220310435e-05,0.00045983899326529354
20,3,Improved-gOMP,baseline,0.004614194000168936,5.2530998800648376e-05,0.0031202839927573223,0.0002507919998606667,4.6749999455641955e-05,0.0006711150017508771
20,3,Improved-gOMP,optimized,0.0015861899992160033,5.782100561191328e-05,0.000868744002218591,0.0003025820042239502,5.0455993914511055e-05,0.00011582000297494233
20,4,Improved-gOMP,baseline,0.002839872002368793,3.2462998206028715e-05,0.0022096660031820647,0.00021687600383302197,4.149399319430813e-05,3.878998541040346e-06
20,4,Improved-gOMP,optimized,0.0012040580004395451,2.7531004889169708e-05,0.0007073749984556343,0.00026406800679978915,4.8120000428752974e-05,3.448007191764191e-06
20,5,Improved-gOMP,baseline,0.003547330998117104,3.7763002183055505e-05,0.0023934079945320264,0.0002405660052318126,5.94040029682219e-05,0.0004237440007273108
20,5,Improved-gOMP,optimized,0.002286640003148932,4.140999953961e-05,0.0013734149979427457,0.0004777629983436782,6.248100544326007e-05,0.00012861000504926778
20,6,Improved-gOMP,baseline,0.0028193319994898047,3.090400423388928e-05,0.0020282130026316736,0.00020723800116684288,4.011300188722089e-05,0.00016182000399567187
20,6,Improved-gOMP,optimized,0.0011841680025099777,2.5125998945441097e-05,0.000625446999038104,0.00024349299565074034,3.7693000194849446e-05,0.0001085539988707751
20,7,Improved-gOMP,baseline,0.003883976001816336,4.0264993003802374e-05,0.002670419999049045,0.0002662049955688417,5.106599928694777e-05,0.00043124600415467285
20,7,Improved-gOMP,optimized,0.0016589660008321516,3.4526998206274584e-05,0.0009400639974046499,0.0003300770003988873,5.389100260799751e-05,0.0001170370051113423
20,8,Improved-gOMP,baseline,0.0027074560020992067,2.9885002732044086e-05,0.0019373940012883395,0.00020606899852282368,3.7194993637967855e-05,0.000147639999340754
20,8,Improved-gOMP,optimized,0.001254053000593558,2.685000072233379e-05,0.0006551399928866886,0.0002746849932009354,4.1907998820533976e-05,0.00010749299690360203
20,9,Improved-gOMP,baseline,0.003136907998850802,3.9259994082385674e-05,0.0022046069971111137,0.0002475020046404097,4.8825007979758084e-05,0.00017854999896371737
20,9,Improved-gOMP,optimized,0.0013372969988267869,3.8647001929348335e-05,0.0007262369981617667,0.00034476500513846986,5.540600250242278e-05,7.391005055978894e-06
20,10,Improved-gOMP,baseline,0.0026969879982061684,3.12449992634356e-05,0.0019207099976483732,0.00020770199625985697,4.444599835551344e-05,0.0001383179951517377
20,10,Improved-gOMP,optimized,0.0016742299994803034,2.552799560362473e-05,0.0007300239994947333,0.0003559130091161933,6.008399941492826e-05,0.00032329800524166785
20,11,Improved-gOMP,baseline,0.0027374679993954487,3.5353994462639093e-05,0.001934822998009622,0.0001940689980983734,3.984100476372987e-05,0.00014446601198869757
20,11,Improved-gOMP,optimized,0.0013241559972811956,2.9941995308035985e-05,0.0006744249985786155,0.0002800110050884541,4.8482997954124585e-05,0.00013203199705458246
20,12,Improved-gOMP,baseline,0.002822867001668783,2.922200656030327e-05,0.0019690330009325407,0.000233734001085395,4.189800165477209e-05,0.00017724400095175952
20,12,Improved-gOMP,optimized,0.0017191510014527012,7.293299859156832e-05,0.0009320069984823931,0.0003217839985154569,4.794999767909758e-05,0.00014817199917160906
20,13,Improved-gOMP,baseline,0.0023480130003008526,3.183500302839093e-05,0.001782835999620147,0.0002015330028370954,4.0337996324524283e-05,3.4330078051425517e-06
20,13,Improved-gOMP,optimized,0.0010988080030074343,2.9504004487534985e-05,0.0006362259955494665,0.0002510630038159434,4.367901055957191e-05,3.0759947549086064e-06
20,14,Improved-gOMP,baseline,0.0019211190010537393,2.4458997359033674e-05,0.0013893619980080985,0.00021400900004664436,3.749199822777882e-05,2.8760005079675466e-06
20,14,Improved-gOMP,optimized,0.001035266999679152,2.706300438148901e-05,0.0005738899963034783,0.00021721799566876143,3.692899917950854e-05,2.7050009521190077e-06
20,15,Improved-gOMP,baseline,0.0036215510008332785,5.59130021429155e-05,0.0024605000035080593,0.00024859700351953506,4.464300218387507e-05,0.0003904130026057828
20,15,Improved-gOMP,optimized,0.0015017939986137208,3.276599454693496e-05,0.0008429900008195546,0.00028006099819322117,4.775600609718822e-05,0.0001254050039278809
20,16,Improved-gOMP,baseline,0.0031814169997232966,4.581900066114031e-05,0.0021513750034500845,0.00020765700173797086,3.654999818536453e-05,0.00015060299483593553
20,16,Improved-gOMP,optimized,0.0015385100014100317,2.968300032080151e-05,0.0007228350004879758,0.0002709659966058098,8.41450018924661e-05,0.0002574720019765664
20,17,Improved-gOMP,baseline,0.003911600000719773,4.55430090369191e-05,0.002717010000196751,0.0003093760024057701,5.6957000197144225e-05,0.0002571699988038745
20,17,Improved-gOMP,optimized,0.0014495149989670608,3.493800249998458e-05,0.0007705559983151034,0.00030034200244699605,4.945099863107316e-05,0.00011879900193889625
20,18,Improved-gOMP,baseline,0.0030693529988639057,2.8418995498213917e-05,0.0019184420016244985,0.0002049610084213782,3.5594002838479355e-05,0.00048343500020564534
20,18,Improved-gOMP,optimized,0.0031819260002521332,6.534500062116422e-05,0.0015911960035737138,0.0005229979979048949,7.426998854498379e-05,0.000581577009143075
20,19,Improved-gOMP,baseline,0.00283937399944989,3.439899955992587e-05,0.002034276996710105,0.00020723499619634822,3.818199911620468e-05,0.000171973995747976
20,19,Improved-gOMP,optimized,0.0012941120003233664,2.9145998269086704e-05,0.0006942530017113313,0.0002625679953780491,4.170499960309826e-05,0.0001097349995689001
20,20,Improved-gOMP,baseline,0.0028045819999533705,4.720399738289416e-05,0.0019900050028809346,0.00020505399879766628,5.4457999794976786e-05,3.94200105802156e-06
20,20,Improved-gOMP,optimized,0.0011189029974048026,2.963300357805565e-05,0.0006436009934986942,0.00024922100055846386,5.532300201593898e-05,3.169003321090713e-06
20,21,Improved-gOMP,baseline,0.0020313130007707514,2.8030994144501165e-05,0.0015648660009901505,0.00015067599815665744,3.447800190770067e-05,3.179000486852601e-06
20,21,Improved-gOMP,optimized,0.0011109599981864449,2.9983999411342666e-05,0.0006456880073528737,0.0002510250014893245,4.280100256437436e-05,3.3220094337593764e-06
20,22,Improved-gOMP,baseline,0.002702915997360833,2.9611994250444695e-05,0.0019414650014368817,0.0001969030017789919,3.597100294427946e-05,0.00015870700735831633
20,22,Improved-gOMP,optimized,0.0009307039981649723,2.1712003217544407e-05,0.0005451079996419139,0.00021069799549877644,3.339600152685307e-05,2.687003870960325e-06
20,23,Improved-gOMP,baseline,0.003497349000099348,3.7973004509694874e-05,0.002413516995147802,0.00024275499526993372,4.55049957963638e-05,0.00037889300074311905
20,23,Improved-gOMP,optimized,0.001428880997991655,3.3182004699483514e-05,0.0007058139963191934,0.0003354399996169377,5.4131003707880154e-05,0.00012602199785760604
20,24,Improved-gOMP,baseline,0.003579290998459328,3.547300002537668e-05,0.0024537170029361732,0.0002471839907229878,4.3135998566867784e-05,0.00040468599763698876
20,24,Improved-gOMP,optimized,0.0013006100016355049,2.661600592546165e-05,0.0006677620040136389,0.0002557789994170889,4.0730003092903644e-05,0.000149883002450224
20,25,Improved-gOMP,baseline,0.0023763520002830774,3.2578995160292834e-05,0.0018226100073661655,0.00018969299344462343,3.8728998333681375e-05,3.8719990698155016e-06
20,25,Improved-gOMP,optimized,0.0011274339994997717,3.077199653489515e-05,0.0006583719950867817,0.00025493499560980126,4.333199467509985e-05,3.0940063879825175e-06
20,26,Improved-gOMP,baseline,0.003017597002326511,3.1798994314158335e-05,0.0020953250023012515,0.00022770499708713032,4.899600025964901e-05,0.0002275200022268109
20,26,Improved-gOMP,optimized,0.0016794180010037962,3.988800017395988e-05,0.0009064489968295675,0.00033976200211327523,5.927900201641023e-05,0.0001292020024266094
20,27,Improved-gOMP,baseline,0.003155128000798868,3.845499668386765e-05,0.002329803999600699,0.00021610800104099326,4.815100328414701e-05,0.0001449089977541007
20,27,Improved-gOMP,optimized,0.001380033001623815,3.842199294012971e-05,0.0006869449971418362,0.00032976600050460547,4.9147001845994964e-05,0.00011250000534346327
20,28,Improved-gOMP,baseline,0.003119822998996824,3.3745996915968135e-05,0.0021963069957564585,0.00023346200032392517,3.9465005102101713e-05,0.00021714899412472732
20,28,Improved-gOMP,optimized,0.0015681459990446456,3.0688996048411354e-05,0.0008834420004859567,0.00030336100462591276,5.246700675343163e-05,0.00011340499986545183
20,29,Improved-gOMP,baseline,0.004014350997749716,4.4489996071206406e-05,0.0030653080029878765,0.0002541730063967407,5.450500248116441e-05,0.00014321600247058086
20,29,Improved-gOMP,optimized,0.0011124169977847487,3.010999716934748e-05,0.00064080000447575,0.0002591679985926021,4.2965999455191195e-05,3.23000131174922e-06
24,0,Improved-gOMP,baseline,0.00497349799843505,4.495699249673635e-05,0.0034918059973279014,0.000385424995329231,5.559800410992466e-05,0.0004553739963739645
24,0,Improved-gOMP,optimized,0.003769291000935482,4.6948003728175536e-05,0.0016837309958646074,0.0008361779982806183,9.229500210494734e-05,0.0006965609936742112
24,1,Improved-gOMP,baseline,0.003615359000832541,4.4287000491749495e-05,0.0027495629947225098,0.00033343699396937154,5.9152993344468996e-05,4.766003257827833e-06
24,1,Improved-gOMP,optimized,0.001455532998079434,4.1076989873545244e-05,0.0008363919951079879,0.0003266480016463902,7.296500189113431e-05,3.7650061130989343e-06
24,2,Improved-gOMP,baseline,0.0037819680001121014,4.200800685794093e-05,0.002706690997001715,0.00033533900204929523,5.16479994985275e-05,0.0001667749966145493
24,2,Improved-gOMP,optimized,0.0016934539999056142,3.299400123069063e-05,0.000930298996536294,0.0003345849981997162,5.510999108082615e-05,0.00013012300405534916
24,3,Improved-gOMP,baseline,0.003913795000698883,4.271100624464452e-05,0.00283575300272787,0.00033318199348286726,5.126299583935179e-05,0.0001799910023692064
24,3,Improved-gOMP,optimized,0.0016058170003816485,3.7241003155941144e-05,0.0008793299930403009,0.00033280500065302476,5.2902993047609925e-05,0.00012071700984961353
24,4,Improved-gOMP,baseline,0.004805350999959046,4.540500231087208e-05,0.0032896410011744592,0.00040901300235418603,6.010899960529059e-05,0.0004473939952731598
24,4,Improved-gOMP,optimized,0.0017357409997202922,3.6269000702304766e-05,0.0009517440084891859,0.0003695740015245974,5.681001130142249e-05,0.0001175110082840547
24,5,Improved-gOMP,baseline,0.004276648000086425,5.504700311576016e-05,0.003122640002402477,0.0003579180011001881,6.173700239742175e-05,0.00016822800535010174
24,5,Improved-gOMP,optimized,0.0013165320015104953,3.384099545655772e-05,0.0007574070004920941,0.00031473800117964856,5.007199797546491e-05,3.558005118975416e-06
24,6,Improved-gOMP,baseline,0.0029470800000126474,3.5300003219163045e-05,0.0022524190026160795,0.0002477429989085067,4.019299740321003e-05,4.0480008465237916e-06
24,6,Improved-gOMP,optimized,0.0015654519993404392,3.043500692001544e-05,0.000998205996438628,0.0003192859949194826,5.004500053473748e-05,3.811997885350138e-06
24,7,Improved-gOMP,baseline,0.003898197999660624,4.724700193037279e-05,0.0027650280062516686,0.00032588101021246985,5.5574993893969804e-05,0.00018762100444291718
24,7,Improved-gOMP,optimized,0.0016698129984433763,5.411600068327971e-05,0.0008553599946026225,0.0003608770093705971,5.7588003983255476e-05,0.00013642098565469496
24,8,Improved-gOMP,baseline,0.003527244996803347,6.178200783324428e-05,0.00271701000383473,0.00027332200261298567,5.9470999985933304e-05,5.241996404947713e-06
24,8,Improved-gOMP,optimized,0.001381905000016559,3.0461997084785253e-05,0.0007691009923291858,0.0003560490004019812,4.856700252275914e-05,3.858000127365813e-06
24,9,Improved-gOMP,baseline,0.004276081999705639,4.54339970019646e-05,0.003119511999102542,0.00034831700031645596,5.4312997235683724e-05,0.000202161001652712
24,9,Improved-gOMP,optimized,0.0015176509987213649,3.648699930636212e-05,0.0009350660038762726,0.00031948500327416696,5.3238996770232916e-05,3.987002855865285e-06
24,10,Improved-gOMP,baseline,0.003942133000236936,3.921000097761862e-05,0.002770785002212506,0.00038791500992374495,5.8705998526420444e-05,0.000200522001250647
24,10,Improved-gOMP,optimized,0.001667836000706302,3.5260000004200265e-05,0.0009118790003412869,0.00033795899798860773,5.35059989488218e-05,0.00012304200208745897
24,11,Improved-gOMP,baseline,0.0038911180017748848,4.310300573706627e-05,0.0027694300006260164,0.00032698600261937827,5.574199167313054e-05,0.00021648700567311607
24,11,Improved-gOMP,optimized,0.0017173830019601155,4.107799759367481e-05,0.0009254290016542654,0.00035271599699626677,5.8418001572135836e-05,0.00013575299817603081
24,12,Improved-gOMP,baseline,0.00406609299898264,4.404100400279276e-05,0.0029083330009598285,0.00033091298973886296,6.084000051487237e-05,0.00016840199896250851
24,12,Improved-gOMP,optimized,0.0016862010015756823,3.391700374777429e-05,0.0009092770051211119,0.0003582860081223771,6.860999565105885e-05,0.00012270699880900793
24,13,Improved-gOMP,baseline,0.005027879000408575,4.8985009925672784e-05,0.003535832995112287,0.00036081200232729316,5.664000491378829e-05,0.00048292000428773463
24,13,Improved-gOMP,optimized,0.0018002539982262533,4.4135002099210396e-05,0.000977875002718065,0.0003755839934456162,6.346500231302343e-05,0.00012913899990962818
24,14,Improved-gOMP,baseline,0.0037293150016921572,3.8453999877674505e-05,0.0026732289989013225,0.0003469299990683794,4.8570997023489326e-05,0.00016732700532884337
24,14,Improved-gOMP,optimized,0.002003559002332622,3.6623005144065246e-05,0.0011323690014251042,0.00042023200512630865,6.234400279936381e-05,0.00012742399849230424
24,15,Improved-gOMP,baseline,0.004027672002848703,6.529900201712735e-05,0.002896033001889009,0.00032931598980212584,5.906100705033168e-05,0.00017184700118377805
24,15,Improved-gOMP,optimized,0.0012801430020772386,3.337199814268388e-05,0.0007575060008093715,0.0002879249987017829,4.689300476456992e-05,3.3859978429973125e-06
24,16,Improved-gOMP,baseline,0.004263874998287065,3.864500831696205e-05,0.003137731004244415,0.0003314539972052444,4.8040004912763834e-05,0.00021933099560556002
24,16,Improved-gOMP,optimized,0.0017554250007378869,3.553300120984204e-05,0.0009857810000539757,0.0003508199952193536,5.4386000556405634e-05,0.0001184859975182917
24,17,Improved-gOMP,baseline,0.003851386998576345,4.101199738215655e-05,0.002741152999078622,0.0003093820050708018,4.886199894826859e-05,0.0002509339901735075
24,17,Improved-gOMP,optimized,0.002657610999449389,3.911599924322218e-05,0.00139537399445544,0.0005150669931026641,6.856299660285003e-05,0.00031436900098924525
24,18,Improved-gOMP,baseline,0.0036119399992458057,3.805799497058615e-05,0.002593324003100861,0.0003044039985979907,4.835099753108807e-05,0.0001733879980747588
24,18,Improved-gOMP,optimized,0.0016239210017374717,3.413900049054064e-05,0.0008907669907785021,0.0003301030010334216,5.357400368666276e-05,0.00011597500269999728
24,19,Improved-gOMP,baseline,0.003996169001766248,4.648200047085993e-05,0.0028871979884570464,0.0003178959923388902,5.6273995141964406e-05,0.00016532500376342796
24,19,Improved-gOMP,optimized,0.0013156870008970145,3.5793997085420415e-05,0.0007652529966435395,0.0002900729959947057,6.0934002249268815e-05,3.56400414602831e-06
24,20,Improved-gOMP,baseline,0.003962527996918652,4.1620995034463704e-05,0.0028678440030489583,0.0003311449945613276,5.110400161356665e-05,0.00017046199354808778
24,20,Improved-gOMP,optimized,0.001576662001752993,3.3913005609065294e-05,0.0008587990050727967,0.0003247660060878843,5.255699943518266e-05,0.00011489299868117087
24,21,Improved-gOMP,baseline,0.005545302999962587,5.484799839905463e-05,0.003929698003048543,0.00041874900125549175,6.464799662353471e-05,0.0004672229988500476
