n,trial,algorithm,implementation,runtime_sec,correlation_time_sec,selection_time_sec,solve_time_sec,residual_update_time_sec,support_refinement_time_sec
128,15,gOMP,baseline,0.0004296160004741978,1.8685997929424047e-05,5.0277001719223335e-05,0.0001805139945645351,3.078000372624956e-05,0.0
128,15,gOMP,optimized,0.0002180379997298587,1.7506998119642958e-05,4.048100163345225e-05,8.020199311431497e-05,2.9667997296201065e-05,0.0
128,16,gOMP,baseline,0.0004121749989280943,1.7176000255858526e-05,4.913999873679131e-05,0.00017216500054928474,2.8264996217330918e-05,0.0
128,16,gOMP,optimized,0.00019447299928287975,1.4565997844329104e-05,3.672199818538502e-05,7.342399840126745e-05,2.609100192785263e-05,0.0
128,17,gOMP,baseline,0.0004637000020011328,2.0982995920348912e-05,5.34249993506819e-05,0.000187031997484155,3.262799873482436e-05,0.0
128,17,gOMP,optimized,0.00020131099881837144,1.625700679142028e-05,3.7640002119587734e-05,7.55259970901534e-05,2.734699592110701e-05,0.0
128,18,gOMP,baseline,0.0004524870018940419,1.9185001292498782e-05,5.149500066181645e-05,0.00017423800454707816,5.475999932968989e-05,0.0
128,18,gOMP,optimized,0.00020002200108137913,1.5757996152387932e-05,3.816100434050895e-05,7.495599857065827e-05,2.6195997634204105e-05,0.0
128,19,gOMP,baseline,0.0005028630002925638,2.0542011043289676e-05,6.438399577746168e-05,0.0002131830042344518,4.181899566901848e-05,0.0
128,19,gOMP,optimized,0.00021363600171753205,1.718299972708337e-05,3.8726997445337474e-05,8.259799869847484e-05,2.827800199156627e-05,0.0
256,0,gOMP,baseline,0.00043931199979851954,2.52719983109273e-05,5.918200622545555e-05,0.00017238399595953524,3.41949998983182e-05,0.0
256,0,gOMP,optimized,0.00022008699670550413,2.3492000764235854e-05,4.474600063986145e-05,7.864300278015435e-05,2.6808997063199058e-05,0.0
256,1,gOMP,baseline,0.000490649003040744,2.368300556554459e-05,6.638599370489828e-05,0.00019491000421112403,4.388600427773781e-05,0.0
256,1,gOMP,optimized,0.00048429099842906,3.3790001907618716e-05,8.453500413452275e-05,0.0002112420006596949,7.14089983375743e-05,0.0
256,2,gOMP,baseline,0.00044582199916476384,2.5150005967589095e-05,5.9760004660347477e-05,0.00017708299492369406,3.571799607016146e-05,0.0
256,2,gOMP,optimized,0.0002526159987610299,2.3860004148446023e-05,6.324800051515922e-05,8.533600339433178e-05,2.9547998565249145e-05,0.0
256,3,gOMP,baseline,0.0005156289989827201,2.5740002456586808e-05,8.673300180817023e-05,0.0001982729991141241,3.7437006540130824e-05,0.0
