measurement_ratio,trial,algorithm,implementation,runtime_sec,correlation_time_sec,selection_time_sec,solve_time_sec,residual_update_time_sec,support_refinement_time_sec
0.25,14,Improved-gOMP,baseline,0.0019176060013705865,2.2377000277629122e-05,0.0013519429994630627,0.00013551300435210578,2.8174996259622276e-05,0.00012279400107217953
0.25,14,Improved-gOMP,optimized,0.0008321409986820072,1.803099803510122e-05,0.0004945549990225118,0.00018074000035994686,3.015100082848221e-05,2.258002496091649e-06
0.25,15,Improved-gOMP,baseline,0.002055691998975817,2.0863997633568943e-05,0.0014206210034899414,0.00013848299568053335,2.7082995075033978e-05,0.00015200300185824744
0.25,15,Improved-gOMP,optimized,0.00099644700094359,1.920799695653841e-05,0.000529819997609593,0.00019805599367828108,2.8985003154957667e-05,9.544899512548e-05
0.25,16,Improved-gOMP,baseline,0.0021328490001906175,2.415099515928887e-05,0.0015314250049414113,0.0001472490002925042,3.0194005375960842e-05,0.0001204390027851332
0.25,16,Improved-gOMP,optimized,0.0013137119967723265,2.190299710491672e-05,0.0008677610057929996,0.0002473500026098918,3.96310024370905e-05,2.7140013116877526e-06
0.25,17,Improved-gOMP,baseline,0.002357115001359489,2.1838997781742364e-05,0.001642330000322545,0.00015642400103388354,3.092100450885482e-05,0.0001903140000649728
0.25,17,Improved-gOMP,optimized,0.0006726179999532178,1.339899972663261e-05,0.0003847170009976253,0.00015722699754405767,2.2194002667674795e-05,2.125998435076326e-06
0.25,18,Improved-gOMP,baseline,0.003107693999481853,2.5731998903211206e-05,0.0021392359958554152,0.00016563099779887125,3.385799936950207e-05,0.0003984600007242989
0.25,18,Improved-gOMP,optimized,0.0010715719981817529,2.3060001694830135e-05,0.0005607159982901067,0.0002219299967691768,3.306799408164807e-05,9.914900147123262e-05
0.25,19,Improved-gOMP,baseline,0.0014371020006365143,1.765400156727992e-05,0.0011032729962607846,0.00010320100409444422,2.251600380986929e-05,2.4180044420063496e-06
0.25,19,Improved-gOMP,optimized,0.0005826960004924331,1.266999970539473e-05,0.0003342660056659952,0.0001319110051554162,2.0606999896699563e-05,1.7599995771888644e-06
0.3125,0,Improved-gOMP,baseline,0.0017758719986886717,2.1989002561895177e-05,0.0013553139979194384,0.00013298200065037236,3.271499736001715e-05,3.0519950087182224e-06
0.3125,0,Improved-gOMP,optimized,0.0006681669983663596,1.605199577170424e-05,0.0003686870004457887,0.00015472400627913885,2.6182999135926366e-05,2.057997335214168e-06
0.3125,1,Improved-gOMP,baseline,0.0026789840012497734,3.995099905296229e-05,0.0017916699907800648,0.00015668600099161267,3.1252002372639254e-05,0.0003409970049688127
0.3125,1,Improved-gOMP,optimized,0.0011671499996737111,3.06189976981841e-05,0.0006206329962878954,0.0002293109973834362,3.5314002161612734e-05,0.00010788000508910045
0.3125,2,Improved-gOMP,baseline,0.002112244001182262,2.4417000531684607e-05,0.0014701929976581596,0.0001440399901184719,2.9339007596718147e-05,0.00015839099796721712
0.3125,2,Improved-gOMP,optimized,0.0011588199995458126,2.2556003386853263e-05,0.000595097997575067,0.00026539700411376543,3.6917994293617085e-05,9.970899554900825e-05
0.3125,3,Improved-gOMP,baseline,0.0021345009990909602,2.4684995878487825e-05,0.0015166739976848476,0.0001451519965485204,3.015200127265416e-05,0.00013428299644147046
0.3125,3,Improved-gOMP,optimized,0.0007634180001332425,1.678500120760873e-05,0.0004525070071395021,0.00016554100147914141,2.7847007004311308e-05,2.3169995984062552e-06
0.3125,4,Improved-gOMP,baseline,0.001990875000046799,2.3067997972248122e-05,0.0013935060014773626,0.00014240899690776132,2.8187994757900015e-05,0.00013230499826022424
0.3125,4,Improved-gOMP,optimized,0.0010782569988805335,2.0061001123394817e-05,0.0005735100021411199,0.00021917300182394683,3.139599721180275e-05,0.0001046190009219572
0.3125,5,Improved-gOMP,baseline,0.001975093000510242,2.264899740112014e-05,0.0013459880028676707,0.0001384250026603695,2.7256995963398367e-05,0.00012436899851309136
0.3125,5,Improved-gOMP,optimized,0.0016105170034279581,2.4467000912409276e-05,0.0006505720048153307,0.0005356189976737369,4.918299964629114e-05,0.0001160869978775736
0.3125,6,Improved-gOMP,baseline,0.002651554998010397,2.494000000297092e-05,0.0017940840043593198,0.0001489369969931431,3.028000719496049e-05,0.0003487419926386792
0.3125,6,Improved-gOMP,optimized,0.000953665999986697,1.745999907143414e-05,0.0004820280009880662,0.00019188099759048782,2.8658996598096564e-05,0.00011681900286930613
0.3125,7,Improved-gOMP,baseline,0.0023339849976764526,2.441000469843857e-05,0.0016503240003657993,0.00014989999908721074,3.198900230927393e-05,0.00017026200293912552
0.3125,7,Improved-gOMP,optimized,0.0010930860007647425,2.1788997401017696e-05,0.0005786429937870707,0.00021682399165001698,3.369300247868523e-05,0.00010688900147215463
0.3125,8,Improved-gOMP,baseline,0.002818020999256987,2.4777997168712318e-05,0.0021422210047603585,0.00015994900240912102,3.374199150130153e-05,0.00015049400462885387
0.3125,8,Improved-gOMP,optimized,0.000800576999608893,1.7014994227793068e-05,0.00047389200699399225,0.00017760199989425018,2.6236000849166885e-05,2.310996933374554e-06
