snr_db,trial,algorithm,implementation,runtime_sec,correlation_time_sec,selection_time_sec,solve_time_sec,residual_update_time_sec,support_refinement_time_sec
5.0,75,OMP,baseline,0.000979332995484583,6.949501403141767e-05,0.00010248100443277508,0.0003865140170091763,9.51439724303782e-05,0.0
5.0,75,OMP,optimized,0.0006699040095554665,6.079296872485429e-05,2.0178034901618958e-05,0.00030375400092452765,9.115801367443055e-05,0.00010879199544433504
5.0,76,OMP,baseline,0.0010254570079268888,5.948000762145966e-05,0.0001118030195357278,0.0004257419932400808,9.496200073044747e-05,0.0
5.0,76,OMP,optimized,0.0005159910069778562,4.893199366051704e-05,2.0281964680179954e-05,0.00020761496853083372,6.831901555415243e-05,0.00010316603584215045
5.0,77,OMP,baseline,0.0013426100049400702,8.502599666826427e-05,0.00011847901623696089,0.0004536909837042913,0.00010529694554861635,0.0
5.0,77,OMP,optimized,0.0006171910063130781,6.377797399181873e-05,2.315298479516059e-05,0.0002436099312035367,8.034499478526413e-05,0.00012087200593668967
5.0,78,OMP,baseline,0.0009233699965989217,5.564402090385556e-05,9.157498425338417e-05,0.0003761890111491084,8.352000440936536e-05,0.0
5.0,78,OMP,optimized,0.0005197120044613257,4.898801853414625e-05,2.483198477420956e-05,0.00020491398754529655,6.884802132844925e-05,0.00010624899005051702
5.0,79,OMP,baseline,0.0010770570079330355,7.000195910222828e-05,0.00012397501268424094,0.0004194279754301533,9.690002480056137e-05,0.0
5.0,79,OMP,optimized,0.0005473740020534024,5.226898065302521e-05,2.2397027350962162e-05,0.00021722000383306295,7.082200318109244e-05,0.00010623197886161506
5.0,80,OMP,baseline,0.0010260970011586323,7.158497464843094e-05,0.00010885900701396167,0.00038959499215707183,0.0001213349896715954,0.0
5.0,80,OMP,optimized,0.0005050489999121055,5.5577969760634005e-05,1.9725048332475126e-05,0.00019720001728273928,6.639301136601716e-05,0.00010140697122551501
5.0,81,OMP,baseline,0.0013414769928203896,8.855701889842749e-05,0.00016058592882473022,0.0005574009846895933,0.00013436297012958676,0.0
5.0,81,OMP,optimized,0.0009089000086532906,0.00011529898620210588,4.863302456215024e-05,0.0003459779982222244,0.00011198699939996004,0.00016157601203303784
5.0,82,OMP,baseline,0.0011123519943794236,7.180898683145642e-05,0.00012465199688449502,0.0004540299851214513,0.00010470002598594874,0.0
5.0,82,OMP,optimized,0.0005053119966760278,5.619194416794926e-05,1.9063008949160576e-05,0.00019718401017598808,6.524204218294472e-05,0.00010241400741506368
5.0,83,OMP,baseline,0.0014027139986865222,0.00010689999908208847,0.00015975904534570873,0.000564054018468596,0.00012918500578962266,0.0
5.0,83,OMP,optimized,0.0005818250065203756,5.384201358538121e-05,3.690800804179162e-05,0.00022439297754317522,7.415797153953463e-05,0.0001160999818239361
5.0,84,OMP,baseline,0.001154056008090265,7.380299211945385e-05,0.00011855701450258493,0.0004896389727946371,0.00010798298171721399,0.0
5.0,84,OMP,optimized,0.0005769659910583869,5.880999378859997e-05,2.206700446549803e-05,0.00021460502466652542,7.382201147265732e-05,0.000139821000630036
5.0,85,OMP,baseline,0.0009787000017240644,6.134399154689163e-05,0.00010421701881568879,0.00039279498741962016,9.4080955022946e-05,0.0
5.0,85,OMP,optimized,0.000515248000738211,5.0632021157070994e-05,1.9705024897120893e-05,0.00019911097479052842,6.948404188733548e-05,0.00010345299961045384
5.0,86,OMP,baseline,0.0018039010028587654,0.00010276697867084295,0.00015290801820810884,0.0007179469830589369,0.00019254097423981875,0.0
5.0,86,OMP,optimized,0.0006597780011361465,6.742702680639923e-05,2.5356988771818578e-05,0.0002820810186676681,8.042696572374552e-05,0.0001220799604197964
5.0,87,OMP,baseline,0.0009467679919907823,5.9130004956386983e-05,9.394498192705214e-05,0.00037545304803643376,8.639402221888304e-05,0.0
5.0,87,OMP,optimized,0.000590784999076277,5.251196853350848e-05,2.223702904302627e-05,0.0002404109836788848,7.53950298530981e-05,0.00010938801278825849
