measurement_ratio,trial,algorithm,implementation,runtime_sec,correlation_time_sec,selection_time_sec,solve_time_sec,residual_update_time_sec,support_refinement_time_sec
0.1875,17,OMP,optimized,0.000579458999709459,5.5852993682492524e-05,2.3663997126277536e-05,0.00023373099611490034,8.609699943917803e-05,0.00010756398842204362
0.1875,18,OMP,baseline,0.0012977870028407779,4.640499173547141e-05,0.00010066999675473198,0.00046889600344002247,9.687999772722833e-05,0.0
0.1875,18,OMP,optimized,0.0004502660012803972,3.744200148503296e-05,1.7751000996213406e-05,0.00018468698908691294,6.485199992312118e-05,9.386899546370842e-05
0.1875,19,OMP,baseline,0.0009261350023734849,5.6023003708105534e-05,0.00011752600039471872,0.0003634089953266084,7.557700155302882e-05,0.0
0.1875,19,OMP,optimized,0.0005159120009921025,4.307599738240242e-05,2.223099727416411e-05,0.0002093419971060939,6.474298788816668e-05,0.00011616200572461821
0.25,0,OMP,baseline,0.0008811719999357592,5.6328997743548825e-05,9.806000161916018e-05,0.000344652002240764,8.782299482845701e-05,0.0
0.25,0,OMP,optimized,0.00048773500020615757,4.780199742526747e-05,1.840600452851504e-05,0.00019399699885980226,6.601901623071171e-05,9.495099220657721e-05
0.25,1,OMP,baseline,0.000825702998554334,4.640200131689198e-05,8.893600170267746e-05,0.0003277689902461134,7.124300827854313e-05,0.0
0.25,1,OMP,optimized,0.00045376699927146547,3.88550033676438e-05,1.7836988263297826e-05,0.00018066000484395772,6.732501424266957e-05,9.297199358115904e-05
0.25,2,OMP,baseline,0.0008359730018128175,5.203999899094924e-05,8.668700320413336e-05,0.00034038099693134427,7.527100751758553e-05,0.0
0.25,2,OMP,optimized,0.0004927359987050295,4.613800047081895e-05,1.9167997379554436e-05,0.00020244598999852315,6.695601405226626e-05,9.710499944048934e-05
0.25,3,OMP,baseline,0.0008239000017056242,4.5968998165335506e-05,8.585601244703867e-05,0.00034233999758725986,6.97410068823956e-05,0.0
0.25,3,OMP,optimized,0.0005242419974820223,4.5905002480139956e-05,2.0272997062420473e-05,0.00021369899332057685,7.740801083855331e-05,0.0001030469938996248
0.25,4,OMP,baseline,0.0009130739999818616,5.697099550161511e-05,9.563599087414332e-05,0.0003712090074259322,8.382999658351764e-05,0.0
0.25,4,OMP,optimized,0.0004892940014542546,4.6947992814239115e-05,1.8350008758716285e-05,0.00019498400433803909,6.568700700881891e-05,0.00010099101564264856
0.25,5,OMP,baseline,0.0008562709990656003,4.821199763682671e-05,8.942600834416226e-05,0.0003453149984125048,7.453199941664934e-05,0.0
0.25,5,OMP,optimized,0.0004498070011322852,4.1704002796905115e-05,1.7475995264248922e-05,0.00018001200078288093,6.174698864924721e-05,9.218200284522027e-05
0.25,6,OMP,baseline,0.0010474420014361385,5.99530030740425e-05,0.00013568700524047017,0.00042572899110382423,9.612298890715465e-05,0.0
0.25,6,OMP,optimized,0.000482494000607403,4.8185997002292424e-05,1.7970007320400327e-05,0.0001930819998960942,6.55530056974385e-05,9.83139980235137e-05
0.25,7,OMP,baseline,0.000883545999386115,4.7343000915134326e-05,0.0001405220027663745,0.0003378570036147721,7.217500024125911e-05,0.0
0.25,7,OMP,optimized,0.0004873269972449634,4.196399459033273e-05,1.9659000827232376e-05,0.00019025099027203396,7.531899609602988e-05,9.854900054051541e-05
0.25,8,OMP,baseline,0.0008755080016271677,5.862999751116149e-05,9.480699372943491e-05,0.00034660601158975624,8.343300214619376e-05,0.0
0.25,8,OMP,optimized,0.0004628259994206019,4.56080051662866e-05,1.7658006981946528e-05,0.00018889700368163176,6.155600203783251e-05,9.175698869512416e-05
0.25,9,OMP,baseline,0.0008201459968404379,4.6469998778775334e-05,8.933999561122619e-05,0.00033394500132999383,7.065200770739466e-05,0.0
