trial,snr_db,algorithm,implementation,label,m,n,measurement_ratio,matrix_kind,coeff_mode,noise_sigma,nmse,relative_l2_error,support_recall,support_precision,exact_support_recovery,runtime_sec,iterations,support_size,final_residual_norm,stop_reason,false_positive_count,false_negative_count,solver_time_sec,screening_pool_size_avg,used_incremental_solver,fallback_reason,solver_fallback_count,duplicate_candidate_hits,max_support_condition,rescue_attempted,rescue_accepted,used_tail_refinement,used_gain_reranking,used_forward_backward,used_two_phase_tail,used_cholesky_solver,peak_working_set_bytes,residual_bytes,x_hat_bytes,support_mask_bytes,solver_gram_bytes,solver_rhs_bytes,support_history_bytes,residual_history_bytes,support_size_history_bytes,candidate_size_history_bytes,group_size_history_bytes,support_condition_history_bytes,extra_array_bytes,correlation_time_sec,selection_time_sec,solve_time_sec,residual_update_time_sec,support_refinement_time_sec
17,10.0,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,0.11026495109408886,0.1889909507639265,0.43473089465084774,0.5625,0.75,0,0.0006455650000134483,4,12.0,1.1522371098099051,noise_floor,3,7,6.835500244051218e-05,0.0,True,,0,0,1.8951017666048602,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4240.0,768.0,2048.0,0.0,1152.0,96.0,96.0,40.0,32.0,0.0,0.0,8.0,0.0,1.5949000953696668e-05,0.00036856000224361196,0.00014848200225969777,2.369299909332767e-05,1.8070022633764893e-06
17,10.0,RMP,baseline,RMP (baseline),96,256,0.375,gaussian,gaussian,0.11026495109408886,0.05920196705457997,0.2433145434506124,0.8125,0.8125,0,0.0009163460017589387,16,16.0,1.0687428870420752,target_sparsity_reached,3,3,0.00036309700954006985,1.0,False,,0,0,2.172261872866525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4304.0,768.0,2048.0,256.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,8.0,0.0,6.603100337088108e-05,3.096499858656898e-05,0.00035799500619759783,0.00013565000699600205,0.0
17,10.0,RMP,optimized,RMP (optimized),96,256,0.375,gaussian,gaussian,0.11026495109408886,0.059201967082468394,0.24331454350792184,0.8125,0.8125,0,0.0004489290004130453,16,16.0,1.0687428871766445,target_sparsity_reached,3,3,9.793199933483265e-05,1.0,True,,0,0,2.172261872866525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0,4.767200516653247e-05,2.256900552310981e-05,9.793199933483265e-05,0.00012004100790363736,9.360199328511953e-05
18,10.0,OMP,baseline,OMP (baseline),96,256,0.375,gaussian,gaussian,0.1689410633573102,0.19734759370744,0.44423821729725144,0.625,0.625,0,0.000992020999547094,16,16.0,1.4113742694478786,target_sparsity_reached,6,6,0.0003958040033467114,1.0,False,,0,0,2.0492969891600317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0,6.753899288014509e-05,9.720500383991748e-05,0.0003958040033467114,9.571600094204769e-05,0.0
18,10.0,OMP,optimized,OMP (optimized),96,256,0.375,gaussian,gaussian,0.1689410633573102,0.19734759364007431,0.44423821722142987,0.625,0.625,0,0.0004634930010070093,16,16.0,1.4113742694478786,target_sparsity_reached,6,6,0.00017992399443755858,1.0,True,,0,0,2.0492969891600317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0,5.1987997721880674e-05,1.694400270935148e-05,0.00017992399443755858,6.270500307437032e-05,9.352899360237643e-05
18,10.0,gOMP,baseline,gOMP (baseline),96,256,0.375,gaussian,gaussian,0.1689410633573102,0.24571544501708784,0.4956969285935589,0.5625,0.5625,0,0.0003894639994541649,6,16.0,1.486746531739577,target_sparsity_reached,7,7,0.0001540159973956179,3.0,False,,0,0,2.1576887841932564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3664.0,768.0,2048.0,256.0,0.0,0.0,488.0,56.0,0.0,0.0,0.0,48.0,0.0,2.241000038338825e-05,5.0781003665179014e-05,0.0001540159973956179,3.116700463579036e-05,0.0
18,10.0,gOMP,optimized,gOMP (optimized),96,256,0.375,gaussian,gaussian,0.1689410633573102,0.2457154449723718,0.4956969285484547,0.5625,0.5625,0,0.0001999080013774801,6,16.0,1.486746531739577,target_sparsity_reached,7,7,6.886100527481176e-05,3.0,True,,0,0,2.1576887841932564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1216.0,768.0,0.0,256.0,0.0,0.0,128.0,56.0,0.0,0.0,0.0,8.0,0.0,2.081400089082308e-05,4.4283999159233645e-05,6.886100527481176e-05,2.3822998628020287e-05,0.0
18,10.0,Improved-gOMP,baseline,Improved-gOMP (baseline),96,256,0.375,gaussian,gaussian,0.1689410633573102,0.10318724849816709,0.32122772062536425,0.5625,0.75,0,0.0011751370002457406,4,12.0,1.809316984577466,noise_floor,3,7,7.901800199761055e-05,20.0,False,,0,0,1.7878158127397927,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3224.0,768.0,2048.0,0.0,0.0,0.0,240.0,40.0,32.0,32.0,32.0,32.0,0.0,1.7290996765950695e-05,0.0009013870039780159,8.297599561046809e-05,2.1893007215112448e-05,2.006003342103213e-06
18,10.0,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,0.1689410633573102,0.16258266628628956,0.40321540928676025,0.5,0.6666666666666666,0,0.0006616930004383903,4,12.0,1.7878310181952908,noise_floor,4,8,6.775300062145106e-05,0.0,True,,0,0,1.9260334337943181,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4240.0,768.0,2048.0,0.0,1152.0,96.0,96.0,40.0,32.0,0.0,0.0,8.0,0.0,1.5957000869093463e-05,0.0003869079992000479,0.0001448740003979765,2.4941007723100483e-05,1.8519967852625996e-06
18,10.0,RMP,baseline,RMP (baseline),96,256,0.375,gaussian,gaussian,0.1689410633573102,0.18991135604426254,0.43578820090069276,0.5625,0.5625,0,0.0009165980009129271,16,16.0,1.7643442388787736,target_sparsity_reached,7,7,0.0003529170098772738,1.0,False,,0,0,2.240139910763419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4304.0,768.0,2048.0,256.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,8.0,0.0,5.0994018238270655e-05,3.4042997867800295e-05,0.0003480340055830311,0.00014032300532562658,0.0
18,10.0,RMP,optimized,RMP (optimized),96,256,0.375,gaussian,gaussian,0.1689410633573102,0.18991135605645168,0.4357882009146779,0.5625,0.5625,0,0.0004344549997767899,16,16.0,1.764344239018661,target_sparsity_reached,7,7,9.631799548515119e-05,1.0,True,,0,0,2.240139910763419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0,4.557899956125766e-05,2.1968990040477365e-05,9.631799548515119e-05,0.00011770900528063066,9.307099389843643e-05
19,10.0,OMP,baseline,OMP (baseline),96,256,0.375,gaussian,gaussian,0.14206498156744557,0.18520801080120125,0.43035800306396216,0.75,0.75,0,0.0009463709975534584,16,16.0,1.1887439505330761,target_sparsity_reached,4,4,0.00036979199649067596,1.0,False,,0,0,2.1785445180918424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0,6.650698560406454e-05,9.367400343762711e-05,0.00036979199649067596,9.73249989328906e-05,0.0
19,10.0,OMP,optimized,OMP (optimized),96,256,0.375,gaussian,gaussian,0.14206498156744557,0.18520801079693236,0.43035800305900246,0.75,0.75,0,0.0005616470007225871,16,16.0,1.1887439505330761,target_sparsity_reached,4,4,0.00019589700968936086,1.0,True,,0,0,2.1785445180918424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0,5.8750993048306555e-05,1.9332004740135744e-05,0.00019589700968936086,0.00011499699394335039,0.00010653599019860849
19,10.0,gOMP,baseline,gOMP (baseline),96,256,0.375,gaussian,gaussian,0.14206498156744557,0.06556258751171681,0.256051923468106,0.9375,0.9375,0,0.0005703200004063547,6,16.0,1.14902364992834,target_sparsity_reached,1,1,0.00017652700626058504,3.0,False,,0,0,2.174741356139456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3664.0,768.0,2048.0,256.0,0.0,0.0,488.0,56.0,0.0,0.0,0.0,48.0,0.0,2.281900742673315e-05,6.304400085355155e-05,0.00017652700626058504,3.5555000067688525e-05,0.0
19,10.0,gOMP,optimized,gOMP (optimized),96,256,0.375,gaussian,gaussian,0.14206498156744557,0.06556258750602166,0.2560519234569849,0.9375,0.9375,0,0.00045356400005402975,6,16.0,1.14902364992834,target_sparsity_reached,1,1,0.00014443699910771102,3.0,True,,0,0,2.174741356139456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1216.0,768.0,0.0,256.0,0.0,0.0,128.0,56.0,0.0,0.0,0.0,8.0,0.0,4.377400182420388e-05,0.00012072100071236491,0.00014443699910771102,5.3626001317752525e-05,0.0
19,10.0,Improved-gOMP,baseline,Improved-gOMP (baseline),96,256,0.375,gaussian,gaussian,0.14206498156744557,0.11164828198488415,0.33413811812614874,0.8125,0.8666666666666667,0,0.002171278996684123,5,15.0,1.2822601098762079,noise_floor,2,3,0.00019322099615237676,19.2,False,,0,0,2.2009288081138836,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3384.0,768.0,2048.0,0.0,0.0,0.0,360.0,48.0,40.0,40.0,40.0,40.0,0.0,3.0101000447757542e-05,0.0014981320018705446,0.0001576350005052518,3.47380009770859e-05,0.00015330199312302284
19,10.0,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,0.14206498156744557,0.06423112476789558,0.2534386015742187,0.875,0.9333333333333333,0,0.0011757419997593388,5,15.0,1.2179360178584715,noise_floor,1,2,0.00014238399671739899,0.0,True,,0,0,2.1489189596649485,1.0,1.0,0.0,0.0,1.0,0.0,1.0,4952.0,768.0,2048.0,0.0,1800.0,120.0,120.0,48.0,40.0,0.0,0.0,8.0,0.0,2.4520999431842938e-05,0.0006012280064169317,0.00023586699899169616,3.4827000490622595e-05,0.0001493400013714563
19,10.0,RMP,baseline,RMP (baseline),96,256,0.375,gaussian,gaussian,0.14206498156744557,0.2802858665449989,0.529420311798668,0.625,0.625,0,0.0009110130013141315,16,16.0,1.456436353064817,target_sparsity_reached,6,6,0.0003573260073608253,1.0,False,,0,0,2.002455672603568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4304.0,768.0,2048.0,256.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,8.0,0.0,5.0330992962699383e-05,3.08010057779029e-05,0.00035252300949650817,0.00015150699618970975,0.0
19,10.0,RMP,optimized,RMP (optimized),96,256,0.375,gaussian,gaussian,0.14206498156744557,0.2802858665598088,0.5294203118126549,0.625,0.625,0,0.0004736320006486494,16,16.0,1.456436353202421,target_sparsity_reached,6,6,0.00010350598677177913,1.0,True,,0,0,2.002455672603568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0,4.7761001042090356e-05,2.344399763387628e-05,0.00010350598677177913,0.0001322599928244017,9.863999730441719e-05
20,10.0,OMP,baseline,OMP (baseline),96,256,0.375,gaussian,gaussian,0.14069128138077674,0.10396426449738029,0.32243489962685534,0.625,0.625,0,0.0009330690008937381,16,16.0,1.0581078457070907,target_sparsity_reached,6,6,0.00036911699135089293,1.0,False,,0,0,1.8719696356182636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0,6.846599717391655e-05,9.296200732933357e-05,0.00036911699135089293,8.970100316219032e-05,0.0
20,10.0,OMP,optimized,OMP (optimized),96,256,0.375,gaussian,gaussian,0.14069128138077674,0.10396426448692289,0.32243489961063904,0.625,0.625,0,0.0004754719993798062,16,16.0,1.0581078457070907,target_sparsity_reached,6,6,0.00018090800585923716,1.0,True,,0,0,1.8719696356182636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0,5.298500036587939e-05,2.101699647027999e-05,0.00018090800585923716,6.472600580309518e-05,9.54140086832922e-05
20,10.0,gOMP,baseline,gOMP (baseline),96,256,0.375,gaussian,gaussian,0.14069128138077674,0.07739534478752319,0.27820018833121446,0.6875,0.6875,0,0.00043581900172284804,6,16.0,1.074145784552943,target_sparsity_reached,5,5,0.0001639019974390976,3.0,False,,0,0,1.96964832195821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3664.0,768.0,2048.0,256.0,0.0,0.0,488.0,56.0,0.0,0.0,0.0,48.0,0.0,3.60970116162207e-05,5.881699325982481e-05,0.0001639019974390976,3.493999975034967e-05,0.0
20,10.0,gOMP,optimized,gOMP (optimized),96,256,0.375,gaussian,gaussian,0.14069128138077674,0.0773953447805181,0.2782001883186244,0.6875,0.6875,0,0.0002297469982295297,6,16.0,1.074145784552943,target_sparsity_reached,5,5,8.510600309818983e-05,3.0,True,,0,0,1.96964832195821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1216.0,768.0,0.0,256.0,0.0,0.0,128.0,56.0,0.0,0.0,0.0,8.0,0.0,2.2358999558491632e-05,4.644799992092885e-05,8.510600309818983e-05,2.990500070154667e-05,0.0
20,10.0,Improved-gOMP,baseline,Improved-gOMP (baseline),96,256,0.375,gaussian,gaussian,0.14069128138077674,0.09413216612276722,0.3068096578055639,0.5625,0.75,0,0.001132615998358233,4,12.0,1.4005947172592825,noise_floor,3,7,8.01900023361668e-05,20.5,False,,0,0,1.708754739852174,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3224.0,768.0,2048.0,0.0,0.0,0.0,240.0,40.0,32.0,32.0,32.0,32.0,0.0,1.677599357208237e-05,0.000854982001328608,8.3989005361218e-05,2.5020999601110816e-05,1.901997165987268e-06
20,10.0,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,0.14069128138077674,0.09121781690419924,0.30202287480288514,0.5625,0.8181818181818182,0,0.0009137850029219408,4,11.0,1.4227662558147185,noise_floor,2,7,9.622399738873355e-05,0.0,True,,0,0,1.5442663389345048,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4040.0,768.0,2048.0,0.0,968.0,88.0,88.0,40.0,32.0,0.0,0.0,8.0,0.0,2.6206995244137943e-05,0.0005132400001457427,0.0001941740010806825,5.1759994676103815e-05,2.3909924493636936e-06
20,10.0,RMP,baseline,RMP (baseline),96,256,0.375,gaussian,gaussian,0.14069128138077674,0.09287719620683585,0.30475760237742366,0.6875,0.6875,0,0.0010901870009547565,16,16.0,1.2721477863274069,target_sparsity_reached,5,5,0.00042146400301135145,1.0,False,,0,0,1.9721025116051516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4304.0,768.0,2048.0,256.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,8.0,0.0,6.14320051681716e-05,5.766300455434248e-05,0.00041621800119173713,0.00018430599811836146,0.0
20,10.0,RMP,optimized,RMP (optimized),96,256,0.375,gaussian,gaussian,0.14069128138077674,0.09287719623505253,0.3047576024237173,0.6875,0.6875,0,0.0005166089977137744,16,16.0,1.272147786480813,target_sparsity_reached,5,5,0.00011582500155782327,1.0,True,,0,0,1.9721025116051516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0,6.0627004131674767e-05,2.4588003725511953e-05,0.00011582500155782327,0.0001306890044361353,0.00010422499690321274
21,10.0,OMP,baseline,OMP (baseline),96,256,0.375,gaussian,gaussian,0.11771387230767456,0.07328645728848225,0.2707147156851327,0.8125,0.8125,0,0.0009791609991225414,16,16.0,0.9484268666356406,target_sparsity_reached,3,3,0.0003807980065175798,1.0,False,,0,0,1.9744960574210968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0,6.730101085850038e-05,9.710900849313475e-05,0.0003807980065175798,9.051199231180362e-05,0.0
21,10.0,OMP,optimized,OMP (optimized),96,256,0.375,gaussian,gaussian,0.11771387230767456,0.07328645728046236,0.2707147156703203,0.8125,0.8125,0,0.00046891199963283725,16,16.0,0.9484268666356405,target_sparsity_reached,3,3,0.0001830890068958979,1.0,True,,0,0,1.9744960574210968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0,5.278199751046486e-05,1.798900484573096e-05,0.0001830890068958979,6.18839985691011e-05,9.546499495627359e-05
21,10.0,gOMP,baseline,gOMP (baseline),96,256,0.375,gaussian,gaussian,0.11771387230767456,0.07332822578525558,0.27079184955470054,0.8125,0.8125,0,0.00041885299651767127,6,16.0,0.9649835349418825,target_sparsity_reached,3,3,0.0001612170053704176,3.0,False,,0,0,2.0824427751936163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3664.0,768.0,2048.0,256.0,0.0,0.0,488.0,56.0,0.0,0.0,0.0,48.0,0.0,2.4111996026476845e-05,5.5291002354351804e-05,0.0001612170053704176,3.3034008083632216e-05,0.0
21,10.0,gOMP,optimized,gOMP (optimized),96,256,0.375,gaussian,gaussian,0.11771387230767456,0.07332822577340398,0.2707918495328173,0.8125,0.8125,0,0.0002667379994818475,6,16.0,0.9649835349418825,target_sparsity_reached,3,3,0.00011197300045751035,3.0,True,,0,0,2.0824427751936163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1216.0,768.0,0.0,256.0,0.0,0.0,128.0,56.0,0.0,0.0,0.0,8.0,0.0,2.396199488430284e-05,4.747100319946185e-05,0.00011197300045751035,3.204400127287954e-05,0.0
21,10.0,Improved-gOMP,baseline,Improved-gOMP (baseline),96,256,0.375,gaussian,gaussian,0.11771387230767456,0.11011964473969482,0.33184280124735993,0.6875,0.9166666666666666,0,0.0011854309996124357,4,12.0,1.205717586496302,noise_floor,1,5,8.000299931154586e-05,20.0,False,,0,0,1.766928595033741,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3224.0,768.0,2048.0,0.0,0.0,0.0,240.0,40.0,32.0,32.0,32.0,32.0,0.0,1.792699913494289e-05,0.0008926359951146878,8.411999806412496e-05,2.289300027769059e-05,2.0570005290210247e-06
21,10.0,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,0.11771387230767456,0.10821961430932682,0.3289674973448392,0.6875,0.9166666666666666,0,0.0006282749964157119,4,12.0,1.2070034294280818,noise_floor,1,5,6.825400123489089e-05,0.0,True,,0,0,1.8150460321663993,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4240.0,768.0,2048.0,0.0,1152.0,96.0,96.0,40.0,32.0,0.0,0.0,8.0,0.0,1.6331003280356526e-05,0.00035530499371816404,0.00014483300037682056,2.3675998818362132e-05,1.8090031517203897e-06
21,10.0,RMP,baseline,RMP (baseline),96,256,0.375,gaussian,gaussian,0.11771387230767456,0.1167899948971546,0.3417455118902874,0.75,0.75,0,0.0008617940002295654,16,16.0,1.1440723810054862,target_sparsity_reached,4,4,0.00034733599750325084,1.0,False,,0,0,2.2657326950964527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4304.0,768.0,2048.0,256.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,8.0,0.0,4.885600719717331e-05,2.8893002308905125e-05,0.00034268200397491455,0.00013167500219424255,0.0
21,10.0,RMP,optimized,RMP (optimized),96,256,0.375,gaussian,gaussian,0.11771387230767456,0.11678999491677204,0.3417455119189893,0.75,0.75,0,0.000473762000183342,16,16.0,1.1440723811184859,target_sparsity_reached,4,4,0.00011116099631180987,1.0,True,,0,0,2.2657326950964527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0,4.6515993744833395e-05,2.4327000573975965e-05,0.00011116099631180987,0.00012451700240490027,9.622800644137897e-05
22,10.0,OMP,baseline,OMP (baseline),96,256,0.375,gaussian,gaussian,0.12728141830183567,0.14327822650130553,0.37852110443316833,0.75,0.75,0,0.0009207600014633499,16,16.0,0.929753139695997,target_sparsity_reached,4,4,0.0003557620075298473,1.0,False,,0,0,2.0856064657770395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0,6.25240099907387e-05,9.649699495639652e-05,0.0003557620075298473,8.44979913381394e-05,0.0
22,10.0,OMP,optimized,OMP (optimized),96,256,0.375,gaussian,gaussian,0.12728141830183567,0.1432782264844841,0.3785211044109484,0.75,0.75,0,0.0004741570010082796,16,16.0,0.929753139695997,target_sparsity_reached,4,4,0.0001825520012062043,1.0,True,,0,0,2.0856064657770395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0,5.631699605146423e-05,1.808301021810621e-05,0.0001825520012062043,6.342000051517971e-05,9.524300548946485e-05
22,10.0,gOMP,baseline,gOMP (baseline),96,256,0.375,gaussian,gaussian,0.12728141830183567,0.23163610900445974,0.48128589113380393,0.625,0.625,0,0.0004098980025446508,6,16.0,0.9928100301693452,target_sparsity_reached,6,6,0.00015232099394779652,3.0,False,,0,0,2.071063878513786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3664.0,768.0,2048.0,256.0,0.0,0.0,488.0,56.0,0.0,0.0,0.0,48.0,0.0,2.2732001525582746e-05,6.433100134017877e-05,0.00015232099394779652,3.074100095545873e-05,0.0
22,10.0,gOMP,optimized,gOMP (optimized),96,256,0.375,gaussian,gaussian,0.12728141830183567,0.23163610898164802,0.48128589111010517,0.625,0.625,0,0.00024390999897150323,6,16.0,0.9928100301693452,target_sparsity_reached,6,6,7.926699618110433e-05,3.0,True,,0,0,2.071063878513786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1216.0,768.0,0.0,256.0,0.0,0.0,128.0,56.0,0.0,0.0,0.0,8.0,0.0,2.628200309118256e-05,5.94789999013301e-05,7.926699618110433e-05,2.974900053231977e-05,0.0
22,10.0,Improved-gOMP,baseline,Improved-gOMP (baseline),96,256,0.375,gaussian,gaussian,0.12728141830183567,0.16863582932558663,0.410652930496772,0.5,0.7272727272727273,0,0.0010829509992618114,4,11.0,1.252800798519444,noise_floor,3,8,7.499000275856815e-05,19.25,False,,0,0,1.6434911714813591,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3216.0,768.0,2048.0,0.0,0.0,0.0,232.0,40.0,32.0,32.0,32.0,32.0,0.0,1.6905003576539457e-05,0.0008212720022129361,7.86239979788661e-05,2.0843002857873216e-05,1.925007381942123e-06
22,10.0,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,0.12728141830183567,0.18833619250038405,0.4339771797000207,0.5625,0.8181818181818182,0,0.0006313429985311814,4,11.0,1.190013160933626,noise_floor,2,7,8.369699935428798e-05,0.0,True,,0,0,1.7459417306194178,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4040.0,768.0,2048.0,0.0,968.0,88.0,88.0,40.0,32.0,0.0,0.0,8.0,0.0,1.6404999769292772e-05,0.00034872400647145696,0.00015559700113954023,2.507100361981429e-05,1.9859980966430157e-06
22,10.0,RMP,baseline,RMP (baseline),96,256,0.375,gaussian,gaussian,0.12728141830183567,0.18353579142107102,0.42841077416548595,0.625,0.625,0,0.0008777019975241274,16,16.0,1.1792510580419584,target_sparsity_reached,6,6,0.00034208001306978986,1.0,False,,0,0,2.069782402251555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4304.0,768.0,2048.0,256.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,8.0,0.0,4.861199340666644e-05,2.9302998882485554e-05,0.0003372479877725709,0.00014530299449688755,0.0
22,10.0,RMP,optimized,RMP (optimized),96,256,0.375,gaussian,gaussian,0.12728141830183567,0.1835357914487178,0.42841077419775264,0.625,0.625,0,0.0005795659999421332,16,16.0,1.1792510581593185,target_sparsity_reached,6,6,0.00012229699495946988,1.0,True,,0,0,2.069782402251555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0,5.194600089453161e-05,2.8638016374316067e-05,0.00012229699495946988,0.00015180400077952072,0.0001177929989353288
23,10.0,OMP,baseline,OMP (baseline),96,256,0.375,gaussian,gaussian,0.09130066400993171,0.04629899238493237,0.21517200650858923,0.875,0.875,0,0.0009984320022340398,16,16.0,0.7714592476812351,target_sparsity_reached,2,2,0.0003817220058408566,1.0,False,,0,0,1.9208756923037835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0,8.090199844446033e-05,0.00011567599722184241,0.0003817220058408566,9.959199087461457e-05,0.0
23,10.0,OMP,optimized,OMP (optimized),96,256,0.375,gaussian,gaussian,0.09130066400993171,0.04629899237206423,0.21517200647868726,0.875,0.875,0,0.0005499279977811966,16,16.0,0.7714592476812352,target_sparsity_reached,2,2,0.00020689099619630724,1.0,True,,0,0,1.9208756923037835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0,6.239900176296942e-05,1.8882983567891642e-05,0.00020689099619630724,7.25359859643504e-05,0.00011890500172739848
23,10.0,gOMP,baseline,gOMP (baseline),96,256,0.375,gaussian,gaussian,0.09130066400993171,0.07863514357124116,0.2804195848567663,0.8125,0.8125,0,0.0004489559978537727,6,16.0,0.826430983294736,target_sparsity_reached,3,3,0.00016613700063317083,3.0,False,,0,0,2.2878504329866614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3664.0,768.0,2048.0,256.0,0.0,0.0,488.0,56.0,0.0,0.0,0.0,48.0,0.0,2.7418998797656968e-05,6.008600030327216e-05,0.00016613700063317083,3.919600567314774e-05,0.0
23,10.0,gOMP,optimized,gOMP (optimized),96,256,0.375,gaussian,gaussian,0.09130066400993171,0.07863514357949743,0.2804195848714876,0.8125,0.8125,0,0.00024822799969115295,6,16.0,0.826430983294736,target_sparsity_reached,3,3,8.215899651986547e-05,3.0,True,,0,0,2.2878504329866614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1216.0,768.0,0.0,256.0,0.0,0.0,128.0,56.0,0.0,0.0,0.0,8.0,0.0,2.5801997253438458e-05,5.465700451168232e-05,8.215899651986547e-05,2.8712005587294698e-05,0.0
23,10.0,Improved-gOMP,baseline,Improved-gOMP (baseline),96,256,0.375,gaussian,gaussian,0.09130066400993171,0.06876383887520103,0.2622286004142207,0.6875,0.7333333333333333,0,0.001782571998774074,5,15.0,0.8943805456043374,noise_floor,4,5,0.00014304800060926937,19.4,False,,0,0,2.184726883322053,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3384.0,768.0,2048.0,0.0,0.0,0.0,360.0,48.0,40.0,40.0,40.0,40.0,0.0,2.4903994926717132e-05,0.0012301349997869693,0.00011251600153627805,2.6530997274676338e-05,0.00012597400200320408
