snr_db,trial,algorithm,implementation,runtime_sec,correlation_time_sec,selection_time_sec,solve_time_sec,residual_update_time_sec,support_refinement_time_sec
15.0,2,RMP,optimized,0.0006911229975230526,6.758300514775328e-05,6.374000804498792e-05,0.00014226901112124324,0.00016956399849732406,0.0001597660084371455
15.0,3,RMP,baseline,0.0011662229990179185,6.625599417020567e-05,4.4297008571447805e-05,0.00044718200297211297,0.0001735840123728849,0.0
15.0,3,RMP,optimized,0.0005260800026007928,4.4800006435252726e-05,2.881700129364617e-05,0.00012381199485389516,0.0001411179946444463,0.00011088700193795376
15.0,4,RMP,baseline,0.0011381949989299756,5.845499617862515e-05,3.603799268603325e-05,0.000464139007817721,0.00016580199371674098,0.0
15.0,4,RMP,optimized,0.00046179999844753183,4.6422999730566517e-05,2.3812004656065255e-05,0.00010242899224977009,0.00012074799087713473,9.461500667384826e-05
15.0,5,RMP,baseline,0.0008962680003605783,4.328599970904179e-05,3.073899642913602e-05,0.00034713399872998707,0.0001411379998899065,0.0
15.0,5,RMP,optimized,0.0004218639987811912,3.6834997445112094e-05,2.206600402132608e-05,9.767901065060869e-05,0.0001108410069718957,9.232301454176195e-05
15.0,6,RMP,baseline,0.0008623520006949548,4.854800499742851e-05,2.8501995984697714e-05,0.0003355450025992468,0.0001390290017297957,0.0
15.0,6,RMP,optimized,0.00046568299876526,4.7154004278127104e-05,2.3829008569009602e-05,0.00010067999392049387,0.00012345499999355525,9.670400686445646e-05
15.0,7,RMP,baseline,0.0009089680024771951,4.806899596587755e-05,3.110800389549695e-05,0.00036074699528398924,0.00013772300007985905,0.0
15.0,7,RMP,optimized,0.0006139229990367312,4.417900345288217e-05,4.3436000851215795e-05,0.00016366799536626786,0.00015339100355049595,0.0001221879974764306
15.0,8,RMP,baseline,0.0008823520001897123,4.914899909636006e-05,2.9586997698061168e-05,0.0003412589940126054,0.00013285200111567974,0.0
15.0,8,RMP,optimized,0.00043836999975610524,4.538900248007849e-05,2.2718002583133057e-05,9.672100350144319e-05,0.00011708400415955111,9.333899288321845e-05
15.0,9,RMP,baseline,0.0010208210005657747,4.635099685401656e-05,3.3983993489528075e-05,0.00037260399403749034,0.00021700200159102678,0.0
15.0,9,RMP,optimized,0.0005572480004047975,4.037998951389454e-05,2.6254998374497518e-05,0.00011387499762349762,0.0001775780037860386,0.00011090399857494049
15.0,10,RMP,baseline,0.0008578349988965783,5.0609003665158525e-05,2.8777994884876534e-05,0.0003334439970785752,0.0001293599998462014,0.0
15.0,10,RMP,optimized,0.00045246399895404465,4.63800024590455e-05,2.248299279017374e-05,0.00010100400322698988,0.00011945099686272442,9.521200627204962e-05
15.0,11,RMP,baseline,0.0008217419999709819,4.0587998228147626e-05,2.726700040511787e-05,0.00032151500636246055,0.00011617499694693834,0.0
15.0,11,RMP,optimized,0.00043406699842307717,3.869600550387986e-05,2.3268003133125603e-05,9.922400204231963e-05,0.00011299800098640844,9.353200948680751e-05
15.0,12,RMP,baseline,0.0008493060013279319,4.888001421932131e-05,2.8349000785965472e-05,0.00033661999623291194,0.00012875699758296832,0.0
15.0,12,RMP,optimized,0.00045660899922950193,4.6028992073843256e-05,2.590700751170516e-05,9.945600686478429e-05,0.0001235089985129889,9.59450044319965e-05
15.0,13,RMP,baseline,0.0008450159984931815,4.3477004510350525e-05,2.851300814654678e-05,0.0003347249985381495,0.00012206799510749988,0.0
15.0,13,RMP,optimized,0.0004789749982592184,4.023199653602205e-05,2.5606997951399535e-05,0.00010741999358288012,0.00013265800225781277,0.00010691599527490325
15.0,14,RMP,baseline,0.001063556999724824,0.00012766499276040122,3.7877009162912145e-05,0.0003800129961746279,0.00015191299826256,0.0
15.0,14,RMP,optimized,0.00045271899944054894,4.601699038175866e-05,2.44109942286741e-05,0.00010151199967367575,0.00012006900578853674,9.436800610274076e-05
15.0,15,RMP,baseline,0.0008697759985807352,4.24960016971454e-05,2.866899740183726e-05,0.0003372269929968752,0.000146995997056365,0.0
15.0,15,RMP,optimized,0.00042897499952232465,3.753900091396645e-05,2.18700006371364e-05,9.814499935600907e-05,0.00011325300147291273,9.468600183026865e-05
15.0,16,RMP,baseline,0.0009664339995651972,4.962200182490051e-05,9.16239878279157e-05,0.0003705299932335038,0.00013319700519787148,0.0
15.0,16,RMP,optimized,0.00043944600110989995,4.59220063930843e-05,2.1980002202326432e-05,9.555700671626255e-05,0.00011778100088122301,9.41099933697842e-05
15.0,17,RMP,baseline,0.0008546839999326039,4.330399679020047e-05,2.9899005312472582e-05,0.00034177400448243134,0.00012758399316226132,0.0
15.0,17,RMP,optimized,0.00044195400187163614,3.8363996281987056e-05,2.805200347211212e-05,0.00010038999243988656,0.00011331299538142048,9.503499677521177e-05
15.0,18,RMP,baseline,0.0009195649981847964,5.014799899072386e-05,3.533199924277142e-05,0.0003681779890030157,0.00013617300646728836,0.0
15.0,18,RMP,optimized,0.000501253001857549,5.190300362301059e-05,2.6643996534403414e-05,0.00010925601236522198,0.00012690699804807082,0.00011554500088095665
15.0,19,RMP,baseline,0.0008971679999376647,4.3891992390854284e-05,2.9311006073839962e-05,0.00034339700505370274,0.00013172399485483766,0.0
15.0,19,RMP,optimized,0.0004374389973236248,3.858100171783008e-05,2.3685002815909684e-05,0.00010088900671689771,0.000114672991912812,9.549698734190315e-05
15.0,20,RMP,baseline,0.0009732170001370832,4.9713995394995436e-05,2.9422997613437474e-05,0.00041918900024029426,0.0001383580056426581,0.0
15.0,20,RMP,optimized,0.0005127559998072684,4.832399281440303e-05,2.6020006771432236e-05,0.000129060004837811,0.00013063099686405621,0.00010901900168391876
15.0,21,RMP,baseline,0.0008961510029621422,4.312699820729904e-05,3.537900192895904e-05,0.0003637990048446227,0.0001291619955736678,0.0
15.0,21,RMP,optimized,0.00041699699795572087,3.797900353674777e-05,2.21800000872463e-05,9.378299000672996e-05,0.0001092289894586429,9.039098949870095e-05
15.0,22,RMP,baseline,0.0008819659997243434,5.0436003220966086e-05,3.061100869672373e-05,0.00034080000114045106,0.00014289099999587052,0.0
15.0,22,RMP,optimized,0.00047203800204442814,4.667700704885647e-05,2.7560003218241036e-05,0.00010289498823112808,0.0001260920034837909,0.00010272600411553867
15.0,23,RMP,baseline,0.0015195209998637438,5.73150027776137e-05,4.977000571670942e-05,0.000496336000651354,0.00020212999515933916,0.0
