trial,k,algorithm,implementation,label,m,n,measurement_ratio,matrix_kind,coeff_mode,snr_db,noise_sigma,nmse,relative_l2_error,support_recall,support_precision,exact_support_recovery,runtime_sec,iterations,support_size,final_residual_norm,stop_reason,false_positive_count,false_negative_count,solver_time_sec,screening_pool_size_avg,used_incremental_solver,fallback_reason,solver_fallback_count,duplicate_candidate_hits,max_support_condition,rescue_attempted,rescue_accepted,used_tail_refinement,used_gain_reranking,used_forward_backward,used_two_phase_tail,used_cholesky_solver,peak_working_set_bytes,residual_bytes,x_hat_bytes,support_mask_bytes,solver_gram_bytes,solver_rhs_bytes,support_history_bytes,residual_history_bytes,support_size_history_bytes,candidate_size_history_bytes,group_size_history_bytes,support_condition_history_bytes,extra_array_bytes,correlation_time_sec,selection_time_sec,solve_time_sec,residual_update_time_sec,support_refinement_time_sec
3,4,gOMP,baseline,gOMP (baseline),96,256,0.375,gaussian,gaussian,clean,0.0,0.012930861523218772,0.11371394603661757,0.75,0.75,0,0.0001771200040820986,2,4.0,0.34392330301157936,target_sparsity_reached,1,1,5.7918005040846765e-05,3.0,False,,0,0,1.4505332100868902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3168.0,768.0,2048.0,256.0,0.0,0.0,56.0,24.0,0.0,0.0,0.0,16.0,0.0,7.715003448538482e-06,3.0812007025815547e-05,5.7918005040846765e-05,1.8005011952482164e-05,0.0
3,4,gOMP,optimized,gOMP (optimized),96,256,0.375,gaussian,gaussian,clean,0.0,0.012930861524684768,0.11371394604306355,0.75,0.75,0,9.101199975702912e-05,2,4.0,0.3439233030115793,target_sparsity_reached,1,1,2.825701085384935e-05,3.0,True,,0,0,1.4505332100868902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1088.0,768.0,0.0,256.0,0.0,0.0,32.0,24.0,0.0,0.0,0.0,8.0,0.0,7.785012712702155e-06,2.0892999600619078e-05,2.825701085384935e-05,8.327013347297907e-06,0.0
3,4,Improved-gOMP,baseline,Improved-gOMP (baseline),96,256,0.375,gaussian,gaussian,clean,0.0,8.740657434255035e-32,2.956460287955012e-16,1.0,1.0,1,0.00065591000020504,2,4.0,9.669616920414676e-16,residual_tol,0,0,3.967501106671989e-05,12.0,False,,0,0,1.1555147372630319,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0,7.363996701315045e-06,0.0004251710051903501,2.5062981876544654e-05,9.791998309083283e-06,0.0001004350051516667
3,4,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,clean,0.0,8.740657434255035e-32,2.956460287955012e-16,1.0,1.0,1,0.00040559399349149317,2,4.0,9.669616920414676e-16,residual_tol,0,0,3.4249998861923814e-05,0.0,True,,0,0,1.1555147372630319,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0,6.9259986048564315e-06,0.00012556499859783798,6.330801988951862e-05,1.0906005627475679e-05,0.00014875599299557507
4,4,OMP,baseline,OMP (baseline),96,256,0.375,gaussian,gaussian,clean,0.0,8.848652289140788e-31,9.40672753360104e-16,1.0,1.0,1,0.0002426089922664687,4,4.0,7.361224004861039e-16,target_sparsity_reached,0,0,8.446699939668179e-05,1.0,False,,0,0,1.3418272362163708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2968.0,768.0,2048.0,0.0,0.0,0.0,80.0,40.0,0.0,0.0,0.0,32.0,0.0,1.6421996406279504e-05,3.501899482216686e-05,8.446699939668179e-05,2.7882007998414338e-05,0.0
4,4,OMP,optimized,OMP (optimized),96,256,0.375,gaussian,gaussian,clean,0.0,7.612074261295457e-21,8.724720202559768e-11,1.0,1.0,1,0.000162219992489554,4,4.0,6.341549834881592e-11,target_sparsity_reached,0,0,6.360201223287731e-05,1.0,True,,0,0,1.3418272362163708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1264.0,768.0,0.0,256.0,128.0,32.0,32.0,40.0,0.0,0.0,0.0,8.0,0.0,1.4228993677534163e-05,7.3249684646725655e-06,6.360201223287731e-05,1.7947008018381894e-05,2.985901664942503e-05
4,4,gOMP,baseline,gOMP (baseline),96,256,0.375,gaussian,gaussian,clean,0.0,8.848652289140788e-31,9.40672753360104e-16,1.0,1.0,1,0.00011232099495828152,2,4.0,7.361224004861039e-16,target_sparsity_reached,0,0,3.469600051175803e-05,3.0,False,,0,0,1.3418272362163708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3168.0,768.0,2048.0,256.0,0.0,0.0,56.0,24.0,0.0,0.0,0.0,16.0,0.0,7.20401294529438e-06,2.1922009182162583e-05,3.469600051175803e-05,1.015199813991785e-05,0.0
4,4,gOMP,optimized,gOMP (optimized),96,256,0.375,gaussian,gaussian,clean,0.0,7.612131759131129e-21,8.724753153603333e-11,1.0,1.0,1,7.620500400662422e-05,2,4.0,6.341565942054432e-11,target_sparsity_reached,0,0,2.2956999600864947e-05,3.0,True,,0,0,1.3418272362163708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1088.0,768.0,0.0,256.0,0.0,0.0,32.0,24.0,0.0,0.0,0.0,8.0,0.0,6.3720071921125054e-06,1.651399361435324e-05,2.2956999600864947e-05,7.861992344260216e-06,0.0
4,4,Improved-gOMP,baseline,Improved-gOMP (baseline),96,256,0.375,gaussian,gaussian,clean,0.0,8.848652289140788e-31,9.40672753360104e-16,1.0,1.0,1,0.0005845340056112036,2,4.0,7.361224004861039e-16,residual_tol,0,0,3.654402098618448e-05,12.5,False,,0,0,1.3418272362163708,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0,6.4259947976097465e-06,0.0003681439848151058,2.3011001758277416e-05,9.246999979950488e-06,9.58580058068037e-05
4,4,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,clean,0.0,8.848652289140788e-31,9.40672753360104e-16,1.0,1.0,1,0.0007731590012554079,2,4.0,7.361224004861039e-16,residual_tol,0,0,7.421200280077755e-05,0.0,True,,0,0,1.3418272362163708,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0,4.7501991502940655e-05,0.0003122970083495602,0.00011785099923145026,1.8399994587525725e-05,0.00019531600992195308
