coeff_mode,trial,algorithm,implementation,runtime_sec,correlation_time_sec,selection_time_sec,solve_time_sec,residual_update_time_sec,support_refinement_time_sec
uniform,6,OMP,baseline,0.0013332279995665886,8.672599142300896e-05,0.0001592170010553673,0.0005230690112512093,0.00012430599235813133,0.0
uniform,6,OMP,optimized,0.0006497779977507889,4.9878992285812274e-05,2.0531006157398224e-05,0.00020339000184321776,7.674300650251098e-05,0.00022808599533163942
uniform,7,OMP,baseline,0.0008854789994074963,6.0804995882790536e-05,0.00010537799244048074,0.00034386500192340463,8.506200538249686e-05,0.0
uniform,7,OMP,optimized,0.0004689539964601863,5.370500002754852e-05,2.063099600491114e-05,0.00017910200040205382,6.342801134451292e-05,9.403500735061243e-05
uniform,8,OMP,baseline,0.0009127519988396671,5.295500159263611e-05,9.205901005771011e-05,0.0003666100055852439,8.292299389722757e-05,0.0
uniform,8,OMP,optimized,0.0004925319990434218,4.6886998461559415e-05,1.9358994904905558e-05,0.00019993300520582125,6.736100112902932e-05,9.788398529053666e-05
uniform,9,OMP,baseline,0.0008768199986661784,6.024500180501491e-05,8.804200842860155e-05,0.00034979200063389726,8.289599645650014e-05,0.0
uniform,9,OMP,optimized,0.0005200979976507369,5.4942000133451074e-05,2.9976996302139014e-05,0.00019212500410503708,6.718799704685807e-05,0.00011395799447200261
uniform,10,OMP,baseline,0.0008388410024053883,5.3192990890238434e-05,8.872199032339267e-05,0.00033957399864448234,7.336101407418028e-05,0.0
uniform,10,OMP,optimized,0.0005099010013509542,6.094500349718146e-05,2.498201502021402e-05,0.0001945249896380119,6.457200288423337e-05,0.00010201500845141709
uniform,11,OMP,baseline,0.0009065590020327363,5.87030008318834e-05,9.296400094171986e-05,0.0003653349995147437,8.410599548369646e-05,0.0
uniform,11,OMP,optimized,0.0008823269999993499,7.518800703110173e-05,2.414499977021478e-05,0.0002680029901966918,0.00021768499573227018,0.000162065993208671
uniform,12,OMP,baseline,0.0011616939991654363,5.920399780734442e-05,0.00010864100840990432,0.0005324710000422783,0.0001036120011121966,0.0
uniform,12,OMP,optimized,0.0005991660000290722,5.1626000640681013e-05,2.004299676627852e-05,0.00021949100118945353,0.00010983501124428585,0.00010756200208561495
uniform,13,OMP,baseline,0.000904631000594236,6.407299952115864e-05,9.812999269342981e-05,0.0003514359996188432,9.192899597110227e-05,0.0
uniform,13,OMP,optimized,0.0006254529980651569,6.786299491068348e-05,2.2792984964326024e-05,0.00025013700360432267,9.417499677510932e-05,0.0001126930073951371
uniform,14,OMP,baseline,0.0008566579999751411,5.0696991820586845e-05,8.858900764607824e-05,0.0003524269995978102,7.61620067351032e-05,0.0
uniform,14,OMP,optimized,0.000472882002213737,4.5021006371825933e-05,1.795899515855126e-05,0.00018474701209925115,6.395899981725961e-05,0.00010092300362884998
uniform,15,OMP,baseline,0.000908980997337494,6.583000504178926e-05,9.261200102628209e-05,0.00036173199259792455,9.285999840358272e-05,0.0
uniform,15,OMP,optimized,0.00046792699868092313,5.3661002311855555e-05,1.7909005691763014e-05,0.00018173400894738734,6.210999345057644e-05,9.36339893087279e-05
uniform,16,OMP,baseline,0.0009266630004276522,5.682499977410771e-05,0.00010597899745334871,0.00036890800038236193,8.546399476472288e-05,0.0
uniform,16,OMP,optimized,0.0004645630033337511,4.505598553805612e-05,1.7375008610542864e-05,0.0001853019930422306,6.341699918266386e-05,9.565499203745276e-05
uniform,17,OMP,baseline,0.0009304400009568781,6.423501326935366e-05,9.568300447426736e-05,0.0003613480002968572,8.954100485425442e-05,0.0
uniform,17,OMP,optimized,0.0004684390005422756,5.365500328480266e-05,1.8107006326317787e-05,0.0001817619922803715,6.125699655967765e-05,9.46910004131496e-05
uniform,18,OMP,baseline,0.0009675410001364071,5.931200576014817e-05,0.00010403399573988281,0.00038053001117077656,9.466700430493802e-05,0.0
uniform,18,OMP,optimized,0.0004840830006287433,4.509399150265381e-05,1.813701237551868e-05,0.00018242499936604872,6.334900535875931e-05,9.591001071385108e-05
uniform,19,OMP,baseline,0.0011919289972865954,7.099999857018702e-05,0.00023079299717210233,0.00041299700387753546,0.00010536299669183791,0.0
uniform,19,OMP,optimized,0.0005142200025147758,5.5780001275707036e-05,1.9656003132695332e-05,0.00020626200785045512,6.834799205535091e-05,0.00010062199726235121
