snr_db,trial,algorithm,implementation,runtime_sec,correlation_time_sec,selection_time_sec,solve_time_sec,residual_update_time_sec,support_refinement_time_sec
10.0,14,Improved-gOMP,baseline,0.0017008120012178551,2.1805000869790092e-05,0.001193649004562758,0.0001134570011345204,2.6587003958411515e-05,0.00012290400263736956
10.0,14,Improved-gOMP,optimized,0.0009473089994571637,2.1099000150570646e-05,0.0004878189938608557,0.00018321400420973077,3.346499943290837e-05,0.00010749599823611788
10.0,15,Improved-gOMP,baseline,0.0018404670008749235,2.4859000404831022e-05,0.0012677920021815225,0.00012485299521358684,2.8787002520402893e-05,0.00012334300117800012
10.0,15,Improved-gOMP,optimized,0.0010005910007748753,2.393700196989812e-05,0.000518024004122708,0.00019905600129277445,3.986799856647849e-05,0.00010209699757979251
10.0,16,Improved-gOMP,baseline,0.0009111709987337235,1.4217999705579132e-05,0.0006966589971852954,5.8644003729568794e-05,1.7515998479211703e-05,1.6229969332925975e-06
10.0,16,Improved-gOMP,optimized,0.000672156998916762,1.739800427458249e-05,0.00038013499579392374,0.00015713700122432783,2.654800482559949e-05,1.8930004443973303e-06
10.0,17,Improved-gOMP,baseline,0.0017779400004656054,2.4038003175519407e-05,0.0012223779922351241,0.00011705300494213589,2.8455997380660847e-05,0.00014583000302081928
10.0,17,Improved-gOMP,optimized,0.0006455650000134483,1.5949000953696668e-05,0.00036856000224361196,0.00014848200225969777,2.369299909332767e-05,1.8070022633764893e-06
10.0,18,Improved-gOMP,baseline,0.0011751370002457406,1.7290996765950695e-05,0.0009013870039780159,8.297599561046809e-05,2.1893007215112448e-05,2.006003342103213e-06
10.0,18,Improved-gOMP,optimized,0.0006616930004383903,1.5957000869093463e-05,0.0003869079992000479,0.0001448740003979765,2.4941007723100483e-05,1.8519967852625996e-06
10.0,19,Improved-gOMP,baseline,0.002171278996684123,3.0101000447757542e-05,0.0014981320018705446,0.0001576350005052518,3.47380009770859e-05,0.00015330199312302284
10.0,19,Improved-gOMP,optimized,0.0011757419997593388,2.4520999431842938e-05,0.0006012280064169317,0.00023586699899169616,3.4827000490622595e-05,0.0001493400013714563
10.0,20,Improved-gOMP,baseline,0.001132615998358233,1.677599357208237e-05,0.000854982001328608,8.3989005361218e-05,2.5020999601110816e-05,1.901997165987268e-06
10.0,20,Improved-gOMP,optimized,0.0009137850029219408,2.6206995244137943e-05,0.0005132400001457427,0.0001941740010806825,5.1759994676103815e-05,2.3909924493636936e-06
10.0,21,Improved-gOMP,baseline,0.0011854309996124357,1.792699913494289e-05,0.0008926359951146878,8.411999806412496e-05,2.289300027769059e-05,2.0570005290210247e-06
10.0,21,Improved-gOMP,optimized,0.0006282749964157119,1.6331003280356526e-05,0.00035530499371816404,0.00014483300037682056,2.3675998818362132e-05,1.8090031517203897e-06
10.0,22,Improved-gOMP,baseline,0.0010829509992618114,1.6905003576539457e-05,0.0008212720022129361,7.86239979788661e-05,2.0843002857873216e-05,1.925007381942123e-06
10.0,22,Improved-gOMP,optimized,0.0006313429985311814,1.6404999769292772e-05,0.00034872400647145696,0.00015559700113954023,2.507100361981429e-05,1.9859980966430157e-06
10.0,23,Improved-gOMP,baseline,0.001782571998774074,2.4903994926717132e-05,0.0012301349997869693,0.00011251600153627805,2.6530997274676338e-05,0.00012597400200320408
10.0,23,Improved-gOMP,optimized,0.0009120000031543896,2.0350998966023326e-05,0.0004519460017036181,0.00017646099877310917,3.054600165341981e-05,9.957199654309079e-05
10.0,24,Improved-gOMP,baseline,0.0008477349983877502,1.3228000170784071e-05,0.0006435470022552181,5.803499880130403e-05,1.6598998627159745e-05,1.7629936337471008e-06
10.0,24,Improved-gOMP,optimized,0.0005038140006945468,1.2495002010837197e-05,0.00027010600024368614,0.00012718099969788454,1.896000321721658e-05,1.4219949662219733e-06
10.0,25,Improved-gOMP,baseline,0.0017246659990632907,2.261299596284516e-05,0.0012089729971194174,0.00010941899745375849,2.7650003175949678e-05,0.00012651599899982102
10.0,25,Improved-gOMP,optimized,0.000670549001370091,1.6304999007843435e-05,0.00038501399831147864,0.00014746000306331553,2.6134002837352455e-05,1.92900188267231e-06
10.0,26,Improved-gOMP,baseline,0.0012921210000058636,1.8094997358275577e-05,0.0009772269950190093,8.735100345802493e-05,2.265300281578675e-05,2.0789993868675083e-06
10.0,26,Improved-gOMP,optimized,0.0007099180002114736,1.7869002476800233e-05,0.0003974760002165567,0.00017106100494856946,2.6531000912655145e-05,2.0030020095873624e-06
10.0,27,Improved-gOMP,baseline,0.00119781899775262,1.7734000721247867e-05,0.0009139370049524587,8.515399895259179e-05,2.0622999727493152e-05,2.095006493618712e-06
10.0,27,Improved-gOMP,optimized,0.0011302989987598266,2.1673000446753576e-05,0.0006282039976213127,0.000204490999749396,3.336800364195369e-05,0.00011331400310155004
10.0,28,Improved-gOMP,baseline,0.0013426209989120252,2.1156003640498966e-05,0.0009735459971125238,8.84709988895338e-05,2.3856002371758223e-05,2.2120002540759742e-06
10.0,28,Improved-gOMP,optimized,0.0005403590002970304,1.5332996554207057e-05,0.000296879999950761,0.00011990999337285757,2.0536004740279168e-05,1.4859979273751378e-06
10.0,29,Improved-gOMP,baseline,0.0016114509999169968,2.2709999029757455e-05,0.0012787509986083023,9.140299880527891e-05,4.1948005673475564e-05,2.291002601850778e-06
10.0,29,Improved-gOMP,optimized,0.0006658099991909694,1.789499947335571e-05,0.0003733449993887916,0.00015444699602085166,2.358599886065349e-05,1.839005562942475e-06
