trial,k,algorithm,implementation,label,m,n,measurement_ratio,matrix_kind,coeff_mode,snr_db,noise_sigma,nmse,relative_l2_error,support_recall,support_precision,exact_support_recovery,runtime_sec,iterations,support_size,final_residual_norm,stop_reason,false_positive_count,false_negative_count,solver_time_sec,screening_pool_size_avg,used_incremental_solver,fallback_reason,solver_fallback_count,duplicate_candidate_hits,max_support_condition,rescue_attempted,rescue_accepted,used_tail_refinement,used_gain_reranking,used_forward_backward,used_two_phase_tail,used_cholesky_solver,peak_working_set_bytes,residual_bytes,x_hat_bytes,support_mask_bytes,solver_gram_bytes,solver_rhs_bytes,support_history_bytes,residual_history_bytes,support_size_history_bytes,candidate_size_history_bytes,group_size_history_bytes,support_condition_history_bytes,extra_array_bytes,correlation_time_sec,selection_time_sec,solve_time_sec,residual_update_time_sec,support_refinement_time_sec
0,4,OMP,baseline,OMP (baseline),80,256,0.3125,gaussian,gaussian,clean,0.0,7.744550671857872e-31,8.80031287617541e-16,1.0,1.0,1,0.00041742400208022445,4,4.0,2.2294328398422774e-15,target_sparsity_reached,0,0,0.00016434000281151384,1.0,False,,0,0,1.431615482969502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2840.0,640.0,2048.0,0.0,0.0,0.0,80.0,40.0,0.0,0.0,0.0,32.0,0.0,2.376898191869259e-05,8.406900451518595e-05,0.00016434000281151384,3.385299351066351e-05,0.0
0,4,OMP,optimized,OMP (optimized),80,256,0.3125,gaussian,gaussian,clean,0.0,1.9107143619018244e-20,1.382285919013076e-10,1.0,1.0,1,0.00021493699750863016,4,4.0,3.3012845099786954e-10,target_sparsity_reached,0,0,9.335897630080581e-05,1.0,True,,0,0,1.431615482969502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1136.0,640.0,0.0,256.0,128.0,32.0,32.0,40.0,0.0,0.0,0.0,8.0,0.0,1.5337005606852472e-05,1.4703022316098213e-05,9.335897630080581e-05,1.9150000298395753e-05,3.564600774552673e-05
0,4,gOMP,baseline,gOMP (baseline),80,256,0.3125,gaussian,gaussian,clean,0.0,0.2529043792068997,0.5028959924347177,0.5,0.5,0,0.00017693899280857295,2,4.0,1.1456598329660679,target_sparsity_reached,2,2,4.835501022171229e-05,3.0,False,,0,0,1.6418639626110263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3040.0,640.0,2048.0,256.0,0.0,0.0,56.0,24.0,0.0,0.0,0.0,16.0,0.0,2.7357993531040847e-05,3.916201239917427e-05,4.835501022171229e-05,1.4910998288542032e-05,0.0
0,4,gOMP,optimized,gOMP (optimized),80,256,0.3125,gaussian,gaussian,clean,0.0,0.25290437923357606,0.5028959924612404,0.5,0.5,0,0.00010774799739010632,2,4.0,1.1456598329660679,target_sparsity_reached,2,2,3.693399776238948e-05,3.0,True,,0,0,1.6418639626110263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,640.0,0.0,256.0,0.0,0.0,32.0,24.0,0.0,0.0,0.0,8.0,0.0,7.580005330964923e-06,2.21210066229105e-05,3.693399776238948e-05,9.645998943597078e-06,0.0
0,4,Improved-gOMP,baseline,Improved-gOMP (baseline),80,256,0.3125,gaussian,gaussian,clean,0.0,0.2318386323578519,0.48149624334760066,0.5,0.6666666666666666,0,0.0006839659909019247,2,3.0,1.1991674943791677,max_iter,1,2,2.7280999347567558e-05,11.0,False,,0,0,1.4253494923550833,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2816.0,640.0,2048.0,0.0,0.0,0.0,40.0,24.0,16.0,16.0,16.0,16.0,0.0,8.502000127919018e-06,0.0005169439973542467,3.076098801102489e-05,1.1711992556229234e-05,2.067012246698141e-06
0,4,Improved-gOMP,optimized,Improved-gOMP (optimized),80,256,0.3125,gaussian,gaussian,clean,0.0,0.11688452607723793,0.34188379031073984,0.75,0.75,0,0.0005881139950361103,2,4.0,0.8150846451165549,target_sparsity_reached,1,1,4.685300518758595e-05,0.0,True,,0,0,1.4646834176746006,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2928.0,640.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0,1.2644988601095974e-05,0.00019719399278983474,8.439100929535925e-05,3.583599755074829e-05,0.00018696200277190655
1,4,OMP,baseline,OMP (baseline),80,256,0.3125,gaussian,gaussian,clean,0.0,4.831915089673943e-31,6.951197803022111e-16,1.0,1.0,1,0.00021412299247458577,4,4.0,1.0261164302325133e-15,target_sparsity_reached,0,0,6.641300569754094e-05,1.0,False,,0,0,1.2029771477727986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2840.0,640.0,2048.0,0.0,0.0,0.0,80.0,40.0,0.0,0.0,0.0,32.0,0.0,1.6277990653179586e-05,3.356301749590784e-05,6.641300569754094e-05,2.4698005290701985e-05,0.0
1,4,OMP,optimized,OMP (optimized),80,256,0.3125,gaussian,gaussian,clean,0.0,1.1688140709613522e-20,1.081117047761875e-10,1.0,1.0,1,0.0001639139954932034,4,4.0,1.6028386666256431e-10,target_sparsity_reached,0,0,5.8043995522893965e-05,1.0,True,,0,0,1.2029771477727986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1136.0,640.0,0.0,256.0,128.0,32.0,32.0,40.0,0.0,0.0,0.0,8.0,0.0,1.6260994016192853e-05,8.912989869713783e-06,5.8043995522893965e-05,1.7843995010480285e-05,2.7771005989052355e-05
1,4,gOMP,baseline,gOMP (baseline),80,256,0.3125,gaussian,gaussian,clean,0.0,4.831915089673943e-31,6.951197803022111e-16,1.0,1.0,1,0.00011473199992906302,2,4.0,1.0261164302325133e-15,target_sparsity_reached,0,0,3.5146993468515575e-05,3.0,False,,0,0,1.2029771477727986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3040.0,640.0,2048.0,256.0,0.0,0.0,56.0,24.0,0.0,0.0,0.0,16.0,0.0,7.013004506006837e-06,2.599299477878958e-05,3.5146993468515575e-05,1.0742995073087513e-05,0.0
1,4,gOMP,optimized,gOMP (optimized),80,256,0.3125,gaussian,gaussian,clean,0.0,1.1688223552427839e-20,1.0811208791077822e-10,1.0,1.0,1,7.836199074517936e-05,2,4.0,1.6028447515083087e-10,target_sparsity_reached,0,0,2.401998790446669e-05,3.0,True,,0,0,1.2029771477727986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,640.0,0.0,256.0,0.0,0.0,32.0,24.0,0.0,0.0,0.0,8.0,0.0,6.550995749421418e-06,1.801199687179178e-05,2.401998790446669e-05,7.89501063991338e-06,0.0
1,4,Improved-gOMP,baseline,Improved-gOMP (baseline),80,256,0.3125,gaussian,gaussian,clean,0.0,4.831915089673943e-31,6.951197803022111e-16,1.0,1.0,1,0.0006581980123883113,2,4.0,1.0261164302325133e-15,residual_tol,0,0,4.198201349936426e-05,11.5,False,,0,0,1.2029771477727986,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2824.0,640.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0,6.697984645143151e-06,0.00037425500340759754,2.4567998480051756e-05,9.274008334614336e-06,0.00012984000204596668
1,4,Improved-gOMP,optimized,Improved-gOMP (optimized),80,256,0.3125,gaussian,gaussian,clean,0.0,4.831915089673943e-31,6.951197803022111e-16,1.0,1.0,1,0.0005019560048822314,2,4.0,1.0261164302325133e-15,residual_tol,0,0,4.410800465848297e-05,0.0,True,,0,0,1.2029771477727986,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2928.0,640.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0,7.160007953643799e-06,0.00016070900892373174,8.086599700618535e-05,1.717799750622362e-05,0.00017110900080297142
2,4,OMP,baseline,OMP (baseline),80,256,0.3125,gaussian,gaussian,clean,0.0,1.329158547416131e-31,3.645762673866925e-16,1.0,1.0,1,0.0002756749890977517,4,4.0,1.140028804338345e-15,target_sparsity_reached,0,0,9.42679907893762e-05,1.0,False,,0,0,1.3332225154852735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2840.0,640.0,2048.0,0.0,0.0,0.0,80.0,40.0,0.0,0.0,0.0,32.0,0.0,2.008900628425181e-05,4.893497680313885e-05,9.42679907893762e-05,2.9447997803799808e-05,0.0
2,4,OMP,optimized,OMP (optimized),80,256,0.3125,gaussian,gaussian,clean,0.0,1.3059062142981545e-20,1.1427625362682111e-10,1.0,1.0,1,0.0003239110083086416,4,4.0,3.228834053112646e-10,target_sparsity_reached,0,0,0.00010183299309574068,1.0,True,,0,0,1.3332225154852735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1136.0,640.0,0.0,256.0,128.0,32.0,32.0,40.0,0.0,0.0,0.0,8.0,0.0,1.8905993783846498e-05,1.1433003237470984e-05,0.00010183299309574068,1.9885992514900863e-05,3.33139905706048e-05
2,4,gOMP,baseline,gOMP (baseline),80,256,0.3125,gaussian,gaussian,clean,0.0,0.06495418963385549,0.2548611183249722,0.75,0.75,0,0.00018739000370260328,2,4.0,0.7217247798696662,target_sparsity_reached,1,1,4.845000512432307e-05,3.0,False,,0,0,1.5090223565883807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3040.0,640.0,2048.0,256.0,0.0,0.0,56.0,24.0,0.0,0.0,0.0,16.0,0.0,1.289299689233303e-05,6.293400656431913e-05,4.845000512432307e-05,2.104000304825604e-05,0.0
2,4,gOMP,optimized,gOMP (optimized),80,256,0.3125,gaussian,gaussian,clean,0.0,0.06495418964189985,0.2548611183407541,0.75,0.75,0,0.00012323800183366984,2,4.0,0.7217247798696662,target_sparsity_reached,1,1,4.246100434102118e-05,3.0,True,,0,0,1.5090223565883807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,640.0,0.0,256.0,0.0,0.0,32.0,24.0,0.0,0.0,0.0,8.0,0.0,1.3084005331620574e-05,2.584399771876633e-05,4.246100434102118e-05,1.0633986676111817e-05,0.0
2,4,Improved-gOMP,baseline,Improved-gOMP (baseline),80,256,0.3125,gaussian,gaussian,clean,0.0,1.329158547416131e-31,3.645762673866925e-16,1.0,1.0,1,0.0009691480081528425,2,4.0,1.140028804338345e-15,residual_tol,0,0,4.8959016567096114e-05,11.0,False,,0,0,1.3332225154852735,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2824.0,640.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0,2.4502005544491112e-05,0.0006035120168235153,3.386198659427464e-05,1.5173005522228777e-05,0.00011709000682458282
2,4,Improved-gOMP,optimized,Improved-gOMP (optimized),80,256,0.3125,gaussian,gaussian,clean,0.0,1.329158547416131e-31,3.645762673866925e-16,1.0,1.0,1,0.0007778079889249057,2,4.0,1.140028804338345e-15,residual_tol,0,0,4.3324005673639476e-05,0.0,True,,0,0,1.3332225154852735,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2928.0,640.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0,8.158007403835654e-06,0.00014705100329592824,7.712798833381385e-05,1.3671990018337965e-05,0.0004642389976652339
3,4,OMP,baseline,OMP (baseline),80,256,0.3125,gaussian,gaussian,clean,0.0,2.025805252238705e-30,1.4233078557496636e-15,1.0,1.0,1,0.0003456980048213154,4,4.0,2.6838588566893354e-15,target_sparsity_reached,0,0,0.00012842001160606742,1.0,False,,0,0,1.2232524691850568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2840.0,640.0,2048.0,0.0,0.0,0.0,80.0,40.0,0.0,0.0,0.0,32.0,0.0,1.6349003999494016e-05,4.2190004023723304e-05,0.00012842001160606742,5.787501868326217e-05,0.0
3,4,OMP,optimized,OMP (optimized),80,256,0.3125,gaussian,gaussian,clean,0.0,8.07933996515121e-21,8.988514874633746e-11,1.0,1.0,1,0.00018510798690840602,4,4.0,1.7166700152717245e-10,target_sparsity_reached,0,0,7.332098903134465e-05,1.0,True,,0,0,1.2232524691850568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1136.0,640.0,0.0,256.0,128.0,32.0,32.0,40.0,0.0,0.0,0.0,8.0,0.0,1.6888006939552724e-05,1.1187003110535443e-05,7.332098903134465e-05,2.062699059024453e-05,2.9961986001580954e-05
3,4,gOMP,baseline,gOMP (baseline),80,256,0.3125,gaussian,gaussian,clean,0.0,2.2369428979036212e-30,1.4956412998789587e-15,1.0,1.0,1,0.00019484999938867986,2,4.0,2.7753884208703213e-15,target_sparsity_reached,0,0,5.848599539604038e-05,3.0,False,,0,0,1.2232524691850568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3040.0,640.0,2048.0,256.0,0.0,0.0,56.0,24.0,0.0,0.0,0.0,16.0,0.0,2.7766989660449326e-05,4.30610089097172e-05,5.848599539604038e-05,1.6336998669430614e-05,0.0
3,4,gOMP,optimized,gOMP (optimized),80,256,0.3125,gaussian,gaussian,clean,0.0,8.079341902972522e-21,8.988515952576666e-11,1.0,1.0,1,9.507499635219574e-05,2,4.0,1.716670187400333e-10,target_sparsity_reached,0,0,3.1368996133096516e-05,3.0,True,,0,0,1.2232524691850568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,640.0,0.0,256.0,0.0,0.0,32.0,24.0,0.0,0.0,0.0,8.0,0.0,8.080009138211608e-06,2.1669999114237726e-05,3.1368996133096516e-05,8.805000106804073e-06,0.0
3,4,Improved-gOMP,baseline,Improved-gOMP (baseline),80,256,0.3125,gaussian,gaussian,clean,0.0,0.05556726928321788,0.23572710765463076,0.75,0.75,0,0.0007806240028003231,2,4.0,0.42405835428726263,target_sparsity_reached,1,1,4.654801159631461e-05,12.0,False,,0,0,1.4083200355016843,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2824.0,640.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0,1.3984987162984908e-05,0.0005005470011383295,3.0145994969643652e-05,1.0718023986555636e-05,0.00011078899842686951
3,4,Improved-gOMP,optimized,Improved-gOMP (optimized),80,256,0.3125,gaussian,gaussian,clean,0.0,2.2369428979036212e-30,1.4956412998789587e-15,1.0,1.0,1,0.00043900799937546253,2,4.0,2.7753884208703213e-15,residual_tol,0,0,3.895700501743704e-05,0.0,True,,0,0,1.2232524691850568,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2928.0,640.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0,9.351992048323154e-06,0.00014574000670108944,7.090199505910277e-05,1.3406999642029405e-05,0.0001437150058336556
4,4,OMP,baseline,OMP (baseline),80,256,0.3125,gaussian,gaussian,clean,0.0,2.2633867855332782e-31,4.757506474544494e-16,1.0,1.0,1,0.00019045099907089025,4,4.0,4.2611589591336303e-16,target_sparsity_reached,0,0,6.1037004343234e-05,1.0,False,,0,0,1.3378966947192836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2840.0,640.0,2048.0,0.0,0.0,0.0,80.0,40.0,0.0,0.0,0.0,32.0,0.0,1.616300141904503e-05,3.1225004931911826e-05,6.1037004343234e-05,2.2494001314044e-05,0.0
4,4,OMP,optimized,OMP (optimized),80,256,0.3125,gaussian,gaussian,clean,0.0,9.562487629451641e-21,9.778797282616937e-11,1.0,1.0,1,0.00015213699953164905,4,4.0,9.728348417121267e-11,target_sparsity_reached,0,0,5.475300713442266e-05,1.0,True,,0,0,1.3378966947192836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1136.0,640.0,0.0,256.0,128.0,32.0,32.0,40.0,0.0,0.0,0.0,8.0,0.0,1.5294994227588177e-05,7.763985195197165e-06,5.475300713442266e-05,1.5990997781045735e-05,3.182799264322966e-05
4,4,gOMP,baseline,gOMP (baseline),80,256,0.3125,gaussian,gaussian,clean,0.0,2.2633867855332782e-31,4.757506474544494e-16,1.0,1.0,1,0.00010273400403093547,2,4.0,4.2611589591336303e-16,target_sparsity_reached,0,0,3.018300049006939e-05,3.0,False,,0,0,1.3378966947192836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3040.0,640.0,2048.0,256.0,0.0,0.0,56.0,24.0,0.0,0.0,0.0,16.0,0.0,7.181006367318332e-06,2.233700070064515e-05,3.018300049006939e-05,1.0611998732201755e-05,0.0
4,4,gOMP,optimized,gOMP (optimized),80,256,0.3125,gaussian,gaussian,clean,0.0,9.562488805349774e-21,9.778797883865773e-11,1.0,1.0,1,7.647799793630838e-05,2,4.0,9.728348760780372e-11,target_sparsity_reached,0,0,2.377700002398342e-05,3.0,True,,0,0,1.3378966947192836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,640.0,0.0,256.0,0.0,0.0,32.0,24.0,0.0,0.0,0.0,8.0,0.0,7.0150126703083515e-06,1.755499397404492e-05,2.377700002398342e-05,7.398004527203739e-06,0.0
4,4,Improved-gOMP,baseline,Improved-gOMP (baseline),80,256,0.3125,gaussian,gaussian,clean,0.0,2.2633867855332782e-31,4.757506474544494e-16,1.0,1.0,1,0.0007141750102164224,2,4.0,4.2611589591336303e-16,residual_tol,0,0,4.4244006858207285e-05,11.5,False,,0,0,1.3378966947192836,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2824.0,640.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0,8.311006240546703e-06,0.00045253401913214475,2.845500421244651e-05,1.133601472247392e-05,0.00011542400170583278
4,4,Improved-gOMP,optimized,Improved-gOMP (optimized),80,256,0.3125,gaussian,gaussian,clean,0.0,2.2633867855332782e-31,4.757506474544494e-16,1.0,1.0,1,0.0004632479976862669,2,4.0,4.2611589591336303e-16,residual_tol,0,0,3.923900658264756e-05,0.0,True,,0,0,1.3378966947192836,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2928.0,640.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0,9.475013939663768e-06,0.00016096298350021243,7.173600897658616e-05,1.325200719293207e-05,0.00015231900033541024
5,4,OMP,baseline,OMP (baseline),80,256,0.3125,gaussian,gaussian,clean,0.0,2.268350593640708e-32,1.5061044431382267e-16,1.0,1.0,1,0.00025982700753957033,4,4.0,2.437085840211204e-16,target_sparsity_reached,0,0,8.262901974376291e-05,1.0,False,,0,0,1.2025549268103954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2840.0,640.0,2048.0,0.0,0.0,0.0,80.0,40.0,0.0,0.0,0.0,32.0,0.0,1.4858989743515849e-05,3.6744982935488224e-05,8.262901974376291e-05,5.660198803525418e-05,0.0
5,4,OMP,optimized,OMP (optimized),80,256,0.3125,gaussian,gaussian,clean,0.0,8.159722867817588e-21,9.033118435965283e-11,1.0,1.0,1,0.00014770400593988597,4,4.0,1.3072982243742436e-10,target_sparsity_reached,0,0,5.439399683382362e-05,1.0,True,,0,0,1.2025549268103954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1136.0,640.0,0.0,256.0,128.0,32.0,32.0,40.0,0.0,0.0,0.0,8.0,0.0,1.3379991287365556e-05,7.481008651666343e-06,5.439399683382362e-05,1.681799767538905e-05,2.7923000743612647e-05
5,4,gOMP,baseline,gOMP (baseline),80,256,0.3125,gaussian,gaussian,clean,0.0,2.268350593640708e-32,1.5061044431382267e-16,1.0,1.0,1,9.889199282042682e-05,2,4.0,2.437085840211204e-16,target_sparsity_reached,0,0,3.06670117424801e-05,3.0,False,,0,0,1.2025549268103954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3040.0,640.0,2048.0,256.0,0.0,0.0,56.0,24.0,0.0,0.0,0.0,16.0,0.0,6.276022759266198e-06,2.192897954955697e-05,3.06670117424801e-05,8.57299892231822e-06,0.0
5,4,gOMP,optimized,gOMP (optimized),80,256,0.3125,gaussian,gaussian,clean,0.0,8.159687799809258e-21,9.033099025145943e-11,1.0,1.0,1,8.12579964986071e-05,2,4.0,1.307295054383047e-10,target_sparsity_reached,0,0,2.5465007638558745e-05,3.0,True,,0,0,1.2025549268103954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,640.0,0.0,256.0,0.0,0.0,32.0,24.0,0.0,0.0,0.0,8.0,0.0,6.351008778437972e-06,1.8790989997796714e-05,2.5465007638558745e-05,7.251001079566777e-06,0.0
5,4,Improved-gOMP,baseline,Improved-gOMP (baseline),80,256,0.3125,gaussian,gaussian,clean,0.0,2.268350593640708e-32,1.5061044431382267e-16,1.0,1.0,1,0.0006239799986360595,2,4.0,2.437085840211204e-16,residual_tol,0,0,3.797899989876896e-05,11.5,False,,0,0,1.2025549268103954,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2824.0,640.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0,6.91799505148083e-06,0.0004004469810752198,2.5217988877557218e-05,9.041992598213255e-06,9.6139992820099e-05
5,4,Improved-gOMP,optimized,Improved-gOMP (optimized),80,256,0.3125,gaussian,gaussian,clean,0.0,2.268350593640708e-32,1.5061044431382267e-16,1.0,1.0,1,0.0004276240069884807,2,4.0,2.437085840211204e-16,residual_tol,0,0,3.52060014847666e-05,0.0,True,,0,0,1.2025549268103954,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2928.0,640.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0,7.022012141533196e-06,0.00013165500422473997,6.484199548140168e-05,1.0863994248211384e-05,0.00016272600623779
6,4,OMP,baseline,OMP (baseline),80,256,0.3125,gaussian,gaussian,clean,0.0,2.443946639940685e-31,4.943628869505361e-16,1.0,1.0,1,0.00017782000941224396,4,4.0,8.615762217457042e-16,target_sparsity_reached,0,0,5.630801024381071e-05,1.0,False,,0,0,1.2808739247403373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2840.0,640.0,2048.0,0.0,0.0,0.0,80.0,40.0,0.0,0.0,0.0,32.0,0.0,1.5016004908829927e-05,2.8937996830791235e-05,5.630801024381071e-05,2.009497256949544e-05,0.0
6,4,OMP,optimized,OMP (optimized),80,256,0.3125,gaussian,gaussian,clean,0.0,1.2894510414095923e-20,1.1355399779002025e-10,1.0,1.0,1,0.0001429450057912618,4,4.0,1.7771693013644914e-10,target_sparsity_reached,0,0,5.13949926244095e-05,1.0,True,,0,0,1.2808739247403373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1136.0,640.0,0.0,256.0,128.0,32.0,32.0,40.0,0.0,0.0,0.0,8.0,0.0,1.4841993106529117e-05,6.9390080170705914e-06,5.13949926244095e-05,1.6752994270063937e-05,2.5326007744297385e-05
6,4,gOMP,baseline,gOMP (baseline),80,256,0.3125,gaussian,gaussian,clean,0.0,0.05085109694621536,0.22550187792170456,0.75,0.75,0,0.0001079259964171797,2,4.0,0.3574482049325924,target_sparsity_reached,1,1,3.4666998544707894e-05,3.0,False,,0,0,1.460275901167256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3040.0,640.0,2048.0,256.0,0.0,0.0,56.0,24.0,0.0,0.0,0.0,16.0,0.0,7.173992344178259e-06,2.2635009372606874e-05,3.4666998544707894e-05,1.0333009413443506e-05,0.0
6,4,gOMP,optimized,gOMP (optimized),80,256,0.3125,gaussian,gaussian,clean,0.0,0.050851096952654155,0.22550187793598117,0.75,0.75,0,7.566499698441476e-05,2,4.0,0.35744820493259233,target_sparsity_reached,1,1,2.27450072998181e-05,3.0,True,,0,0,1.460275901167256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,640.0,0.0,256.0,0.0,0.0,32.0,24.0,0.0,0.0,0.0,8.0,0.0,6.83200778439641e-06,1.799302117433399e-05,2.27450072998181e-05,7.424998329952359e-06,0.0
6,4,Improved-gOMP,baseline,Improved-gOMP (baseline),80,256,0.3125,gaussian,gaussian,clean,0.0,2.443946639940685e-31,4.943628869505361e-16,1.0,1.0,1,0.0006405080057447776,2,4.0,8.615762217457042e-16,residual_tol,0,0,3.8489000871777534e-05,12.0,False,,0,0,1.2808739247403373,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2824.0,640.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0,7.772992830723524e-06,0.00039316300535574555,2.4789987946860492e-05,1.0306015610694885e-05,0.00010262300202157348
6,4,Improved-gOMP,optimized,Improved-gOMP (optimized),80,256,0.3125,gaussian,gaussian,clean,0.0,2.443946639940685e-31,4.943628869505361e-16,1.0,1.0,1,0.00040249100129585713,2,4.0,8.615762217457042e-16,residual_tol,0,0,3.341399133205414e-05,0.0,True,,0,0,1.2808739247403373,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2928.0,640.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0,7.705006282776594e-06,0.00012755300849676132,6.25409884378314e-05,1.1351003195159137e-05,0.00014235699200071394
7,4,OMP,baseline,OMP (baseline),80,256,0.3125,gaussian,gaussian,clean,0.0,3.7082554320314232e-31,6.089544672659379e-16,1.0,1.0,1,0.0002179629955207929,4,4.0,9.308549448262645e-16,target_sparsity_reached,0,0,7.151598401833326e-05,1.0,False,,0,0,1.2505953028204555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2840.0,640.0,2048.0,0.0,0.0,0.0,80.0,40.0,0.0,0.0,0.0,32.0,0.0,1.4335993910208344e-05,3.067000943701714e-05,7.151598401833326e-05,2.0765990484505892e-05,0.0
7,4,OMP,optimized,OMP (optimized),80,256,0.3125,gaussian,gaussian,clean,0.0,1.0792125642929857e-20,1.0388515602784575e-10,1.0,1.0,1,0.00031153199961408973,4,4.0,1.5966254230056494e-10,target_sparsity_reached,0,0,0.00011850299779325724,1.0,True,,0,0,1.2505953028204555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1136.0,640.0,0.0,256.0,128.0,32.0,32.0,40.0,0.0,0.0,0.0,8.0,0.0,2.239999594166875e-05,2.0342005882412195e-05,0.00011850299779325724,4.0655984776094556e-05,5.122800939716399e-05
7,4,gOMP,baseline,gOMP (baseline),80,256,0.3125,gaussian,gaussian,clean,0.0,0.033807987640193854,0.18386948534271216,0.75,0.75,0,0.00020622600277420133,2,4.0,0.2800464564812211,target_sparsity_reached,1,1,5.931498890276998e-05,3.0,False,,0,0,1.4629754057909063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3040.0,640.0,2048.0,256.0,0.0,0.0,56.0,24.0,0.0,0.0,0.0,16.0,0.0,1.209499896503985e-05,4.216399975121021e-05,5.931498890276998e-05,2.325999957975e-05,0.0
7,4,gOMP,optimized,gOMP (optimized),80,256,0.3125,gaussian,gaussian,clean,0.0,0.03380798764095325,0.18386948534477723,0.75,0.75,0,0.00015393600915558636,2,4.0,0.2800464564812212,target_sparsity_reached,1,1,4.3535997974686325e-05,3.0,True,,0,0,1.4629754057909063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,640.0,0.0,256.0,0.0,0.0,32.0,24.0,0.0,0.0,0.0,8.0,0.0,1.7494996427558362e-05,3.494700649753213e-05,4.3535997974686325e-05,1.6721984138712287e-05,0.0
7,4,Improved-gOMP,baseline,Improved-gOMP (baseline),80,256,0.3125,gaussian,gaussian,clean,0.0,0.037203902140218036,0.19288313078187536,0.75,0.75,0,0.0010360159940319136,2,4.0,0.2675792527899257,target_sparsity_reached,1,1,6.870200741104782e-05,12.0,False,,0,0,1.318484042201143,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2824.0,640.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0,1.3511002180166543e-05,0.000661718993796967,4.549900768324733e-05,2.0651001250371337e-05,0.00014811300206929445
