trial,k,algorithm,implementation,label,m,n,measurement_ratio,matrix_kind,coeff_mode,snr_db,noise_sigma,nmse,relative_l2_error,support_recall,support_precision,exact_support_recovery,runtime_sec,iterations,support_size,final_residual_norm,stop_reason,false_positive_count,false_negative_count,solver_time_sec,screening_pool_size_avg,used_incremental_solver,fallback_reason,solver_fallback_count,duplicate_candidate_hits,max_support_condition,rescue_attempted,rescue_accepted,used_tail_refinement,used_gain_reranking,used_forward_backward,used_two_phase_tail,used_cholesky_solver,peak_working_set_bytes,residual_bytes,x_hat_bytes,support_mask_bytes,solver_gram_bytes,solver_rhs_bytes,support_history_bytes,residual_history_bytes,support_size_history_bytes,candidate_size_history_bytes,group_size_history_bytes,support_condition_history_bytes,extra_array_bytes,correlation_time_sec,selection_time_sec,solve_time_sec,residual_update_time_sec,support_refinement_time_sec
1,4,Improved-gOMP,baseline,Improved-gOMP (baseline),128,256,0.5,gaussian,gaussian,clean,0.0,3.572979546550828e-31,5.977440544707097e-16,1.0,1.0,1,0.000694732996635139,2,4.0,5.646040666532743e-16,residual_tol,0,0,4.453801375348121e-05,12.0,False,,0,0,1.115453813158808,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3208.0,1024.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0,8.738003089092672e-06,0.00043246200948487967,2.732098801061511e-05,1.1697004083544016e-05,0.00011632101086433977
1,4,Improved-gOMP,optimized,Improved-gOMP (optimized),128,256,0.5,gaussian,gaussian,clean,0.0,3.572979546550828e-31,5.977440544707097e-16,1.0,1.0,1,0.0004257480031810701,2,4.0,5.646040666532743e-16,residual_tol,0,0,3.6860001273453236e-05,0.0,True,,0,0,1.115453813158808,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3312.0,1024.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0,8.534014341421425e-06,0.0001342309988103807,6.720201054122299e-05,1.2686985428445041e-05,0.00014882200048305094
2,4,OMP,baseline,OMP (baseline),128,256,0.5,gaussian,gaussian,clean,0.0,1.807522496645028e-31,4.2514967913018917e-16,1.0,1.0,1,0.0003117680025752634,4,4.0,5.301730442527617e-16,target_sparsity_reached,0,0,9.383598808199167e-05,1.0,False,,0,0,1.2114440885731468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3224.0,1024.0,2048.0,0.0,0.0,0.0,80.0,40.0,0.0,0.0,0.0,32.0,0.0,2.303200017195195e-05,5.9676007367670536e-05,9.383598808199167e-05,4.711899964604527e-05,0.0
2,4,OMP,optimized,OMP (optimized),128,256,0.5,gaussian,gaussian,clean,0.0,1.2817996498128632e-20,1.1321659109039025e-10,1.0,1.0,1,0.00020218999998178333,4,4.0,1.3359786854095887e-10,target_sparsity_reached,0,0,7.257898687385023e-05,1.0,True,,0,0,1.2114440885731468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1520.0,1024.0,0.0,256.0,128.0,32.0,32.0,40.0,0.0,0.0,0.0,8.0,0.0,2.010600292123854e-05,8.188013453036547e-06,7.257898687385023e-05,2.2481995983980596e-05,3.094297426287085e-05
2,4,gOMP,baseline,gOMP (baseline),128,256,0.5,gaussian,gaussian,clean,0.0,1.807522496645028e-31,4.2514967913018917e-16,1.0,1.0,1,0.00016213199705816805,2,4.0,5.301730442527617e-16,target_sparsity_reached,0,0,5.083101859781891e-05,3.0,False,,0,0,1.2114440885731468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3424.0,1024.0,2048.0,256.0,0.0,0.0,56.0,24.0,0.0,0.0,0.0,16.0,0.0,9.26801294554025e-06,4.406800144352019e-05,5.083101859781891e-05,1.4853983884677291e-05,0.0
2,4,gOMP,optimized,gOMP (optimized),128,256,0.5,gaussian,gaussian,clean,0.0,1.2817984935589917e-20,1.1321654002657879e-10,1.0,1.0,1,9.18059959076345e-05,2,4.0,1.335978476759887e-10,target_sparsity_reached,0,0,2.8459980967454612e-05,3.0,True,,0,0,1.2114440885731468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1344.0,1024.0,0.0,256.0,0.0,0.0,32.0,24.0,0.0,0.0,0.0,8.0,0.0,8.914998034015298e-06,1.939799403771758e-05,2.8459980967454612e-05,8.740011253394186e-06,0.0
2,4,Improved-gOMP,baseline,Improved-gOMP (baseline),128,256,0.5,gaussian,gaussian,clean,0.0,1.807522496645028e-31,4.2514967913018917e-16,1.0,1.0,1,0.0007438589964294806,2,4.0,5.301730442527617e-16,residual_tol,0,0,4.476199683267623e-05,12.5,False,,0,0,1.2114440885731468,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3208.0,1024.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0,9.505005436949432e-06,0.0004640769911929965,2.8444992494769394e-05,1.2436998076736927e-05,0.0001160669926321134
2,4,Improved-gOMP,optimized,Improved-gOMP (optimized),128,256,0.5,gaussian,gaussian,clean,0.0,1.807522496645028e-31,4.2514967913018917e-16,1.0,1.0,1,0.0005047770100645721,2,4.0,5.301730442527617e-16,residual_tol,0,0,3.817198739852756e-05,0.0,True,,0,0,1.2114440885731468,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3312.0,1024.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0,8.82899621501565e-06,0.00013743700401391834,7.01240060152486e-05,1.4232995454221964e-05,0.00021297299826983362
3,4,OMP,baseline,OMP (baseline),128,256,0.5,gaussian,gaussian,clean,0.0,6.074664972674592e-31,7.794013710967277e-16,1.0,1.0,1,0.0002241349866380915,4,4.0,1.2756827255789456e-15,target_sparsity_reached,0,0,6.929000664968044e-05,1.0,False,,0,0,1.3479198689159655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3224.0,1024.0,2048.0,0.0,0.0,0.0,80.0,40.0,0.0,0.0,0.0,32.0,0.0,1.7340993508696556e-05,4.4097003410570323e-05,6.929000664968044e-05,2.6438006898388267e-05,0.0
3,4,OMP,optimized,OMP (optimized),128,256,0.5,gaussian,gaussian,clean,0.0,1.1466471391246203e-20,1.0708161089209576e-10,1.0,1.0,1,0.000172439991729334,4,4.0,1.6184212600547894e-10,target_sparsity_reached,0,0,6.925298657733947e-05,1.0,True,,0,0,1.3479198689159655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1520.0,1024.0,0.0,256.0,128.0,32.0,32.0,40.0,0.0,0.0,0.0,8.0,0.0,1.6978025087155402e-05,7.72500061430037e-06,6.925298657733947e-05,1.9794999388977885e-05,2.760700590442866e-05
