matrix_kind,trial,algorithm,implementation,runtime_sec,correlation_time_sec,selection_time_sec,solve_time_sec,residual_update_time_sec,support_refinement_time_sec
gaussian,6,OMP,optimized,0.0005439939995994791,5.783199958386831e-05,2.5121989892795682e-05,0.0002083100116578862,7.407701195916161e-05,0.00010603099872241728
gaussian,7,OMP,baseline,0.0009055539994733408,5.554999734158628e-05,9.05479901120998e-05,0.0003630419996625278,8.724399594939314e-05,0.0
gaussian,7,OMP,optimized,0.0005026389990234748,4.829599129152484e-05,1.953200262505561e-05,0.00019860999964294024,7.207199814729393e-05,0.00010078800914925523
gaussian,8,OMP,baseline,0.0009796960002859123,6.641399158979766e-05,0.00010376400678069331,0.00038112598849693313,9.486899944022298e-05,0.0
gaussian,8,OMP,optimized,0.0004881490021944046,5.570900611928664e-05,1.6851019609021023e-05,0.00019158398572471924,6.55799922242295e-05,9.633700392441824e-05
gaussian,9,OMP,baseline,0.0008563360024709255,5.4214986448641866e-05,8.383400199818425e-05,0.0003343659882375505,9.002499427879229e-05,0.0
gaussian,9,OMP,optimized,0.000479788999655284,4.601699401973747e-05,1.7018002836266533e-05,0.00018528900181991048,6.582199785043485e-05,9.526500798529014e-05
gaussian,10,OMP,baseline,0.0009276810014853254,8.090300252661109e-05,8.859900481184013e-05,0.0003571350025595166,8.81630003277678e-05,0.0
gaussian,10,OMP,optimized,0.000496370001201285,5.325099846231751e-05,1.819800672819838e-05,0.00019310499556013383,6.683099491056055e-05,0.00010518899944145232
gaussian,11,OMP,baseline,0.0009453239981667139,5.612200766336173e-05,0.0001012130087474361,0.00038007200782885775,9.043399404617958e-05,0.0
gaussian,11,OMP,optimized,0.000480056998640066,4.7603989514755085e-05,1.8431001080898568e-05,0.00018950699814013205,7.005900260992348e-05,9.767300434759818e-05
gaussian,12,OMP,baseline,0.0008999349993246142,6.142099664430134e-05,8.890500976121984e-05,0.000364183997589862,8.718100798432715e-05,0.0
gaussian,12,OMP,optimized,0.0004829970021091867,5.2727991715073586e-05,2.2294003429124132e-05,0.0001848439933382906,6.513500920846127e-05,9.637799666961655e-05
gaussian,13,OMP,baseline,0.0009295669988205191,5.944200529484078e-05,9.047799903783016e-05,0.00036054400334251113,8.617200364824384e-05,0.0
gaussian,13,OMP,optimized,0.000591705997067038,5.2831990615231916e-05,4.4484004320111126e-05,0.00022460500258603133,8.175500624929555e-05,0.00011633800022536889
gaussian,14,OMP,baseline,0.0009086190002562944,6.35510114079807e-05,8.71740012371447e-05,0.000353781993908342,8.805299876257777e-05,0.0
