k,trial,algorithm,implementation,peak_working_set_bytes,residual_bytes,x_hat_bytes,support_mask_bytes,solver_gram_bytes,solver_rhs_bytes,support_history_bytes,residual_history_bytes,support_size_history_bytes,candidate_size_history_bytes,group_size_history_bytes,support_condition_history_bytes,extra_array_bytes
12,6,gOMP,baseline,3384.0,768.0,2048.0,256.0,0.0,0.0,240.0,40.0,0.0,0.0,0.0,32.0,0.0
12,6,gOMP,optimized,1168.0,768.0,0.0,256.0,0.0,0.0,96.0,40.0,0.0,0.0,0.0,8.0,0.0
12,7,gOMP,baseline,3384.0,768.0,2048.0,256.0,0.0,0.0,240.0,40.0,0.0,0.0,0.0,32.0,0.0
12,7,gOMP,optimized,1168.0,768.0,0.0,256.0,0.0,0.0,96.0,40.0,0.0,0.0,0.0,8.0,0.0
12,8,gOMP,baseline,3384.0,768.0,2048.0,256.0,0.0,0.0,240.0,40.0,0.0,0.0,0.0,32.0,0.0
12,8,gOMP,optimized,1168.0,768.0,0.0,256.0,0.0,0.0,96.0,40.0,0.0,0.0,0.0,8.0,0.0
12,9,gOMP,baseline,3384.0,768.0,2048.0,256.0,0.0,0.0,240.0,40.0,0.0,0.0,0.0,32.0,0.0
12,9,gOMP,optimized,1168.0,768.0,0.0,256.0,0.0,0.0,96.0,40.0,0.0,0.0,0.0,8.0,0.0
12,10,gOMP,baseline,3384.0,768.0,2048.0,256.0,0.0,0.0,240.0,40.0,0.0,0.0,0.0,32.0,0.0
12,10,gOMP,optimized,1168.0,768.0,0.0,256.0,0.0,0.0,96.0,40.0,0.0,0.0,0.0,8.0,0.0
12,11,gOMP,baseline,3384.0,768.0,2048.0,256.0,0.0,0.0,240.0,40.0,0.0,0.0,0.0,32.0,0.0
12,11,gOMP,optimized,1168.0,768.0,0.0,256.0,0.0,0.0,96.0,40.0,0.0,0.0,0.0,8.0,0.0
12,12,gOMP,baseline,3384.0,768.0,2048.0,256.0,0.0,0.0,240.0,40.0,0.0,0.0,0.0,32.0,0.0
12,12,gOMP,optimized,1168.0,768.0,0.0,256.0,0.0,0.0,96.0,40.0,0.0,0.0,0.0,8.0,0.0
12,13,gOMP,baseline,3384.0,768.0,2048.0,256.0,0.0,0.0,240.0,40.0,0.0,0.0,0.0,32.0,0.0
12,13,gOMP,optimized,1168.0,768.0,0.0,256.0,0.0,0.0,96.0,40.0,0.0,0.0,0.0,8.0,0.0
12,14,gOMP,baseline,3384.0,768.0,2048.0,256.0,0.0,0.0,240.0,40.0,0.0,0.0,0.0,32.0,0.0
12,14,gOMP,optimized,1168.0,768.0,0.0,256.0,0.0,0.0,96.0,40.0,0.0,0.0,0.0,8.0,0.0
12,15,gOMP,baseline,3384.0,768.0,2048.0,256.0,0.0,0.0,240.0,40.0,0.0,0.0,0.0,32.0,0.0
12,15,gOMP,optimized,1168.0,768.0,0.0,256.0,0.0,0.0,96.0,40.0,0.0,0.0,0.0,8.0,0.0
12,16,gOMP,baseline,3384.0,768.0,2048.0,256.0,0.0,0.0,240.0,40.0,0.0,0.0,0.0,32.0,0.0
12,16,gOMP,optimized,1168.0,768.0,0.0,256.0,0.0,0.0,96.0,40.0,0.0,0.0,0.0,8.0,0.0
12,17,gOMP,baseline,3384.0,768.0,2048.0,256.0,0.0,0.0,240.0,40.0,0.0,0.0,0.0,32.0,0.0
12,17,gOMP,optimized,1168.0,768.0,0.0,256.0,0.0,0.0,96.0,40.0,0.0,0.0,0.0,8.0,0.0
12,18,gOMP,baseline,3384.0,768.0,2048.0,256.0,0.0,0.0,240.0,40.0,0.0,0.0,0.0,32.0,0.0
12,18,gOMP,optimized,1168.0,768.0,0.0,256.0,0.0,0.0,96.0,40.0,0.0,0.0,0.0,8.0,0.0
12,19,gOMP,baseline,3384.0,768.0,2048.0,256.0,0.0,0.0,240.0,40.0,0.0,0.0,0.0,32.0,0.0
12,19,gOMP,optimized,1168.0,768.0,0.0,256.0,0.0,0.0,96.0,40.0,0.0,0.0,0.0,8.0,0.0
12,20,gOMP,baseline,3384.0,768.0,2048.0,256.0,0.0,0.0,240.0,40.0,0.0,0.0,0.0,32.0,0.0
12,20,gOMP,optimized,1168.0,768.0,0.0,256.0,0.0,0.0,96.0,40.0,0.0,0.0,0.0,8.0,0.0
12,21,gOMP,baseline,3384.0,768.0,2048.0,256.0,0.0,0.0,240.0,40.0,0.0,0.0,0.0,32.0,0.0
12,21,gOMP,optimized,1168.0,768.0,0.0,256.0,0.0,0.0,96.0,40.0,0.0,0.0,0.0,8.0,0.0
12,22,gOMP,baseline,3384.0,768.0,2048.0,256.0,0.0,0.0,240.0,40.0,0.0,0.0,0.0,32.0,0.0
12,22,gOMP,optimized,1168.0,768.0,0.0,256.0,0.0,0.0,96.0,40.0,0.0,0.0,0.0,8.0,0.0
12,23,gOMP,baseline,3384.0,768.0,2048.0,256.0,0.0,0.0,240.0,40.0,0.0,0.0,0.0,32.0,0.0
12,23,gOMP,optimized,1168.0,768.0,0.0,256.0,0.0,0.0,96.0,40.0,0.0,0.0,0.0,8.0,0.0
12,24,gOMP,baseline,3384.0,768.0,2048.0,256.0,0.0,0.0,240.0,40.0,0.0,0.0,0.0,32.0,0.0
12,24,gOMP,optimized,1168.0,768.0,0.0,256.0,0.0,0.0,96.0,40.0,0.0,0.0,0.0,8.0,0.0
12,25,gOMP,baseline,3384.0,768.0,2048.0,256.0,0.0,0.0,240.0,40.0,0.0,0.0,0.0,32.0,0.0
12,25,gOMP,optimized,1168.0,768.0,0.0,256.0,0.0,0.0,96.0,40.0,0.0,0.0,0.0,8.0,0.0
12,26,gOMP,baseline,3384.0,768.0,2048.0,256.0,0.0,0.0,240.0,40.0,0.0,0.0,0.0,32.0,0.0
12,26,gOMP,optimized,1168.0,768.0,0.0,256.0,0.0,0.0,96.0,40.0,0.0,0.0,0.0,8.0,0.0
12,27,gOMP,baseline,3384.0,768.0,2048.0,256.0,0.0,0.0,240.0,40.0,0.0,0.0,0.0,32.0,0.0
12,27,gOMP,optimized,1168.0,768.0,0.0,256.0,0.0,0.0,96.0,40.0,0.0,0.0,0.0,8.0,0.0
12,28,gOMP,baseline,3384.0,768.0,2048.0,256.0,0.0,0.0,240.0,40.0,0.0,0.0,0.0,32.0,0.0
12,28,gOMP,optimized,1168.0,768.0,0.0,256.0,0.0,0.0,96.0,40.0,0.0,0.0,0.0,8.0,0.0
12,29,gOMP,baseline,3384.0,768.0,2048.0,256.0,0.0,0.0,240.0,40.0,0.0,0.0,0.0,32.0,0.0
12,29,gOMP,optimized,1168.0,768.0,0.0,256.0,0.0,0.0,96.0,40.0,0.0,0.0,0.0,8.0,0.0
16,0,gOMP,baseline,3664.0,768.0,2048.0,256.0,0.0,0.0,488.0,56.0,0.0,0.0,0.0,48.0,0.0
16,0,gOMP,optimized,1216.0,768.0,0.0,256.0,0.0,0.0,128.0,56.0,0.0,0.0,0.0,8.0,0.0
16,1,gOMP,baseline,3664.0,768.0,2048.0,256.0,0.0,0.0,488.0,56.0,0.0,0.0,0.0,48.0,0.0
16,1,gOMP,optimized,1216.0,768.0,0.0,256.0,0.0,0.0,128.0,56.0,0.0,0.0,0.0,8.0,0.0
16,2,gOMP,baseline,3664.0,768.0,2048.0,256.0,0.0,0.0,488.0,56.0,0.0,0.0,0.0,48.0,0.0
16,2,gOMP,optimized,1216.0,768.0,0.0,256.0,0.0,0.0,128.0,56.0,0.0,0.0,0.0,8.0,0.0
16,3,gOMP,baseline,3664.0,768.0,2048.0,256.0,0.0,0.0,488.0,56.0,0.0,0.0,0.0,48.0,0.0
16,3,gOMP,optimized,1216.0,768.0,0.0,256.0,0.0,0.0,128.0,56.0,0.0,0.0,0.0,8.0,0.0
16,4,gOMP,baseline,3664.0,768.0,2048.0,256.0,0.0,0.0,488.0,56.0,0.0,0.0,0.0,48.0,0.0
16,4,gOMP,optimized,1216.0,768.0,0.0,256.0,0.0,0.0,128.0,56.0,0.0,0.0,0.0,8.0,0.0
16,5,gOMP,baseline,3664.0,768.0,2048.0,256.0,0.0,0.0,488.0,56.0,0.0,0.0,0.0,48.0,0.0
16,5,gOMP,optimized,1216.0,768.0,0.0,256.0,0.0,0.0,128.0,56.0,0.0,0.0,0.0,8.0,0.0
16,6,gOMP,baseline,3664.0,768.0,2048.0,256.0,0.0,0.0,488.0,56.0,0.0,0.0,0.0,48.0,0.0
16,6,gOMP,optimized,1216.0,768.0,0.0,256.0,0.0,0.0,128.0,56.0,0.0,0.0,0.0,8.0,0.0
16,7,gOMP,baseline,3664.0,768.0,2048.0,256.0,0.0,0.0,488.0,56.0,0.0,0.0,0.0,48.0,0.0
16,7,gOMP,optimized,1216.0,768.0,0.0,256.0,0.0,0.0,128.0,56.0,0.0,0.0,0.0,8.0,0.0
16,8,gOMP,baseline,3664.0,768.0,2048.0,256.0,0.0,0.0,488.0,56.0,0.0,0.0,0.0,48.0,0.0
16,8,gOMP,optimized,1216.0,768.0,0.0,256.0,0.0,0.0,128.0,56.0,0.0,0.0,0.0,8.0,0.0
16,9,gOMP,baseline,3664.0,768.0,2048.0,256.0,0.0,0.0,488.0,56.0,0.0,0.0,0.0,48.0,0.0
16,9,gOMP,optimized,1216.0,768.0,0.0,256.0,0.0,0.0,128.0,56.0,0.0,0.0,0.0,8.0,0.0
16,10,gOMP,baseline,3664.0,768.0,2048.0,256.0,0.0,0.0,488.0,56.0,0.0,0.0,0.0,48.0,0.0
16,10,gOMP,optimized,1216.0,768.0,0.0,256.0,0.0,0.0,128.0,56.0,0.0,0.0,0.0,8.0,0.0
