k,algorithm,implementation,nmse,relative_l2_error,support_recall,support_precision,exact_support_recovery,runtime_sec,iterations,support_size,final_residual_norm,false_positive_count,false_negative_count,solver_time_sec,screening_pool_size_avg,solver_fallback_count,duplicate_candidate_hits,max_support_condition,rescue_attempted,rescue_accepted,used_tail_refinement,used_gain_reranking,used_forward_backward,used_two_phase_tail,used_cholesky_solver,correlation_time_sec,selection_time_sec,solve_time_sec,residual_update_time_sec,support_refinement_time_sec,peak_working_set_bytes,residual_bytes,x_hat_bytes,support_mask_bytes,solver_gram_bytes,solver_rhs_bytes,support_history_bytes,residual_history_bytes,support_size_history_bytes,candidate_size_history_bytes,group_size_history_bytes,support_condition_history_bytes,extra_array_bytes
8,gOMP,baseline,0.004329211971925416,0.036297997355999194,0.8833333333333333,0.8833333333333333,0.26666666666666666,0.00016891916669313408,3.0,8.0,0.08810059861802384,0.9333333333333333,0.9333333333333333,5.5737033350548396e-05,3.0,0.0,0.0,1.6559444170377362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.218136658280855e-05,3.084439995291177e-05,5.5737033350548396e-05,1.6040266261067396e-05,0.0,3264.0,768.0,2048.0,256.0,0.0,0.0,136.0,32.0,0.0,0.0,0.0,24.0,0.0
8,gOMP,optimized,0.004329211972849033,0.036297997384999496,0.8833333333333333,0.8833333333333333,0.26666666666666666,0.00011834836659545545,3.0,8.0,0.08810059869036471,0.9333333333333333,0.9333333333333333,3.752703341888264e-05,3.0,0.0,0.0,1.6559444170377362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1453466746994916e-05,2.816440046444768e-05,3.752703341888264e-05,1.23746665243137e-05,0.0,1128.0,768.0,0.0,256.0,0.0,0.0,64.0,32.0,0.0,0.0,0.0,8.0,0.0
12,Improved-gOMP,baseline,0.002904975859608137,0.02866441692858406,0.9305555555555556,0.9305555555555556,0.5,0.0018290911665947837,4.566666666666666,12.0,0.0744698868288573,0.8333333333333334,0.8333333333333334,0.0001327771333308192,17.671666666666667,0.0,0.0,1.8981030497526197,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.4522966426350953e-05,0.0012067228331943624,0.00010519743312518889,2.9153800581601294e-05,0.00023288243301067268,3290.9333333333334,768.0,2048.0,0.0,0.0,0.0,284.26666666666665,44.53333333333333,36.53333333333333,36.53333333333333,36.53333333333333,36.53333333333333,0.0
12,Improved-gOMP,optimized,0.002792054925327104,0.027651774133899486,0.9305555555555556,0.9305555555555556,0.5,0.001542713033389494,4.566666666666666,12.0,0.07058354393534018,0.8333333333333334,0.8333333333333334,0.00010640190018117816,0.0,0.0,0.0,1.882539133559345,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.9492066470168842e-05,0.0009582327340467601,0.00017146303374223257,2.8693233374118185e-05,0.00024044970008011053,4249.066666666667,768.0,2048.0,0.0,1152.0,96.0,96.0,44.53333333333333,36.53333333333333,0.0,0.0,8.0,0.0
12,OMP,baseline,1.685794144276629e-30,1.211106663116562e-15,1.0,1.0,1.0,0.0006772727330826456,12.0,12.0,4.104604256731821e-15,0.0,0.0,0.0002510140666345251,1.0,0.0,0.0,1.8053523109752878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.830376741059202e-05,7.44682330453846e-05,0.0002510140666345251,7.248796609928831e-05,0.0,3640.0,768.0,2048.0,0.0,0.0,0.0,624.0,104.0,0.0,0.0,0.0,96.0,0.0
12,OMP,optimized,1.4200642087841503e-20,1.1793812699514364e-10,1.0,1.0,1.0,0.00043802610010364634,12.0,12.0,3.5010263694553796e-10,0.0,0.0,0.00016933683364186435,1.0,0.0,0.0,1.8053523109752878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.478849944765291e-05,1.792513309434677e-05,0.00016933683364186435,5.785333275222608e-05,8.888323348704338e-05,2480.0,768.0,0.0,256.0,1152.0,96.0,96.0,104.0,0.0,0.0,0.0,8.0,0.0
12,gOMP,baseline,0.0017911985520487547,0.03169484067056441,0.9111111111111111,0.9111111111111111,0.2,0.00026838433332159183,4.0,12.0,0.09173180565420366,1.0666666666666667,1.0666666666666667,9.682346693201301e-05,3.0,0.0,0.0,1.9466742802805268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.577579999623898e-05,4.178166685354275e-05,9.682346693201301e-05,2.4195233163482043e-05,0.0,3384.0,768.0,2048.0,256.0,0.0,0.0,240.0,40.0,0.0,0.0,0.0,32.0,0.0
12,gOMP,optimized,0.0017911985521789724,0.03169484069373027,0.9111111111111111,0.9111111111111111,0.2,0.00016350756650354014,4.0,12.0,0.09173180571516161,1.0666666666666667,1.0666666666666667,5.4450099378300364e-05,3.0,0.0,0.0,1.9466742802805268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213499753173285e-05,3.449979994911701e-05,5.4450099378300364e-05,1.8281799869631263e-05,0.0,1168.0,768.0,0.0,256.0,0.0,0.0,96.0,40.0,0.0,0.0,0.0,8.0,0.0
16,Improved-gOMP,baseline,0.004842948822112179,0.03381738968629676,0.9270833333333334,0.9270833333333334,0.36666666666666664,0.002482175766635919,6.166666666666667,16.0,0.08766389353416451,1.1666666666666667,1.1666666666666667,0.0001961331334920639,17.652380952380952,0.0,0.0,2.1907445791269544,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.7975600217663063e-05,0.001704733367356918,0.0001627875998262122,3.4753766764576234e-05,0.000250484900061565,3559.4666666666667,768.0,2048.0,0.0,0.0,0.0,488.8,57.333333333333336,49.333333333333336,49.333333333333336,49.333333333333336,49.333333333333336,0.0
16,Improved-gOMP,optimized,0.004842152556839198,0.033791935225164965,0.9270833333333334,0.9270833333333334,0.36666666666666664,0.002208412699837936,6.166666666666667,16.0,0.08778811093342438,1.1666666666666667,1.1666666666666667,0.0001392015668291909,0.0,0.0,0.0,2.165166646306645,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.70186996810177e-05,0.001483342299737463,0.00023754516593423128,3.910086646404428e-05,0.000260976466537007,5234.666666666667,768.0,2048.0,0.0,2048.0,128.0,128.0,57.333333333333336,49.333333333333336,0.0,0.0,8.0,0.0
16,OMP,baseline,0.00019895554289604562,0.003507596330625895,0.99375,0.99375,0.9333333333333333,0.0009707824001452536,16.0,16.0,0.009103672891331883,0.1,0.1,0.0003816175000489845,1.0,0.0,0.0,2.1131914682563595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.492899974546163e-05,9.650160003123649e-05,0.0003816175000489845,9.269213345154033e-05,0.0,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0
16,OMP,optimized,0.00019895554278504102,0.0035075964490866697,0.99375,0.99375,0.9333333333333333,0.0005363788667333817,16.0,16.0,0.009103673274160085,0.1,0.1,0.00021196283426737258,1.0,0.0,0.0,2.1131914682563595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.510776730564733e-05,2.2022834127710666e-05,0.00021196283426737258,7.573103296939128e-05,0.00010765286660898709,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
16,gOMP,baseline,0.00717198553857858,0.03411422862100481,0.9291666666666667,0.9291666666666667,0.36666666666666664,0.0004413563334310311,6.0,16.0,0.08996418957665699,1.1333333333333333,1.1333333333333333,0.00017313556709268595,3.0,0.0,0.0,2.2213587675653192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3373566182272044e-05,5.766846716142027e-05,0.00017313556709268595,3.65599670355247e-05,0.0,3664.0,768.0,2048.0,256.0,0.0,0.0,488.0,56.0,0.0,0.0,0.0,48.0,0.0
16,gOMP,optimized,0.0071719855392105855,0.034114228665438985,0.9291666666666667,0.9291666666666667,0.36666666666666664,0.00021515643335684825,6.0,16.0,0.08996418972120625,1.1333333333333333,1.1333333333333333,7.758809982381839e-05,3.0,0.0,0.0,2.2213587675653192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0776800738531165e-05,4.5209700147097465e-05,7.758809982381839e-05,2.597299990156898e-05,0.0,1216.0,768.0,0.0,256.0,0.0,0.0,128.0,56.0,0.0,0.0,0.0,8.0,0.0
20,Improved-gOMP,baseline,0.00544005368940449,0.04199333614254723,0.9,0.9,0.26666666666666666,0.003383323666700259,7.833333333333333,20.0,0.14432563405074264,2.0,2.0,0.00029639783315360546,17.541666666666668,0.0,0.0,2.4861087938359576,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.7950766818539704e-05,0.0023472452002048765,0.0002501059666125608,4.6203132721226815e-05,0.000286978133165879,3891.2,768.0,2048.0,0.0,0.0,0.0,753.8666666666667,70.66666666666667,62.666666666666664,62.666666666666664,62.666666666666664,62.666666666666664,0.0
20,Improved-gOMP,optimized,0.006672871765225878,0.04485932623433762,0.8966666666666666,0.8966666666666666,0.26666666666666666,0.0030036902332843357,7.833333333333333,20.0,0.14813414447076959,2.066666666666667,2.066666666666667,0.00018382299967925064,0.0,0.0,0.0,2.4785740182910163,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.4397467121986365e-05,0.0021261699660802456,0.00031633736659083904,4.7257899556522416e-05,0.00028186456693219953,6477.333333333333,768.0,2048.0,0.0,3200.0,160.0,160.0,70.66666666666667,62.666666666666664,0.0,0.0,8.0,0.0
