k,algorithm,implementation,nmse,relative_l2_error,support_recall,support_precision,exact_support_recovery,runtime_sec,iterations,support_size,final_residual_norm,false_positive_count,false_negative_count,solver_time_sec,screening_pool_size_avg,solver_fallback_count,duplicate_candidate_hits,max_support_condition,rescue_attempted,rescue_accepted,used_tail_refinement,used_gain_reranking,used_forward_backward,used_two_phase_tail,used_cholesky_solver,correlation_time_sec,selection_time_sec,solve_time_sec,residual_update_time_sec,support_refinement_time_sec,peak_working_set_bytes,residual_bytes,x_hat_bytes,support_mask_bytes,solver_gram_bytes,solver_rhs_bytes,support_history_bytes,residual_history_bytes,support_size_history_bytes,candidate_size_history_bytes,group_size_history_bytes,support_condition_history_bytes,extra_array_bytes
8,gOMP,baseline,0.002856624271139237,0.03159096325052799,0.90625,0.90625,0.37333333333333335,0.00021599650610970767,3.0,8.0,0.07942824537047773,0.75,0.75,7.018136612410915e-05,3.0,0.0,0.0,1.6390173017480996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4853769098408171e-05,4.1152839112327516e-05,7.018136612410915e-05,2.1129177718345493e-05,0.0,3264.0,768.0,2048.0,256.0,0.0,0.0,136.0,32.0,0.0,0.0,0.0,24.0,0.0
8,gOMP,optimized,0.0028566242714536303,0.03159096329285523,0.90625,0.90625,0.37333333333333335,0.00014224293258540633,3.0,8.0,0.07942824547587302,0.75,0.75,4.646117609809022e-05,3.0,0.0,0.0,1.6390173017480996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3250082944675032e-05,3.0754936548570234e-05,4.646117609809022e-05,1.5275987243512647e-05,0.0,1128.0,768.0,0.0,256.0,0.0,0.0,64.0,32.0,0.0,0.0,0.0,8.0,0.0
12,Improved-gOMP,baseline,0.004164124050987914,0.030258514324968514,0.9319444444444444,0.9319444444444444,0.49666666666666665,0.0020230930760832167,4.576666666666667,12.0,0.08851992689218718,0.8166666666666667,0.8166666666666667,0.00014342247717038568,17.7115,0.0,0.0,1.8758239816422395,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.4094130591644595e-05,0.0013120787793013226,0.00011070894082267473,3.2208106616356416e-05,0.000281763123639342,3293.2,768.0,2048.0,0.0,0.0,0.0,286.1333333333333,44.61333333333334,36.61333333333334,36.61333333333334,36.61333333333334,36.61333333333334,0.0
12,Improved-gOMP,optimized,0.0006669981402829703,0.006643219211991031,0.98,0.98,0.7966666666666666,0.0012574014002650776,4.696666666666666,12.0,0.018689009434483293,0.24,0.24,0.00012930381975209766,0.0,0.0,0.0,1.8386882310387553,0.9966666666666667,0.9966666666666667,0.0,0.0,1.0,0.0,1.0,2.4458787083858625e-05,0.0005299324433629231,0.000208896805803862,4.031675751320911e-05,0.00030435584863875776,4251.1466666666665,768.0,2048.0,0.0,1152.0,96.0,96.0,45.57333333333333,37.57333333333333,0.0,0.0,8.0,0.0
12,OMP,baseline,2.3313033537448424e-30,1.3028644587287128e-15,1.0,1.0,1.0,0.0007536889400701334,12.0,12.0,4.436776974809205e-15,0.0,0.0,0.0002720379274978283,1.0,0.0,0.0,1.8108462374038865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.724126094719168e-05,9.007122993351938e-05,0.0002720379274978283,8.239848679901006e-05,0.0,3640.0,768.0,2048.0,0.0,0.0,0.0,624.0,104.0,0.0,0.0,0.0,96.0,0.0
12,OMP,optimized,1.4551466111151542e-20,1.1940779482497564e-10,1.0,1.0,1.0,0.00045112107308033206,12.0,12.0,3.545748485319541e-10,0.0,0.0,0.00016735917151279733,1.0,0.0,0.0,1.8108462374038865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.886116289223121e-05,2.096016852495571e-05,0.00016735917151279733,5.9475824479399834e-05,8.878088541677554e-05,2480.0,768.0,0.0,256.0,1152.0,96.0,96.0,104.0,0.0,0.0,0.0,8.0,0.0
12,gOMP,baseline,0.0018214309088545834,0.02787370959125743,0.9072222222222223,0.9072222222222223,0.18333333333333332,0.00030705989013459563,4.0,12.0,0.08095575926964564,1.1133333333333333,1.1133333333333333,0.00010914160588676447,3.0,0.0,0.0,1.9147240812712911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9006962296164554e-05,5.187024798942635e-05,0.00010914160588676447,2.8604392961520785e-05,0.0,3384.0,768.0,2048.0,256.0,0.0,0.0,240.0,40.0,0.0,0.0,0.0,32.0,0.0
12,gOMP,optimized,0.0018214309091920825,0.027873709614224584,0.9072222222222223,0.9072222222222223,0.18333333333333332,0.00018490551015318434,4.0,12.0,0.08095575933425657,1.1133333333333333,1.1133333333333333,6.14834168421385e-05,3.0,0.0,0.0,1.9147240812712911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7522751974562804e-05,3.864102686444894e-05,6.14834168421385e-05,2.1398932634231034e-05,0.0,1168.0,768.0,0.0,256.0,0.0,0.0,96.0,40.0,0.0,0.0,0.0,8.0,0.0
16,Improved-gOMP,baseline,0.001986611387512332,0.025738354753280825,0.929375,0.929375,0.2866666666666667,0.0030397779337847874,6.133333333333334,16.0,0.07779537635476126,1.13,1.13,0.00023915764036544601,17.73484126984127,0.0,0.0,2.1345175425840557,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.685778758760219e-05,0.002086067698255598,0.00019507437362330498,4.711777684860737e-05,0.00027214329971073065,3550.5333333333333,768.0,2048.0,0.0,0.0,0.0,481.2,57.06666666666667,49.06666666666667,49.06666666666667,49.06666666666667,49.06666666666667,0.0
16,Improved-gOMP,optimized,0.0004373849934647578,0.007528551587927974,0.9760416666666667,0.9760416666666667,0.6766666666666666,0.001568570756547414,6.223333333333334,16.0,0.02382754081222486,0.38333333333333336,0.38333333333333336,0.00017450686786707099,0.0,0.0,0.0,2.095925953499981,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3.326563615701141e-05,0.000759392847685325,0.00029911810018039335,5.064883705927008e-05,0.00023298224720439304,5235.573333333334,768.0,2048.0,0.0,2048.0,128.0,128.0,57.78666666666667,49.78666666666667,0.0,0.0,8.0,0.0
16,OMP,baseline,5.7329046827196396e-05,0.0005622652877874517,0.9989583333333333,0.9989583333333333,0.99,0.0011950651832739313,16.0,16.0,0.001565976463596652,0.016666666666666666,0.016666666666666666,0.00046262054539202696,1.0,0.0,0.0,2.071806398429372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.29702973714968e-05,0.00012547201588551736,0.00046262054539202696,0.0001205870785633676,0.0,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0
16,OMP,optimized,5.7329046814792995e-05,0.0005622654149295018,0.9989583333333333,0.9989583333333333,0.99,0.000668743390027226,16.0,16.0,0.001565976881330187,0.016666666666666666,0.016666666666666666,0.000253572630123573,1.0,0.0,0.0,2.071806398429372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.151943616917924e-05,2.9679786481816943e-05,0.000253572630123573,9.118922578635622e-05,0.000132561922267338,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0
16,gOMP,baseline,0.0013877749879320398,0.020852255117187638,0.9333333333333333,0.9333333333333333,0.26,0.0005678695198730073,6.0,16.0,0.06550576128909111,1.0666666666666667,1.0666666666666667,0.00021481228982636532,3.0,0.0,0.0,2.153660789013135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.220177177960674e-05,8.508626400724966e-05,0.00021481228982636532,4.905410877351167e-05,0.0,3664.0,768.0,2048.0,256.0,0.0,0.0,488.0,56.0,0.0,0.0,0.0,48.0,0.0
16,gOMP,optimized,0.0013877749880843917,0.0208522551502041,0.9333333333333333,0.9333333333333333,0.26,0.00029331538680702705,6.0,16.0,0.06550576139502287,1.0666666666666667,1.0666666666666667,0.00010478487388656053,3.0,0.0,0.0,2.153660789013135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.865936544064096e-05,6.229075200583678e-05,0.00010478487388656053,3.544842004581879e-05,0.0,1216.0,768.0,0.0,256.0,0.0,0.0,128.0,56.0,0.0,0.0,0.0,8.0,0.0
20,Improved-gOMP,baseline,0.005867917854601964,0.03745099526039012,0.9163333333333332,0.9163333333333332,0.26666666666666666,0.0043261867700493395,7.94,20.0,0.11670573430801537,1.6733333333333333,1.6733333333333333,0.00035396028736911603,17.311679894179893,0.0,0.0,2.4683474049843293,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.854673170484587e-05,0.0030039838906668116,0.0002981780394717243,6.268364299709396e-05,0.00037454232272764664,3906.56,768.0,2048.0,0.0,0.0,0.0,764.96,71.52,63.52,63.52,63.52,63.52,0.0
20,Improved-gOMP,optimized,0.00182834619457094,0.012434333861016193,0.969,0.969,0.57,0.0021446027238561736,8.02,20.0,0.037491762656757334,0.62,0.62,0.00029767144689680537,0.0,0.0,0.0,2.415756281064028,1.0,1.0,0.0,0.0,1.0,0.0,1.0,4.4356439466354515e-05,0.0010111635587720927,0.00046490551219898895,6.855887705265873e-05,0.000317469179620528,6480.32,768.0,2048.0,0.0,3200.0,160.0,160.0,72.16,64.16,0.0,0.0,8.0,0.0
20,OMP,baseline,0.00014084281533196076,0.0026094280923910835,0.9951666666666668,0.9951666666666668,0.9166666666666666,0.0016132258300300356,20.0,20.0,0.009180045835674283,0.09666666666666666,0.09666666666666666,0.000659203839216641,1.0,0.0,0.0,2.3694609064600445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010237907001281406,0.000150664104148693,0.000659203839216641,0.00015114239843867834,0.0,4824.0,768.0,2048.0,0.0,0.0,0.0,1680.0,168.0,0.0,0.0,0.0,160.0,0.0
20,OMP,optimized,0.00014084281538398545,0.002609428219393396,0.9951666666666668,0.9951666666666668,0.9166666666666666,0.000841808913197938,20.0,20.0,0.009180046283861902,0.09666666666666666,0.09666666666666666,0.00032666106882965764,1.0,0.0,0.0,2.3694609064600445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.839164506449168e-05,3.6178901646053126e-05,0.00032666106882965764,0.00011479255350420126,0.00016531437237664467,4720.0,768.0,0.0,256.0,3200.0,160.0,160.0,168.0,0.0,0.0,0.0,8.0,0.0
20,gOMP,baseline,0.003282997954779847,0.029775990106760505,0.9245000000000001,0.9245000000000001,0.16666666666666666,0.0007038500501948356,7.0,20.0,0.09363545886042418,1.51,1.51,0.00028105415389286035,3.0,0.0,0.0,2.4700391596923876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.700112317649936e-05,9.612978465155277e-05,0.00028105415389286035,5.795235313901699e-05,0.0,3856.0,768.0,2048.0,256.0,0.0,0.0,664.0,64.0,0.0,0.0,0.0,56.0,0.0
20,gOMP,optimized,0.003282997955676563,0.02977599013329099,0.9245000000000001,0.9245000000000001,0.16666666666666666,0.0003364984774088447,7.0,20.0,0.0936354589426761,1.51,1.51,0.00012003098939502706,3.0,0.0,0.0,2.4700391596923876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.248832392273454e-05,6.841524450767667e-05,0.00012003098939502706,4.144865970980804e-05,0.0,1256.0,768.0,0.0,256.0,0.0,0.0,160.0,64.0,0.0,0.0,0.0,8.0,0.0
24,Improved-gOMP,baseline,0.014562110235501873,0.05822371863042401,0.8906944444444443,0.8906944444444443,0.15333333333333332,0.005907530529851357,9.626666666666667,24.0,0.1667723472599206,2.6233333333333335,2.6233333333333335,0.000510713275192103,17.30674074074074,0.0,0.0,2.788807958357052,1.0,1.0,1.0,1.0,1.0,1.0,0.0,6.230187650847474e-05,0.004156384302526274,0.00043913611632882967,8.045845063557727e-05,0.0004594087174336393,4306.346666666666,768.0,2048.0,0.0,0.0,0.0,1097.28,85.01333333333334,77.01333333333334,77.01333333333334,77.01333333333334,77.01333333333334,0.0
24,Improved-gOMP,optimized,0.002905918745962152,0.016268134146878385,0.9654166666666667,0.9654166666666667,0.52,0.00268098745024564,9.853333333333333,24.0,0.046702367546371595,0.83,0.83,0.00029108441148607936,0.0,0.0,0.0,2.680797888002184,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5.506268081565575e-05,0.0012897382942900929,0.0005053750473112907,8.393197024512095e-05,0.0004546765365617924,7981.653333333334,768.0,2048.0,0.0,4608.0,192.0,192.0,86.82666666666667,78.82666666666667,0.0,0.0,8.0,0.0
24,OMP,baseline,0.003628453522837504,0.010180573159936715,0.986388888888889,0.986388888888889,0.8333333333333334,0.0022449545870767405,24.0,24.0,0.025352049312740297,0.32666666666666666,0.32666666666666666,0.0009705468885658253,1.0,0.0,0.0,2.65183774187347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001289937975039868,0.00018858020732290734,0.0009705468885658253,0.00019233577346307735,0.0,5608.0,768.0,2048.0,0.0,0.0,0.0,2400.0,200.0,0.0,0.0,0.0,192.0,0.0
24,OMP,optimized,0.003628453522315039,0.01018057328435326,0.986388888888889,0.986388888888889,0.8333333333333334,0.0010698840573604173,24.0,24.0,0.025352049775585986,0.32666666666666666,0.32666666666666666,0.0004228624408520873,1.0,0.0,0.0,2.65183774187347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010703726298134872,4.261195334644638e-05,0.0004228624408520873,0.00014770910507645266,0.00021550889485898931,6224.0,768.0,0.0,256.0,4608.0,192.0,192.0,200.0,0.0,0.0,0.0,8.0,0.0
24,gOMP,baseline,0.0051681402005679285,0.039014558152897394,0.9106944444444444,0.9106944444444444,0.043333333333333335,0.0008905033398089253,8.0,24.0,0.11848488702027245,2.1433333333333335,2.1433333333333335,0.00037073434306265034,3.0,0.0,0.0,2.7705048537995274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.262210093050572e-05,0.00011411405925170803,0.00037073434306265034,6.84193534834729e-05,0.0,4072.0,768.0,2048.0,256.0,0.0,0.0,864.0,72.0,0.0,0.0,0.0,64.0,0.0
24,gOMP,optimized,0.005168140201116525,0.03901455816371559,0.9106944444444444,0.9106944444444444,0.043333333333333335,0.00039896334657285603,8.0,24.0,0.11848488704439829,2.1433333333333335,2.1433333333333335,0.00014474930838328,3.0,0.0,0.0,2.7705048537995274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7449286949898196e-05,7.874342462551867e-05,0.00014474930838328,4.9526277531790294e-05,0.0,1296.0,768.0,0.0,256.0,0.0,0.0,192.0,72.0,0.0,0.0,0.0,8.0,0.0
28,Improved-gOMP,baseline,0.03133182327209704,0.1057667713967149,0.8422619047619048,0.8422619047619048,0.06,0.007602004646275065,11.31,28.0,0.26986996464110496,4.416666666666667,4.416666666666667,0.000712363996717564,17.353106837606838,0.0,0.0,3.171886235392111,1.0,1.0,1.0,1.0,1.0,1.0,0.0,7.302345945693556e-05,0.005406880190566832,0.0006191902686744269,9.676975649197976e-05,0.0004993658552605463,4756.64,768.0,2048.0,0.0,0.0,0.0,1480.24,98.48,90.48,90.48,90.48,90.48,0.0
28,Improved-gOMP,optimized,0.014396323893844765,0.04629406238677322,0.9288095238095239,0.9288095238095239,0.32666666666666666,0.0031717543541647307,11.573333333333334,28.0,0.11401846696545997,1.9933333333333334,1.9933333333333334,0.00035363154291791535,0.0,0.0,0.0,3.0948964265960766,1.0,1.0,0.0,0.0,1.0,0.0,1.0,6.241010012066155e-05,0.0015489354471597953,0.000610473040287563,0.00010137797551577279,0.000505035670454717,9737.173333333334,768.0,2048.0,0.0,6272.0,224.0,224.0,100.58666666666667,92.58666666666667,0.0,0.0,8.0,0.0
28,OMP,baseline,0.020475174135892286,0.03601344718357737,0.9585714285714285,0.9585714285714285,0.6066666666666667,0.002941286550485481,28.0,28.0,0.06995795864960185,1.16,1.16,0.001330101229153367,1.0,0.0,0.0,3.0340202770796854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000149593984436503,0.00022719964559650836,0.001330101229153367,0.00022695365153286833,0.0,6520.0,768.0,2048.0,0.0,0.0,0.0,3248.0,232.0,0.0,0.0,0.0,224.0,0.0
28,OMP,optimized,0.020475174132499028,0.03601344728598376,0.9585714285714285,0.9585714285714285,0.6066666666666667,0.0012381945431600597,28.0,28.0,0.06995795901948593,1.16,1.16,0.0004989530653498246,1.0,0.0,0.0,3.0340202770796854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011639984368226546,4.986758731926395e-05,0.0004989530653498246,0.00017152283209720469,0.000249248541173631,7984.0,768.0,0.0,256.0,6272.0,224.0,224.0,232.0,0.0,0.0,0.0,8.0,0.0
28,gOMP,baseline,0.020933083558953076,0.07636283928757609,0.8739285714285715,0.8739285714285715,0.043333333333333335,0.0012909688837437682,10.0,28.0,0.19212820825162033,3.53,3.53,0.0005777309018594161,3.0,0.0,0.0,3.1795213411291368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.366721782289956e-05,0.00013808567285493882,0.0005777309018594161,8.70579712985286e-05,0.0,4544.0,768.0,2048.0,256.0,0.0,0.0,1304.0,88.0,0.0,0.0,0.0,80.0,0.0
28,gOMP,optimized,0.02093308356014107,0.07636283930478273,0.8739285714285715,0.8739285714285715,0.043333333333333335,0.0005287618437917256,10.0,28.0,0.1921282082793403,3.53,3.53,0.00020155804008628234,3.0,0.0,0.0,3.1795213411291368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.619412521909247e-05,0.00010455025922660753,0.00020155804008628234,6.748386983720341e-05,0.0,1344.0,768.0,0.0,256.0,0.0,0.0,224.0,88.0,0.0,0.0,0.0,8.0,0.0
32,Improved-gOMP,baseline,0.09761699616957305,0.20945248065706495,0.7601041666666667,0.7601041666666667,0.013333333333333334,0.00959956738355681,12.963333333333333,32.0,0.41509477379893095,7.676666666666667,7.676666666666667,0.0009372409689724728,17.437002164502164,0.0,0.0,3.533994748030718,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.217057076359166e-05,0.006887828327259388,0.000830292304890413,0.00011679184831636769,0.0005403830381691883,5263.92,768.0,2048.0,0.0,0.0,0.0,1921.3866666666668,111.70666666666666,103.70666666666666,103.70666666666666,103.70666666666666,103.70666666666666,0.0
32,Improved-gOMP,optimized,0.05333043506776751,0.11717240586209504,0.8636458333333333,0.8636458333333333,0.18,0.003683721919757416,13.283333333333333,32.0,0.22101843356857037,4.363333333333333,4.363333333333333,0.00041985214673326667,0.0,0.0,0.0,3.491362805873226,1.0,1.0,0.0,0.0,1.0,0.0,1.0,7.216109423703887e-05,0.0018394925649044532,0.0007323518908620896,0.00011413755705383326,0.0005309651895852573,11748.533333333333,768.0,2048.0,0.0,8192.0,256.0,256.0,114.26666666666667,106.26666666666667,0.0,0.0,8.0,0.0
32,OMP,baseline,0.061214815534664076,0.10506543773898001,0.8934375,0.8934375,0.38333333333333336,0.003770774893734244,32.0,32.0,0.164185278869211,3.41,3.41,0.0017772497218295736,1.0,0.0,0.0,3.420701974841382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017066958995802634,0.00026325183105650166,0.0017772497218295736,0.00026785601755055966,0.0,7560.0,768.0,2048.0,0.0,0.0,0.0,4224.0,264.0,0.0,0.0,0.0,256.0,0.0
32,OMP,optimized,0.06121481552230095,0.10506543779829818,0.8934375,0.8934375,0.38333333333333336,0.001487650626901641,32.0,32.0,0.16418527913121272,3.41,3.41,0.0006219259883800533,1.0,0.0,0.0,3.420701974841382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001372074220367853,5.769174114296269e-05,0.0006219259883800533,0.00020590811846578735,0.0002936678264328403,10000.0,768.0,0.0,256.0,8192.0,256.0,256.0,264.0,0.0,0.0,0.0,8.0,0.0
32,gOMP,baseline,0.06368523631527621,0.1525801409710693,0.815,0.815,0.006666666666666667,0.0015546307059411853,11.0,32.0,0.3100060482443503,5.92,5.92,0.0007130143456742603,3.0,0.0,0.0,3.532344276253211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.993502782075447e-05,0.00015871989623211533,0.0007130143456742603,0.00010263807169392945,0.0,4832.0,768.0,2048.0,256.0,0.0,0.0,1576.0,96.0,0.0,0.0,0.0,88.0,0.0
32,gOMP,optimized,0.06368523631167865,0.15258014097441994,0.815,0.815,0.006666666666666667,0.0005966588299391164,11.0,32.0,0.31000604824856265,5.92,5.92,0.00022755469670902097,3.0,0.0,0.0,3.532344276253211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.088189995149034e-05,0.00011477395460434104,0.00022755469670902097,7.647397462278186e-05,0.0,1384.0,768.0,0.0,256.0,0.0,0.0,256.0,96.0,0.0,0.0,0.0,8.0,0.0
36,Improved-gOMP,baseline,0.14985453629922582,0.2992178694198037,0.6835185185185185,0.6835185185185185,0.0033333333333333335,0.012098920150019643,14.82,36.0,0.49153634917496136,11.393333333333333,11.393333333333333,0.0012307784100993944,17.415128663003664,0.0,0.0,3.896462910709964,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.00010051239839714282,0.008710675765566164,0.0011073939900961202,0.00013579520789785296,0.000650088814290888,5873.893333333333,768.0,2048.0,0.0,0.0,0.0,2457.0933333333332,126.56,118.56,118.56,118.56,118.56,0.0
