ablation_variant,algorithm,implementation,nmse,relative_l2_error,support_recall,support_precision,exact_support_recovery,runtime_sec,iterations,support_size,final_residual_norm,false_positive_count,false_negative_count,solver_time_sec,screening_pool_size_avg,solver_fallback_count,duplicate_candidate_hits,max_support_condition,rescue_attempted,rescue_accepted,used_tail_refinement,used_gain_reranking,used_forward_backward,used_two_phase_tail,used_cholesky_solver,correlation_time_sec,selection_time_sec,solve_time_sec,residual_update_time_sec,support_refinement_time_sec,peak_working_set_bytes,residual_bytes,x_hat_bytes,support_mask_bytes,solver_gram_bytes,solver_rhs_bytes,support_history_bytes,residual_history_bytes,support_size_history_bytes,candidate_size_history_bytes,group_size_history_bytes,support_condition_history_bytes,extra_array_bytes
full_suite,Improved-gOMP,optimized,0.002665281882703039,0.02093192886273765,0.9645833333333333,0.9645833333333333,0.5666666666666667,0.0011814086667679172,6.133333333333334,16.0,0.05832073033486123,0.5666666666666667,0.5666666666666667,0.00012991806761419866,0.0,0.0,0.0,2.1296842768272217,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.5239666016811194e-05,0.0005636883672802166,0.00021598040087458987,3.667853391865113e-05,0.00019948183532202772,5234.133333333333,768.0,2048.0,0.0,2048.0,128.0,128.0,57.06666666666667,49.06666666666667,0.0,0.0,8.0,0.0
full_suite,gOMP,optimized,0.0032724843958699974,0.030154446000483635,0.9416666666666667,0.9416666666666667,0.3,0.00040347356674222585,6.0,16.0,0.09338572530850779,0.9333333333333333,0.9333333333333333,0.00012290243357711007,3.0,0.0,0.0,2.146516630737294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7510200015967712e-05,9.987143166654278e-05,0.00012290243357711007,3.173876660487925e-05,0.0,1216.0,768.0,0.0,256.0,0.0,0.0,128.0,56.0,0.0,0.0,0.0,8.0,0.0
full_suite,gOMP+Adaptive+Incremental,optimized,0.002665281882703039,0.02093192886273765,0.9645833333333333,0.9645833333333333,0.5666666666666667,0.0012586265334296816,6.133333333333334,16.0,0.05832073033486123,0.5666666666666667,0.5666666666666667,0.00014256720035821975,0.0,0.0,0.0,2.1296842768272217,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.4807266891002654e-05,0.0006065650666035557,0.00024248970063733092,4.0393533223929506e-05,0.00020250803269542908,5234.133333333333,768.0,2048.0,0.0,2048.0,128.0,128.0,57.06666666666667,49.06666666666667,0.0,0.0,8.0,0.0
full_suite,gOMP+Adaptive+NoiseAware,optimized,0.002665281882125405,0.020931928805538062,0.9645833333333333,0.9645833333333333,0.5666666666666667,0.0011847363667281266,6.133333333333334,16.0,0.05832073014838593,0.5666666666666667,0.5666666666666667,0.00023846460001853605,0.0,0.0,0.0,2.1296842768272217,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.628479996928945e-05,0.0005854106675542425,0.00020160503287722047,4.088770025797809e-05,0.00019608696541884759,3058.133333333333,768.0,2048.0,0.0,0.0,0.0,128.0,57.06666666666667,49.06666666666667,0.0,0.0,8.0,0.0
full_suite,gOMP+AdaptiveScreen,optimized,0.002665281882125405,0.020931928805538062,0.9645833333333333,0.9645833333333333,0.5666666666666667,0.001258712032965074,6.133333333333334,16.0,0.05832073014838593,0.5666666666666667,0.5666666666666667,0.0002560224002081668,0.0,0.0,0.0,2.1296842768272217,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.644763299031183e-05,0.0006262765326634205,0.00022100360001786612,4.504466681585957e-05,0.00020359120062494185,3058.133333333333,768.0,2048.0,0.0,0.0,0.0,128.0,57.06666666666667,49.06666666666667,0.0,0.0,8.0,0.0
full_suite,gOMP+Incremental+NoiseAware,optimized,0.002665281882703039,0.02093192886273765,0.9645833333333333,0.9645833333333333,0.5666666666666667,0.001257944966952588,6.133333333333334,16.0,0.05832073033486123,0.5666666666666667,0.5666666666666667,0.00014469820065035794,0.0,0.0,0.0,2.1296842768272217,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.7476865943754093e-05,0.0006082240998997198,0.00023958709983465571,4.208943306972894e-05,0.00019435570029600058,5234.133333333333,768.0,2048.0,0.0,2048.0,128.0,128.0,57.06666666666667,49.06666666666667,0.0,0.0,8.0,0.0
full_suite,gOMP+IncrementalSolver,optimized,0.002665281882703039,0.02093192886273765,0.9645833333333333,0.9645833333333333,0.5666666666666667,0.0012838379003369481,6.133333333333334,16.0,0.05832073033486123,0.5666666666666667,0.5666666666666667,0.000151790431967432,0.0,0.0,0.0,2.1296842768272217,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.884559968758064e-05,0.0006188755999270749,0.0002519375657963489,4.3081300464109515e-05,0.00019038930016298158,5234.133333333333,768.0,2048.0,0.0,2048.0,128.0,128.0,57.06666666666667,49.06666666666667,0.0,0.0,8.0,0.0
full_suite,gOMP+NoiseAwareStop,optimized,0.002665281882125405,0.020931928805538062,0.9645833333333333,0.9645833333333333,0.5666666666666667,0.0012154067999896748,6.133333333333334,16.0,0.05832073014838593,0.5666666666666667,0.5666666666666667,0.00024877926601523845,0.0,0.0,0.0,2.1296842768272217,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.5891834229696543e-05,0.0006076738337772743,0.0002088305662861482,4.103803282002142e-05,0.00019467513278262534,3058.133333333333,768.0,2048.0,0.0,0.0,0.0,128.0,57.06666666666667,49.06666666666667,0.0,0.0,8.0,0.0
