snr_db,baseline_runtime_sec,baseline_nmse,baseline_support_recall,baseline_support_precision,baseline_exact_support_recovery,optimized_runtime_sec,optimized_nmse,optimized_support_recall,optimized_support_precision,optimized_exact_support_recovery,speedup_ratio,nmse_delta,support_recall_delta,support_precision_delta,exact_support_recovery_delta
5.0,0.0004656077670612528,0.34472234797064977,0.5333333333333333,0.5333333333333333,0.0,0.0002178592670437259,0.34472234790781453,0.5333333333333333,0.5333333333333333,0.0,2.1371951415213473,-6.283523701355875e-11,0.0,0.0,0.0
10.0,0.0004959422997975101,0.10328469938268685,0.7083333333333334,0.7083333333333334,0.0,0.0002473614328967718,0.10328469936675533,0.7083333333333334,0.7083333333333334,0.0,2.004929766090397,-1.5931519992129495e-11,0.0,0.0,0.0
15.0,0.0004506825667097777,0.020359681283769127,0.7854166666666667,0.7854166666666667,0.0,0.00023176176679650477,0.020359681283875088,0.7854166666666667,0.7854166666666667,0.0,1.9445941103197288,1.0596037935961533e-13,0.0,0.0,0.0
20.0,0.00045482776634647357,0.006811297219254684,0.88125,0.88125,0.03333333333333333,0.0002439579334653293,0.006811297218510732,0.88125,0.88125,0.03333333333333333,1.8643696472003135,-7.439517751839375e-13,0.0,0.0,0.0
25.0,0.00044770079948648346,0.0038729485430835375,0.9041666666666667,0.9041666666666667,0.1,0.00024293083333759569,0.0038729485443953905,0.9041666666666667,0.9041666666666667,0.1,1.8429146820746438,1.3118529700040238e-12,0.0,0.0,0.0
30.0,0.00046471256682707464,0.002313758110870498,0.9208333333333333,0.9208333333333333,0.16666666666666666,0.00022351559988843898,0.002313758111461441,0.9208333333333333,0.9208333333333333,0.16666666666666666,2.079105740534539,5.909430930706172e-13,0.0,0.0,0.0
40.0,0.0004680535663889411,0.0017358413554857861,0.94375,0.94375,0.3,0.00021767396695698455,0.0017358413552377582,0.94375,0.94375,0.3,2.15025054641208,-2.480279436695154e-13,0.0,0.0,0.0
clean,0.0004453542671399191,0.0016268676005267975,0.9458333333333333,0.9458333333333333,0.36666666666666664,0.00023371276656689589,0.0016268676010474494,0.9458333333333333,0.9458333333333333,0.36666666666666664,1.90556242896746,5.206518809836025e-13,0.0,0.0,0.0
